#node1	node2
P04183	Q9GZT6
Q13315	Q92922
Q15788	Q92830
O60684	P63165
P35228	Q00978
O95433	P17844
P54257	Q06732
P10515	Q15119
Q16659	Q9UQ07
P33991	Q08945
P38936	Q12824
Q02833	Q9NRI5
406952	P01106
P38936	Q9H324
P26717	Q13241
O00231	P51681
Q7Z6J0	Q8IVH8
P04141	P17947
Q96KM6	Q9H2K2
O14544	P52333
P00519	Q9NYB9
Q13153	Q99759
Q13315	Q9Y6P5
P55209	Q14164
O75886	P23458
P63261	Q15942
Q05655	Q9GZQ8
P38398	Q13085
P12980	Q6UXH1
P15408	P17544
Q01081	Q05519
O95816	P19438
Q13131	Q8IZP0
O95347	Q86XI2
P01106	Q5VV67
O75122	Q9HAW0
Q5QNW6	Q9UKV0
Q6GPH4	Q96CA5
P10914	Q02556
P61073	P80162
O94776	Q8N5A5
P06239	Q05397
Q00653	Q9NR30
O43541	Q96J02
P10914	P19525
O96001	P62714
O15205	Q13257
O75461	Q9BYE7
O94776	Q9UKG1
P51610	Q92769
Q14240	Q99459
P45984	Q96J02
O14686	Q9Y5Z7
Q13123	Q2TAY7
P01889	P17812
P01106	Q14839
P08887	P29597
P10721	P19174
P42858	Q15119
O60508	P52597
P07288	P10275
P13807	Q96RG2
P32121	Q8NHC4
O60673	P04637
P46663	P50148
O00463	P45984
P26951	Q9ULV8
P49721	Q9Y5K5
Q16637	Q9Y600
Q16531	Q92830
O95453	P16220
P54652	Q12933
Q13535	Q9BWW4
Q13619	Q9H967
Q9P0L0	Q9Y2K6
P82650	Q9UKV8
P61586	Q13153
Q02363	Q9NQB0
Q14919	Q9HBM6
O60244	Q9Y2X0
O14512	Q9HC73
P30304	P50613
P62263	Q00653
P49757	Q04721
P20073	Q09028
Q92930	Q9HC10
O00591	P54257
P63261	Q92729
P11229	P50150
P20963	P29350
P31946	P48729
P42226	P52630
Q9H2G2	Q9UQ16
O95168	Q9Y6M9
Q6AI08	Q9NZN5
O75970	P28223
P42331	Q9H4E5
P12980	P18146
P09234	Q86XP3
Q5T5U3	Q8IXI1
O75030	P27361
O14730	P51571
O95741	Q13526
P01130	P30101
O60675	P35638
P61586	Q92888
Q92804	Q99459
P17081	Q8IVF5
O14513	Q9H2G2
P20333	Q13490
P27986	P30530
P10145	P41597
O60258	P07333
P49815	Q9BVC4
P00519	P35222
P62258	Q9NYF5
P07602	P63104
O14931	P20963
P05771	Q9ULU4
P41597	Q15835
P11802	P84022
Q08050	Q13309
P30466	P43630
P63261	Q8TDR0
P51991	Q9UKE5
P63279	Q13485
Q14181	Q92765
P04439	P43627
407024	Q01453
P43681	P62760
P63215	Q99677
P67809	Q14683
P27348	Q07812
P42338	P42681
P05015	P14784
P32121	Q96RA2
O95208	P00533
O95208	P42566
P36873	Q96BA8
Q6ZRS2	Q9Y265
P51532	Q16548
P46782	Q9UL18
O75925	P42224
P62873	Q96PN6
O15239	Q9NX14
Q00987	Q09472
O60506	Q14164
Q99459	Q9UBD5
P25929	Q9UBU3
P84022	Q9Y2T1
Q01449	Q9BZL4
P23229	P49746
O43490	Q9HAU0
P01574	P26951
P25205	Q9UNS1
P62195	Q9UL46
P05014	P17181
P98082	Q15796
P49674	Q9NYF0
O75928	Q05516
Q14103	Q15427
Q92905	Q9Y4E8
P01889	P13797
O00401	O15145
P49815	P51812
Q12933	Q92851
A1A4S6	Q7L0Q8
Q00987	Q15466
O95503	Q9HC52
P99999	Q9H0C2
P01588	P42701
O43556	Q13326
P51532	P84243
P13639	Q9UGJ0
O95400	P55795
Q01362	Q13952
O43586	P31939
P20042	Q9GZT6
Q13404	Q7Z419
O43390	P51991
Q99759	Q9BVA1
A6NMZ7	P23229
Q13557	Q8TEY5
O75084	P04628
Q14974	Q8N2W9
O95433	Q9Y6E0
P84095	Q9P227
Q6RSH7	Q99759
P25963	Q9P2K8
Q15796	Q96S55
P11308	P15036
P05556	P35443
P41594	Q9NSC5
P08670	Q13469
Q5QNW6	Q7L7L0
P10276	P14859
P42575	P78527
Q9NQR9	Q9UGJ0
Q9BRX9	Q9UHR5
P12931	P63096
P04899	P08631
Q12929	Q9UL45
P05109	P40198
P31749	Q9UKY1
O00750	P09619
P56645	P63279
Q99558	Q9BQ67
P01106	Q92802
P30153	P84022
O95622	P17612
O95633	P01106
Q14626	Q9HBE4
P26447	P46379
Q9H160	Q9HCE7
P49792	Q05516
Q14257	Q15628
P12757	P48307
P08238	P63261
P10914	Q9BZS1
P29400	Q8N5U6
P63104	Q75N03
P35544	P62263
O75578	P02462
P23497	P45973
O15524	P40763
O00253	O43741
O14920	Q8WXC3
P20226	Q5H9L4
O75159	P42702
P27482	Q32MK0
Q93074	Q9Y4A5
P62879	Q92569
P16070	Q15672
Q96B36	Q9UGI9
P22301	P48357
P04637	Q7LG56
P41279	Q12933
O00506	Q9BUL8
P26992	Q9NYY1
O15105	P35222
P51684	Q8WTQ7
P33991	Q96CS2
Q08170	Q99459
Q06330	Q9UK32
O60341	P56134
Q96DU9	Q9UIV1
O95400	Q9UHX1
P01579	P28482
P62330	Q9HAV4
O95067	P21333
P43220	P63092
P36897	Q9HC98
P49023	Q12800
O76014	P78545
P18621	P40429
O60869	P19793
P45983	P54652
Q9BVA1	Q9HD67
P60953	Q13432
P08476	Q13705
O60674	Q99683
P02775	Q9H0R6
O43150	P16333
P03901	P03923
O00212	Q9UNA1
Q92747	Q9UPY6
Q15714	Q9Y241
O60732	Q86YB7
P22090	P42677
O95376	P21246
O75116	P27361
P00492	Q96HA8
P30291	Q9HCE7
P22455	Q9Y371
P61812	Q9BZS1
P53621	Q13315
P33947	Q13530
P49768	P55210
P01116	Q13557
P14616	P42336
Q07890	Q9P107
P02751	P55001
P46459	Q9UNK0
P16333	P78357
O15230	Q15796
P08572	P98095
P56545	Q9H5Z1
P41220	Q9UBQ0
P60568	Q04206
P10721	Q99704
P84022	Q15118
P01106	P24394
P50914	P62899
P08514	P29400
P20042	Q14152
Q8N5C8	Q9Y6K9
O60244	P19793
O14593	P25774
O43765	Q12805
O43264	Q9Y2Q3
O95049	Q16625
Q8TB05	Q96G25
P37231	P38936
P46108	Q13023
P21673	Q96F10
P23634	P29474
Q00839	Q13315
Q16881	Q96I34
P06241	Q13285
P01891	Q9NYU2
Q99741	Q9Y619
P09917	Q16873
P22307	P51636
P02458	P08514
P05107	P43405
A1A4S6	P63000
P30679	P47901
Q9Y239	Q9Y5V3
Q9UBN1	Q9Y5P8
P42766	P61353
P01236	Q5VWK5
P12931	P22681
Q6UVK1	Q9H832
Q12778	Q14994
P05164	Q01196
P38432	Q8NHQ1
O14933	Q05086
O75508	O95500
O14905	Q9H461
Q99558	Q9Y265
P13725	P52333
P28340	P43360
O43741	Q8N122
P42772	Q9GZT6
O75306	P28331
O00238	P43026
P23508	P24534
P40937	Q5RL73
O14746	P42345
O15162	Q9Y272
P10721	Q9HCE7
P42771	Q99459
P05231	Q969J5
P00747	P01009
Q12931	Q13485
P43146	Q9UI10
P08631	Q15393
O95376	Q13404
O14777	Q9Y6D9
O60880	P06239
O15264	Q9NZJ5
5512	Q96SB3
P42338	P63096
O95900	Q14197
P08865	P62269
P22004	P49716
O43290	Q8IWX8
O15111	Q00653
Q14134	Q9BRK4
P0CG48	Q13191
P18621	P61927
P63000	Q9ULL4
P06241	Q9NZV5
P05106	P13942
P15336	P17544
P15121	Q15797
O75909	O95967
Q06190	Q5T6C5
P05771	Q12879
P30154	P54289
O75379	Q13277
Q5T3J3	Q9Y2X7
O95347	Q15003
P43360	Q14203
P84243	Q96T88
P49005	P62312
Q14627	Q86WN2
P04637	P05787
O43677	O95178
O75947	Q7L5D6
Q13315	Q16822
P62070	Q8WYR1
P02768	Q9C0F1
P41597	Q92583
Q8IWL3	Q8NFJ9
Q00005	Q9Y580
P07998	P27824
P12814	P16144
P01106	Q9UGM6
P01106	Q16659
406948	P19544
P28482	Q70SY1
O15264	Q13202
P25705	P56381
P02763	P05121
P35222	P51955
Q8TCW9	Q9H8W4
P19224	P41235
P00918	Q2Y0W8
Q9H9G7	Q9Y262
Q13573	Q14527
P16333	P43146
Q13315	Q6XPR3
O60296	P28472
Q15013	Q92993
P38405	Q96RA2
P21917	Q9UK08
O43909	P27986
P49639	Q9BQ66
P01106	Q9P1Z2
P04278	P04733
O15198	P51825
Q86U86	Q969G3
P27797	Q12824
P51991	Q9BXL5
P19838	Q92985
P68400	Q53GL0
Q15834	Q8TES7
P78545	Q99996
P07948	P20936
P27635	Q02543
P05198	Q9NX58
Q29RF7	Q9H8T0
Q01658	Q9NS73
P35626	Q8NH53
574034	Q9NP95
P25205	Q13315
Q02556	Q9NPI8
P10415	P99999
P35222	Q04206
P55196	P68133
P49023	Q06124
Q01094	Q92547
Q07864	Q92547
P19387	Q5T3J3
P35900	Q53FD0
P16989	P28482
P11234	P45983
P35626	Q8NGK2
P19235	Q13007
P53355	Q66LE6
Q13315	Q9UKM9
P24941	P61081
Q5VVJ2	Q92831
P10747	Q92569
P50539	Q6XUX3
Q99814	Q9H6Z9
Q13535	Q9NUW8
P30480	P51149
P20333	P51571
O60244	Q71F56
P27708	Q6R327
O14561	O43676
P20226	Q9H063
O60237	Q02045
P17301	P27986
O95433	P20774
P46734	Q14203
P30408	P51946
P30304	Q00537
P46020	P62140
P84095	P98171
P30480	P61077
P14784	P41159
P08047	Q08050
O95696	P33992
P11171	P84022
P25942	P40937
P29353	Q14289
P08138	Q9Y467
Q02363	Q16665
P04278	Q14582
P30048	P43364
P27482	Q96LZ3
Q01780	Q99547
