#node1	node2
Q6P2I7	Q9Y478
P40429	P62829
Q8IZP0	Q9ULV8
406890	P01111
O95985	P15927
O75582	P0C0S5
P54253	Q9UBD0
Q9BRV8	Q9Y228
P51116	Q8N5R6
O43504	Q9BVJ6
O43318	P18146
P05556	P60709
Q15796	Q92963
O60921	P63104
Q8IXI1	Q8IZD9
Q06323	Q15008
O96013	P60763
P05112	P53567
P61586	Q9UNA1
P08621	Q9BZL6
407018	Q13158
P25101	Q03113
P01375	Q9UHD2
P35638	Q99941
P51671	P51681
P51532	Q01201
P51148	Q9UH99
P03901	P56556
O95863	Q04206
Q14106	Q4VXU2
P84101	Q93062
159162	P84103
P15336	Q09472
P50914	Q9UL18
O60732	P0C0S5
P55795	Q13151
P04141	Q13261
P18848	P49715
P18124	P46778
A6NM45	Q8NI35
P31644	Q15111
P49715	Q14934
Q70EL1	Q9H444
Q8IY31	Q8TDR0
P19320	Q92583
P07766	P27986
P07948	Q99759
O14775	P53602
Q8TAM1	Q92765
P20823	P63104
P80188	Q04206
P05014	Q99665
P33402	Q13424
P35222	Q6P1J9
P63244	P78396
P05000	Q13651
P46108	Q9Y2J2
P40145	Q5JWF2
P01282	Q12884
P08648	Q9UQP3
Q14696	Q9Y5X3
P29597	Q8NEB9
P05113	Q9HC73
P51531	Q8NFD5
P23193	Q6P1J9
O43889	Q13554
P61158	Q07889
Q15075	Q9UL26
O15533	P04439
P48736	Q9NSB8
P05412	P16083
Q6FI13	Q86WJ1
P13569	P50402
P61073	Q16665
Q96L91	Q9NPF5
407013	P16104
P50750	P51825
O00257	Q14781
P18564	P35442
P01106	P08195
O43915	Q02763
P27361	P49286
P55036	Q99436
Q07890	Q13009
P27986	Q12959
Q99471	Q99759
P35269	Q9GZU7
P32519	Q9H0E2
Q15831	Q9H6T3
P16144	P54253
A0JLT2	Q9UJX4
P10721	Q7Z699
P28072	Q15910
P62993	Q13322
Q03518	Q99750
O00501	O95500
P10809	Q16611
P0C0S5	Q5VVJ2
P05106	P63261
P61296	Q92905
P63208	Q8N531
P46777	Q15843
Q00722	Q9UM73
P50616	Q13485
O43678	P03891
O15344	Q13404
Q14161	Q92888
P53680	P57735
P53350	Q96T58
P16035	P25208
A6NKT7	P63165
P52198	Q07960
P12931	P35568
P21796	P51808
Q15654	Q8NEC5
P62879	Q01970
P41182	Q99677
Q9BZE0	Q9HCS7
A6NH00	P32121
P26373	Q92901
Q96KM6	Q9UBH0
P02511	P05067
P08246	Q01196
P17028	P57086
O60739	O75822
P17302	P17612
O75593	Q15796
P35916	P98077
P55157	Q15036
P67870	Q16625
Q9H3N1	Q9Y320
Q13315	Q96L91
P29323	P98172
P02461	P05556
P42566	Q9UMX0
O14933	O75369
Q66LE6	Q7Z3S7
P31946	Q6ICG6
P49682	P80162
P13747	Q07444
Q8TAD8	Q96N46
O60925	Q5UIP0
P01112	Q13233
P17948	P46108
O14512	O60504
P62993	P78559
P62633	Q9Y3U8
P05556	P06756
P62993	Q16658
P63215	Q13936
P05013	P31785
P30443	P43629
P14317	P43405
O14709	Q13263
P60709	Q9Y2J2
O76064	Q12888
P31947	Q99959
P01106	Q5SRE5
O60383	O95257
Q8N0W4	Q9P2S2
P01588	P48551
P01106	Q12824
P08238	Q13535
P37287	Q92535
P32969	P39023
P51617	Q16543
P61956	Q9H063
P10398	P24723
P18124	P46777
O14904	Q9ULV1
Q13127	Q969G3
P62993	Q6ZVL6
P32418	P54709
P30273	Q06187
O00220	Q12933
O14818	Q9Y478
P58400	Q8N2Q7
Q96BY6	Q9HBH0
P61088	Q9Y4K3
P09960	P30480
P16104	Q13535
P50150	Q13698
P26010	P49747
P04792	Q8IW41
Q71U36	Q99836
Q13191	Q6UXL0
P28749	Q9BUH8
O00161	Q15836
P32121	Q96R47
Q96H22	Q9H8T0
P62633	P62899
O15467	P51677
O95685	P41236
2310	P04040
Q13573	Q9UQE7
P01112	Q96RT1
P45985	Q9P2G9
O00168	P51817
Q12873	Q9UKY1
Q8IZH2	Q9P0J0
P01106	Q01094
O95059	Q9BUL9
P68036	Q13064
O43776	Q9H4B6
Q07021	Q9Y261
P04350	Q01101
Q9UGI9	Q9Y376
O00716	P30281
O14610	P41586
O00292	P01137
O95983	Q8NHZ7
P40227	Q9Y2T4
O00305	P30153
Q13315	Q969K7
O96013	P16333
O43741	P46527
P51784	Q9H492
O60506	P78527
P05412	Q92905
406960	Q13469
P05496	P24539
P05121	P24593
O95166	P04350
P10912	Q13007
P43405	Q8IYS5
Q14CS0	Q8TCT6
P58876	Q13547
Q14653	Q8NEV9
P45983	P61981
P46781	P78330
P14598	P19320
O00483	P03901
P0C0S5	Q9NPF5
Q96G25	Q9BTT4
P28702	Q92830
Q13123	Q96NB3
P42224	Q14676
Q13112	Q9NVP2
O43677	O75251
P05198	P49770
P55201	Q92794
P13804	Q9Y478
P32856	P60880
P34932	P45983
P02766	P51681
P61966	Q9ULC4
P01127	P29317
B5ME96	P12314
Q01970	Q02763
O95295	P51946
P61158	Q14247
P56945	Q05397
P61088	Q13049
Q15796	Q9H9S0
P12757	Q96C36
P21917	P63215
Q5JY77	Q9UHF0
Q96JN2	Q9H9D4
P62993	Q13285
P23560	Q16288
P07437	Q6PEY2
P27361	Q13485
P51686	P80162
Q7Z7J5	Q92997
P36542	Q9HCK5
O14737	Q5T3J3
P29353	P30519
P51617	Q15306
Q15306	Q9H4E7
P03372	Q96RI1
O00626	P61073
Q15393	Q8WXA3
Q9NVI1	Q9NW38
O15264	Q9UK08
P07196	Q16512
Q00610	Q9UJY5
P13942	Q13683
P04637	P05109
P10721	Q92529
P01730	P13765
Q05655	Q13164
O43497	Q09428
O94762	P49959
Q8WUM4	Q99963
P51693	Q5T3J3
O00329	P16144
P31749	Q9H7J1
O00221	P28066
P58753	Q99836
P13500	P49238
P05455	Q14164
P02656	P10276
P09936	P46527
O00175	P25024
P49840	Q12840
P41227	P51116
P15336	Q9NR55
P61244	Q9Y6D9
O60762	Q05516
P01566	P40238
P01137	Q9UBG0
P16520	P47898
P16104	Q9UIG0
P63208	Q16589
P09016	P12980
Q96ST3	Q9UK53
P04637	P68104
O94776	Q96T58
P67870	Q9UHY1
Q14181	Q92765
P10415	P78344
P13747	P61769
Q15027	Q9HC29
P29400	Q13797
Q8TDB6	Q99466
O75554	Q9BUQ8
Q13315	Q9UPN6
Q16082	Q16539
P40189	Q8WXH5
A6ND36	P84022
P62328	Q9H5J8
P01106	Q6P4A7
P48039	Q9HAV0
P41743	Q92569
O14933	Q86UD3
P25024	P80075
P53567	Q16534
P14678	Q9Y3F4
P46779	P84098
P00533	P12034
Q13432	Q9UIM3
P14174	Q14164
P49427	Q13616
O15524	P19235
Q02156	Q13976
O00463	Q15628
P62913	Q9UHD2
O95295	Q9UL45
P41220	P60228
Q9P2H0	Q9Y2X7
O43741	P17612
O00401	P63261
Q13936	Q9UQM7
P54840	Q6ZSY5
O95251	P49910
O15379	P10145
Q96JG8	Q9NR46
Q06187	Q14699
O75533	Q13573
P04637	P17676
O00487	P51665
P56545	Q96EP5
P01566	P40189
P30480	P40939
P08727	Q9BY27
P11142	P18206
P49321	P60520
406885	P01116
P61020	Q15075
Q96P70	Q99459
O75376	Q86T24
P19883	Q02156
P01563	Q92985
O43374	Q07889
Q16762	Q9Y697
P23508	P29144
O96019	P01106
P51684	Q9UBD3
Q15834	Q6B8I1
P19447	Q13888
Q9BZS1	Q9UKT9
P58062	P80294
P31749	Q13322
P27824	Q9HBA0
Q15788	Q9UPX8
P17844	P29350
P35268	P61513
P36888	Q8WYR1
P08670	P19838
P62826	Q05639
P0DJD0	Q6EEV6
Q14765	Q8N2W9
P27986	P46108
Q13315	Q9Y4K3
P0C0S5	Q9Y5T5
P31749	Q00653
P10301	P16333
Q96SB3	Q9UQK1
Q07699	Q13555
P08865	P62979
P16410	P33681
P14866	Q92620
Q13237	Q9Y210
7503	O75530
P15498	P42680
Q99618	Q9GZU7
P49137	Q16082
O43677	P03897
O60296	Q8N1C3
O14497	P38398
P38405	Q8WZ84
P31749	Q13882
O00401	P50552
P02751	Q14766
P16471	P29350
C9JDP6	Q9Y5I7
P68431	Q16576
P31751	Q9H0K1
O14493	Q96AP7
P30101	Q03518
O14737	O60739
P49746	Q05397
P21283	P27448
Q13155	Q5D1E8
Q8WUQ7	Q9UBC1
O75817	P78345
O60739	Q8TEW0
P30480	Q15185
O15519	P22087
P63279	Q86Z02
P42830	Q14103
P08729	Q9H0H5
Q0VG06	Q9NW38
P35408	Q5JWF2
P35498	P62879
P09493	P63104
P23528	Q8TE77
P05067	P61764
O14920	P30086
Q13315	Q8IZ21
Q9NV56	Q9UBU8
Q13155	Q8IZ69
Q99700	Q99962
A4D2G3	P38405
P14859	P42229
P29372	Q9HB71
P14635	Q12834
P54259	Q00978
O00716	Q9H211
P22626	P38159
O43353	P55084
O95467	Q9H1C0
P31749	Q12778
Q15393	Q9UKV8
P20941	P22694
P78330	Q92956
100008589	O60264
P28482	Q05209
O75376	Q9BQ87
Q93062	Q96HA1
Q06830	Q8WTR4
P11362	P14210
P33991	Q9Y5B9
P35609	P55884
O14493	P78369
P32456	Q9BX70
P31749	Q16821
O95376	P01106
P55055	Q9UNI6
P16220	Q99501
P20273	Q13094
P61981	Q6WCQ1
P41279	Q6VAB6
P42229	P52333
Q96PU8	Q9NTK1
Q8NBJ4	Q9C0J1
Q13573	Q9BZZ5
Q2TAZ0	Q5MNZ9
P21741	P23467
P10275	Q9Y618
Q05209	Q9Y4C8
Q13571	Q6ZVM7
Q15003	Q9NTJ3
Q9NQ11	Q9NX76
P49798	P63096
Q07666	Q13509
P04629	P29350
O43889	P22612
P06400	Q08050
P14415	P22612
P01889	Q13263
406937	Q16658
P27348	Q9NRI5
Q13748	Q9NYJ8
P36873	Q9C0J8
P06454	P24941
O60674	P31785
P00742	P01008
P63104	Q01082
P98194	Q9Y219
Q9UBN6	Q9Y266
P08572	P26006
Q6IN85	Q92832
O14920	P60484
P62993	Q9HBG7
A6NIT4	Q9HBE5
Q13535	Q86U86
Q8WXD5	Q99459
P43489	Q9BUZ4
P32121	Q8NGP6
P05107	Q14773
O14654	Q13233
P28702	Q71F56
P08621	Q99717
P48436	Q12933
O14775	P63096
Q08188	Q8IY92
P63146	Q6P1J9
Q6NUN9	Q9BPY3
O75578	P56199
P04637	Q9Y6D9
P36896	P58166
P53778	Q15256
A6NHL2	Q96CW5
P61020	Q13671
P51812	P53355
P30279	P42224
Q9H0Y0	Q9H1Y0
P62906	P84098
P04004	Q9UKX5
O00329	P42702
P35609	Q13797
O00273	P31946
P27986	Q05397
P13349	P41134
P04183	Q2QGD7
P25815	P35579
A8K6C2	Q99650
O75578	P49023
P38484	P60568
P01563	Q01344
P19876	P58012
P61326	P62633
P84095	Q8N1I0
P08123	P16070
O95644	P49238
P05771	P27361
P01130	P49716
P05106	Q7Z6G8
P42338	Q07890
P18433	Q9P2Y5
P12980	Q969V6
Q00597	Q9NVI1
O60858	Q9BQ66
O15392	Q14457
O15392	P04637
O94761	P04637
P01100	P18846
Q8TBB1	Q92841
O95619	Q9UBU8
Q99459	Q9UPN6
P63208	Q9NWN3
P62857	P63220
P01106	Q86Y56
P20333	Q02978
Q13557	Q8IZS8
P07384	P55822
O43143	P19387
P49366	Q6ZVK8
P20226	Q14919
P15151	Q9NQS3
O00305	Q969Q6
Q16288	Q92529
O15111	P60709
P08173	P50151
P32246	Q9UBD3
P58876	Q9UKV0
Q9H3P7	Q9UBF8
Q01201	Q8IU54
O95994	Q9GZT6
P35228	Q00978
P41235	Q9UHI8
P18146	P35913
Q00653	Q8IZL8
P40933	Q5VWK5
P20936	Q8TAM1
P51817	Q8IZS8
P01562	P38398
P12236	P99999
P52198	Q8NF50
P51149	Q3ZCM7
P14923	Q9H4K1
P55211	Q96CA5
P30154	Q9UBN1
Q12968	Q14814
O43597	P21912
O15287	Q06547
P49674	Q8TAM1
P05556	Q8WYR1
P25963	P51116
P05129	P51828
P17081	P42331
Q04771	Q8TD19
P30154	P32121
P20618	P55036
P22004	Q6ZVN8
P04637	Q9HBJ7
P61587	Q9P107
P01106	P51970
P08047	Q09472
O15264	P30154
Q13643	Q8HWS3
P13232	Q8IU57
P15260	P18146
P51965	Q9BY78
P84022	Q8NG27
P14866	P55795
O00329	O60262
Q15233	Q68DV7
P10914	Q8NEV9
P23975	P27986
O14986	O43504
P52272	P55795
O75081	P01106
O95347	Q9Y6K9
P15336	Q04206
Q6GPH6	Q9NRR5
Q99880	Q9UBN7
O14730	P51571
Q96LR5	Q9Y3C5
Q8IXJ6	Q9UBN7
P47813	Q99613
O00222	P63096
P32121	Q8NG78
P53779	Q8N5C8
P62380	Q8IY92
P10827	Q00403
Q92988	Q9Y5V3
P09012	Q16637
P06576	Q969Q1
O95727	P19838
P55196	Q15796
P01889	P31150
O95166	P41145
O95298	Q86Y39
P41743	Q9GZQ8
Q03113	Q15283
O60840	P63215
P14598	Q9Y5S8
P27348	Q02241
O15085	Q14161
P52756	Q00839
P20333	P50591
Q96CG3	Q9BXS5
P18146	Q00796
O60941	Q9BUH8
P62805	Q9NPI1
O15479	P62280
P06241	Q9NZV5
P48736	P61952
P61244	Q8IWI9
P10636	P16885
P01375	P19438
O95997	P12980
P01243	Q9UM00
Q9HC73	Q9UBD9
Q96KP1	Q9UGK8
Q9H0H5	Q9UKW4
P22301	Q5VWK5
O60739	P50395
P07237	Q99689
O60674	Q92529
P01106	Q9ULX6
O00459	Q13094
O75578	P26012
P51965	Q5VTB9
P53567	P55198
Q92783	Q9H204
Q13564	Q8TBC4
P11802	P30281
O00303	O15372
P10275	Q99816
P04275	P06756
Q13469	Q9UQM7
Q16891	Q5VU43
P35658	P49792
P07900	Q9NRG4
P13637	Q13315
P11474	Q15788
Q13619	Q9NZJ0
P05412	Q10586
Q15906	Q9NXR8
P22681	P62316
P51610	P68431
O15162	Q8WV24
O94818	Q99873
Q92793	Q92985
P32121	Q8NGC0
P01236	Q99665
P39023	P62829
P19793	Q99743
P19174	P30530
Q13619	Q15843
Q9NPD3	Q9NQT5
406982	P38936
P35222	Q16827
O95072	Q96GD4
O95989	P26641
Q3MJ16	Q7LDG7
Q15208	Q9Y2U5
P20333	Q9HAV4
P17980	Q9Y4K3
P68363	Q96RT7
O43639	Q13153
P18054	P47712
O95229	Q6P1K2
O00459	P62993
O14579	P49662
P12081	P24534
O00459	P49418
Q8TAD8	Q92793
O43255	Q9H2X6
A6ND48	P32121
O95257	P26641
O43318	Q7Z434
P07195	P16104
P48380	Q12933
Q92574	Q9BXF6
P35900	Q53FD0
P01100	P13631
P04234	P42338
P63215	Q8TCU6
P19883	Q15139
Q07889	Q8IZP0
Q13315	Q99590
P06756	Q92752
P08138	Q9Y5V3
O15379	P0C0S5
Q8IV45	Q9NWZ3
P27986	Q92831
Q30201	Q9UP52
P61088	Q86Y13
P57059	Q9P0L0
P02462	P56199
P27635	P46777
P08754	Q01970
P32121	Q9BY84
P01106	Q14765
P16104	Q96A08
O75955	Q14254
P22607	P48736
P08727	Q8N6Y0
P14923	Q13315
Q15907	Q7L804
Q96KM6	Q9NRG4
P0CG48	P55036
P08069	Q14344
Q07021	Q96EB6
Q15047	Q15102
P54646	Q8N5S9
P16220	Q8IZS8
Q7Z4H7	Q9BT25
P35225	Q15717
Q8IXJ6	Q99623
P16298	Q9UIK4
P06239	Q9Y3P8
P43405	P48736
P19532	P63173
Q13242	Q86U42
P48047	Q14164
P18124	P83881
P18146	P24158
O00463	P25942
Q04917	Q9Y6X8
Q92561	Q9UKR5
O94817	Q96QR1
O75365	Q7Z4Q2
O43719	P63162
Q14192	Q9NYA1
P48556	Q99460
O43251	P26599
O00429	Q96LZ3
P50502	Q14164
P01241	Q8WUH6
Q96CV9	Q9BTV5
P36873	Q70SY1
P06241	P16410
O60840	P51817
O00151	P16871
Q05655	Q15147
P50281	Q04206
Q14653	Q8IZI9
Q16539	Q9H0E2
P28482	P54710
P30260	Q9UM13
O43586	Q9ULH1
O60667	Q92851
P00488	P00734
P01584	P51878
P02746	P18146
P15170	P60520
O00329	P08138
O14981	P01106
O15111	Q15653
Q96BN2	Q9H0E3
P35222	P98161
P31749	Q12824
Q13243	Q16629
O75593	Q13485
P01241	P32927
O15399	P22612
O00410	P18124
P33993	Q14209
P13797	Q9UET6
P05937	Q9H1D0
P0CG47	Q9Y3C5
O75365	P51571
O60462	P15692
P78347	Q06187
P51668	Q86Y13
P63167	Q9UBS3
P63279	Q96K62
P30154	Q8IZS8
P10114	P68104
O94910	P25054
Q8TAQ2	Q9UJX2
O15197	P98172
P00505	P24941
P38405	Q8NH92
P05412	P07900
P01033	Q13011
P15509	Q8IU54
Q15797	Q9UF11
P35609	P56199
P15153	P16333
P27986	P62993
P11802	P18146
P06753	P16871
O75530	Q92800
P61247	Q9UKV8
P19878	Q9Y5S8
P07437	Q13077
O60583	P78527
Q8NEA6	Q9UMX1
P47914	Q9C0C9
P22681	P63104
P21675	Q08999
P61254	Q02543
Q08211	Q14103
P12004	P24522
442915	P41279
P60763	Q12967
Q14192	Q9UBR4
P60763	Q9BRR9
P38398	Q9H6X2
Q7L2H7	Q9UKE5
Q8IXH7	Q8N8Q3
O43318	Q8N2H9
Q9GZR7	Q9NXB0
P18146	P61978
O14672	P30101
P24385	Q9H7L9
P21741	P22735
P17081	Q14185
P50453	Q15047
P04181	P60953
A6NM45	O95049
Q16619	Q9HC73
Q86YM7	Q9BW04
P61956	Q99496
O14593	P39656
P22694	P50150
O43281	P27986
P07910	Q07955
Q92858	Q9BZE3
O60739	Q14152
O43318	Q12933
Q9H492	Q9NRD5
Q13137	Q96GM5
P51817	Q9UGJ0
P35626	Q8NGA6
P49137	P53778
P19256	Q9UGN5
P01106	Q9Y5X3
O00574	P80162
P05783	P63010
Q14974	Q8WYP5
