#node1	node2
P14672	P27986
P00519	Q9Y697
Q15637	Q9BRX9
Q13490	Q9Y385
P49641	Q12873
O00459	O43561
Q03164	Q9Y5Z7
P23508	P49411
O15047	Q6UXN9
P61513	P62917
P49770	Q14232
P07333	Q99962
P25025	P55774
P13498	Q15080
Q02543	Q9NX58
P16403	P49916
Q96PY6	Q9UHY8
P62195	Q92731
Q9UBD5	Q9UJX2
Q99759	Q9NWS0
P34947	P46092
P62714	Q00005
P17483	P22415
P41220	Q9Y2I6
Q99459	Q9UPU5
P61088	Q86YT6
Q8NF67	Q969T4
P08631	Q92529
Q05513	Q6IQ26
P07357	P10643
P12277	P49642
Q14653	Q8IU54
P22301	Q13018
O95837	P25100
P32927	P40225
P00492	P01889
Q8NI27	Q96FV9
Q01094	Q99741
P08754	Q9UBS5
P38432	Q8IZL8
P0CG47	P19438
P16471	P32881
Q96GM5	Q99459
O43561	Q92569
P50150	Q15147
P48995	Q13255
406955	P35625
P20226	Q93009
P60604	Q9Y679
P07437	Q15653
Q8TB96	Q92956
Q00005	Q08289
O95433	Q13023
P62304	P83369
P20749	Q92793
P35368	Q14344
Q01113	Q969D9
P01178	P30559
Q00653	Q12905
P05412	Q53GL0
Q01804	Q06455
P01374	P19438
O14777	P06400
P10071	Q86VH2
P08754	P29474
P30307	P31947
Q8IYW5	Q96QV6
P16401	Q13185
Q05516	Q13547
P35626	Q8NGK9
P13501	P27487
P46781	P46782
Q9C0I3	Q9GZM8
P51532	Q8TAQ2
Q99729	Q9H3D4
O14920	P12931
O95644	P48454
P08195	Q9UPY5
P19174	P21860
P41159	Q9HC73
P12956	Q08211
P42345	Q9Y243
O43676	O95299
P61587	Q07890
Q9UBV4	Q9Y5W5
P25116	P59768
P26368	P51991
P42695	Q8IY92
P42336	Q8TCU6
P30279	Q08999
O14640	Q9Y608
P01241	Q00796
O60729	Q9UM13
P68133	Q13402
P05162	P05556
P15976	Q8WW38
P10398	Q8IXH7
P46782	P62280
P84022	Q99466
Q9NVV4	Q9UHD2
P53365	P61204
P40227	P63104
O75815	P18754
P04150	P63279
P29074	P68104
O95750	P09619
P60709	Q92558
Q13077	Q96GX9
P15153	P52566
P30084	Q9Y478
Q00653	Q9Y265
P78545	Q9NZC4
P01889	P25205
P11308	P17947
O95831	Q8NC60
Q9H0R8	Q9Y4P1
P22681	Q15811
P58062	Q3YEC7
P17612	P54709
P46940	P63000
P18564	Q16787
Q16635	Q99594
O14713	P98164
P32121	Q9H346
P45983	Q96PV7
P42771	P63279
P53779	P63096
P18124	P62899
O15047	Q01094
Q13151	Q13243
O43524	P61981
P51812	Q92934
O95166	Q9Y5U8
P04216	Q13017
P00533	Q96AG4
O95163	O95295
Q14240	Q9UBQ5
Q96EA4	Q9P2H0
P43364	Q8TDX5
5969	P46379
P04049	P45984
P04899	P19878
Q14117	Q9BPU6
P19838	P67775
O60306	Q9BWF3
P01375	Q05215
O14512	Q8N6P7
O43237	P68371
P10914	P51532
P02461	Q13797
O60907	Q16778
P41182	Q9ULU4
O00750	P62993
O15105	Q9UIS9
Q15256	Q16539
406884	P01112
P32246	Q9Y4X3
P01241	P26951
P17081	Q13017
P01137	Q14392
P31946	P55040
O00422	Q15287
A8TX70	P23229
P36873	Q96C90
P08514	P10451
P68036	Q13064
P31943	P84103
Q13438	Q96KM6
Q09666	Q99459
P01889	P48147
Q07157	Q96GC9
Q92904	Q9NQZ3
O00231	Q96ID5
Q9H8E8	Q9ULM3
P11387	Q92522
Q7LBR1	Q9NP79
P48634	Q9UHI6
O14717	Q9ULG6
O95453	P49137
O00574	P02775
P18146	Q9ULZ2
P06239	P32927
P56182	P68104
O15111	P02511
P19784	P68400
P51116	Q9UL18
P51991	Q15365
P26992	P60568
P51681	P80162
P19388	Q9NVU0
Q13137	Q8TBB1
Q14164	Q99471
Q12873	Q13263
P17081	Q9NQU5
P07202	Q9HBE5
Q14164	Q8IUC6
Q96CN9	Q9Y2I6
O14920	P42574
P62979	Q13077
P16471	P35568
P29590	Q8N726
P19438	P25705
P04899	P21730
O75030	P56645
P27930	Q04206
O43809	Q9P283
P27348	P84103
P35544	P62249
P08476	P36896
P22736	Q9UK32
P62805	Q16576
O14733	P53779
Q15645	Q93062
P57721	Q15287
Q07889	Q9NZM3
Q9BTM1	Q9Y5B9
Q13315	Q9NVX2
P05452	Q01804
Q9UPY6	Q9UQB8
406906	Q86V21
P63151	Q9NWZ3
P08887	P26441
P35557	Q92934
O43187	Q9BYJ9
P08670	P18206
Q15653	Q8NHW5
Q00534	Q7L590
Q13315	Q13363
P01116	Q13972
P51681	Q16594
P00966	P63104
P62269	P62993
P46092	Q92583
Q8IXI1	Q96BY6
O14733	Q9NQU5
P42566	Q9UMX0
Q9BRX2	Q9Y265
P04899	P49286
P51149	Q9Y487
O14745	P35241
O95208	P07949
Q13573	Q9H0E9
Q13501	Q15038
O94864	Q96BN2
P49427	P57737
O95639	Q9H6E5
P12004	Q9NRF9
Q8N114	Q92905
P20073	P51668
P51841	Q9UMX6
Q16394	Q93063
P39880	Q96CB8
P23396	P62979
P60673	P63261
P16220	P35453
O60343	P31749
P06400	P62140
Q9Y4H2	Q9Y6K9
P05067	Q13443
P08754	Q92633
P00488	Q99962
Q16620	Q9UQQ2
O60658	P25963
P22612	P54646
Q15714	Q8TDY2
O60739	Q96FW1
P04150	P06239
P22392	P33176
Q8IZL8	Q92731
O00254	P35030
O43320	P08138
P32121	Q96NX5
407047	P19838
O60333	P21246
P04637	Q99608
P55854	Q7L2E3
P24941	P39748
O60548	P26367
Q9BSL1	Q9ULC4
Q16576	Q9BQG0
P08253	Q99075
O94966	P13569
P04632	P07384
Q16695	Q9UHJ3
P02766	P02787
P15056	P53779
Q9NQX7	Q9UBF6
P15514	Q9NRR5
Q8NA61	Q9C0F1
P17947	Q99062
P05107	P05362
Q86UL8	Q9ULL4
Q13347	Q9Y4K3
Q8N357	Q9GZW8
Q15819	Q8ND25
Q13115	Q16539
Q155Q3	Q92997
P19634	P49407
Q9P0P8	Q9Y3F4
P55072	Q92956
P68133	Q13315
P08514	P24043
Q13617	Q96DG6
P36507	P41279
Q99459	Q9H0H5
Q13950	Q6P1K2
O75554	Q15459
P01732	P01889
Q15370	Q9UK73
P34741	Q16787
O43765	Q14164
P29320	P46108
Q8IVH8	Q99962
Q5JSJ4	Q96MT8
Q5VSL9	Q8IWZ3
P35626	Q8NH56
P41220	Q86VF5
O15151	P27348
Q13418	Q9H583
O15335	P17301
P13686	P50591
P38398	Q06609
P27540	P61073
P06493	P30304
O75528	Q92830
P58753	Q92985
P38398	Q6STE5
406999	P43354
O60341	O60383
O00501	O95500
P13987	P21926
O60313	P84022
P27986	Q9Y4K3
Q93100	Q9UQK1
O43541	Q15750
Q13268	Q9Y277
P35580	Q13464
P12931	Q8TB24
406935	Q53EP0
O43240	Q5UIP0
O95390	Q96D09
P51149	Q15904
P02766	P02768
Q13535	Q16851
O00329	P22455
O15524	Q99650
P11177	Q9HAW0
Q14643	Q9UQM7
Q6PI98	Q9Y5K5
P36578	Q02543
P04280	P29590
O75197	Q93098
O00165	Q16760
Q13885	Q9BQE3
P56524	Q16778
P35968	Q05397
O95490	Q9Y566
P50914	Q07020
442891	P25054
P57735	Q9ULV0
P04637	P21675
Q13315	Q5TCZ1
Q8WUI4	Q96KK5
O14920	P62158
P16070	Q8WVJ9
Q99558	Q9NR30
P0CG47	Q8IVH8
P31946	Q07866
P15374	Q13315
Q15291	Q9UBL3
P48378	P48380
O60641	O95819
P61160	Q99459
P35626	Q8NH61
P09455	Q9H160
Q15835	Q16555
Q13535	Q9NW38
O00483	O96000
O96020	P11802
P10147	P49682
O15479	P61247
Q8NFH8	Q9Y6I3
P26641	Q969Q1
O43318	P54619
O95299	Q86Y39
O43396	Q9P0V3
P12956	Q14191
Q03001	Q15287
P62906	P83731
P01566	Q01113
P48023	P98171
406982	P24385
O15523	Q15796
P22612	Q92934
Q05639	Q15628
P31946	Q13627
Q15306	Q8IUX4
Q00613	Q9Y3F4
P14416	P50151
P08579	Q96DI7
P09132	P61011
Q15834	Q8TAP4
O43809	Q5RKV6
P04745	P23528
P37023	Q03167
O43677	P03905
P59768	Q92806
P01111	P07949
P49768	Q9Y4K3
P01579	Q99650
Q15750	Q8N5C8
P12931	P35568
O75365	P50539
Q16539	Q8IW41
P01106	P42695
P48454	Q9H1A4
O15067	O75815
P07900	P08107
Q07812	Q16548
O95257	Q9NQ29
P06753	Q9Y572
P05771	P63244
Q13443	Q9UI95
O14776	Q15365
P62306	Q9Y4Y9
P36897	Q5T6F0
Q14573	Q9NSC5
P40145	P50150
406991	P78504
P05387	Q9Y6K9
P36894	Q15427
P09486	P98160
P16671	Q05397
P04181	Q14197
P02768	Q9UQC9
P62837	Q6PCD5
Q86XK2	Q8TBC4
P48549	P63096
O00212	Q13485
Q92793	Q9HCS4
P15927	Q13416
P52736	Q13418
Q15370	Q92830
P55211	Q8WYR1
Q96Q89	Q9Y265
P54105	P62316
P62805	Q96GM5
Q3B7T1	Q9H840
Q9UPN3	Q9Y4D7
P48443	Q71F56
Q12933	Q9Y286
P15121	Q03001
Q68CP9	Q92925
P25054	P42677
O75379	Q13277
Q16637	Q96PQ7
O00626	P46094
P63104	Q9NSK0
Q02930	Q13976
Q13523	Q9H1D9
Q13387	Q16584
P27361	P63000
P32121	Q8NGJ4
O43663	O94972
Q16891	Q99689
P10276	P62195
O14874	P16220
O14807	P55196
Q15366	Q9BQA1
P10636	Q9NY61
O75365	P16615
P63215	Q14831
P30480	P31150
Q04637	Q13283
P38646	P41279
P35222	Q16531
P08700	Q99650
P40692	P54278
P19876	P51685
Q5JWF2	Q99677
O14931	P20963
O75159	Q99062
Q13733	Q13976
P61077	Q96GF1
P49716	Q6X4U4
A6NKT7	P46060
P16157	P16220
P63261	Q8NHR9
Q7L8L6	Q9H1C4
P25024	Q07325
O75578	P02458
Q05513	Q9BVJ6
P24844	Q9P2M7
Q13315	Q96J87
P30084	Q9Y4K3
P27361	P36894
P32121	Q8N148
P32121	Q8NHB1
P53708	Q08043
P30466	P43627
Q14289	Q9Y6R4
Q9BQ83	Q9Y4P1
P09919	Q08334
O60885	Q9UHY7
P62993	Q05513
P19429	Q969Q1
Q6UWE0	Q9NPR9
P35968	Q9GZP0
P01563	Q04206
O95071	Q15796
O43292	P05187
Q13111	Q13112
O43294	P04792
Q9H201	Q9Y3C5
347745	O43293
P20248	Q99741
P27658	Q53G59
P62993	Q02156
P28827	P63244
Q13315	Q15544
Q07889	Q9HBH0
O60825	P54619
406922	P11831
P33778	Q8WUI4
O95757	Q9Y4K3
O95178	P03897
P17066	Q13233
Q9H254	Q9NRI5
P68431	Q8WTS6
O43491	P27348
P17028	P68104
P26992	Q13007
P51513	P57721
O75947	Q14197
P63218	Q9HBW0
Q13315	Q9P0K8
O94762	P19387
P35080	Q07890
Q09472	Q9UK53
P51116	Q99708
P16234	P55075
O15264	P61204
O75534	P30480
P31749	P41236
P18146	Q9H7P9
Q08945	Q99417
P50570	Q99962
P20809	P43364
Q13509	Q9BQE3
P38936	Q9BVA1
P33947	Q13530
407043	Q13153
P12931	P42684
P32121	Q8NGH7
P19838	Q13489
P27824	Q14703
P36897	Q99942
P60900	Q9UET6
O60341	Q13330
Q8N4T4	Q93062
O75150	Q9Y4E5
P62877	Q13620
P19838	Q66LE6
P12645	Q8TEU8
O75604	Q9BUH8
P19838	Q92985
Q13315	Q13451
P21802	Q9H4P4
P46783	P62847
P04080	P11171
Q15003	Q9BPX3
O15269	O76081
O95571	Q5T3J3
P05787	P52735
P30307	Q13555
Q15714	Q9UHY1
P62955	Q14738
P62879	Q9Y272
O75420	P56915
Q13112	Q9Y294
P08648	Q9NVD7
P55072	Q9Y4K3
P01571	P19235
P07948	P22681
Q14833	Q9UBI6
P62136	Q07812
P38405	Q6IFN5
P68366	Q8IUQ4
406940	O75469
P05107	Q9Y490
P21246	Q8TF65
P60520	Q13087
O00463	P57078
P06400	Q16576
P55209	Q10586
P30511	P43630
Q92608	Q9H4E5
Q92698	Q9Y383
P19387	P36954
P19438	Q9BPZ7
P62979	Q7LG56
P02774	Q9NX55
O00329	P42702
P11940	Q9UKV8
Q13564	Q8TBC4
P35251	P67870
P15170	Q9Y4K3
Q92769	Q9UBU8
O60237	Q13464
P49336	Q9BTT4
O95837	P43088
O60721	Q9H2G2
P06865	Q9UPT9
O60674	P19174
P12757	P23142
P26358	Q9UBC3
Q13573	Q86VP6
O94868	Q96QZ7
P62306	P62312
P05107	P52735
P08069	Q9NSA1
Q8IXM3	Q969Q1
P46777	Q15527
P35626	Q8NGY1
P25101	P49407
P04150	P07900
O95197	Q9UGN5
P39060	P98095
O95990	Q9Y4E8
Q01970	Q02156
O00571	Q9Y4K3
O14730	P51571
P39023	P62750
Q6VMQ6	Q9H1H9
Q8NI35	Q9NVP1
P20333	Q9UM54
P23508	Q9H0U4
Q08334	Q9GZX6
P22612	Q68CJ9
Q14164	Q9NZI8
O00232	Q99459
O15551	O75970
P21333	Q99759
P22681	P48357
Q8IUC4	Q9Y4K3
P02768	Q9UBS5
407021	P60953
P02671	Q96RG2
P26441	Q08334
Q01668	Q14738
Q04828	Q16236
P08238	P30291
O60383	P51693
P14416	P63211
P63104	Q15365
P17152	Q9Y5J5
O60711	P18146
P12980	Q9UHG0
Q7Z794	Q8WUW1
Q9H2G2	Q9UK85
P62993	Q6ZVL6
P63151	Q9UF02
O43292	Q9H490
P08246	P20160
P67809	Q01130
P50502	Q96BK5
O76064	Q9C0F1
Q13315	Q4LE39
P61586	Q9H0H5
O95467	P16066
P04183	Q15572
Q13547	Q6W2J9
P49841	Q9Y600
P31948	Q12809
O95967	P0CG48
P12277	Q9P2G9
P32248	Q16627
Q06323	Q15047
Q00597	Q9NW38
Q53ET0	Q9UGI9
O14764	Q9UMX0
P36404	Q9Y2Y0
P33993	Q13416
Q01201	Q4VC05
P26441	P40238
Q10570	Q15366
Q13315	Q9UBS4
P54840	Q9UGJ0
406909	P49715
Q8NDZ4	Q9Y478
Q6NXE6	Q9NRP7
Q7Z2E3	Q8IWY9
O95793	Q13509
P50570	Q99832
O60674	P26992
O94906	Q13573
P41221	Q04206
P61077	Q9BZY9
P00747	P00750
P00533	P05230
Q16778	Q9UBL3
P18124	P84098
P0CG48	Q9UNZ2
P21333	Q9NYJ8
P63092	Q99614
Q9UII4	Q9UKV8
O60232	P01889
Q9BXW9	Q9H816
O43570	P47929
P60953	Q13576
O14576	Q14451
P07910	Q96IZ5
P63165	Q96ST3
Q5VWQ8	Q99683
P63167	Q8NA92
Q99459	Q9Y580
O14788	O75448
Q92956	Q9P031
P35222	Q05209
P36873	P46019
P43243	Q04206
P06400	P25490
P01730	P07339
P0CAP2	Q86VK4
O95149	Q9UPP5
Q92806	Q9P2W3
Q05397	Q9Y6Q9
O14777	Q9P1Z2
O00144	Q9NQ66
Q13557	Q8TD86
P67870	Q15349
Q01094	Q16875
P10145	P46094
O15160	O76071
P45973	P83916
P25054	Q99814
P61812	Q9BZS1
O95865	Q9NYL2
O60563	O60885
O15467	P51679
P22676	P68366
P14649	P62736
407028	P24385
O60684	Q13573
406948	P24864
P26010	P49746
O43261	P34896
P46109	Q9ULH0
P07550	P63096
Q00535	Q16620
P03956	P09237
O15514	Q15560
P23508	P37802
P08172	P48736
P56537	Q9UBQ5
O14610	P08173
P46108	Q9P1A6
A8MTJ3	P35913
O15533	O75626
P21291	Q9UHF1
P04053	P12956
P19838	Q9NPB9
P99999	Q15424
P63104	Q9NZM1
P07910	Q12986
Q9BQA1	Q9Y5B0
P03886	Q9Y375
406905	Q9Y3Q4
P51668	Q9BY78
406958	O43306
P16471	Q8IU54
O43809	P21246
Q9UBV2	Q9Y385
P04350	Q92974
Q9C0C7	Q9GZQ8
P40616	P61421
P13498	Q9Y5S8
Q16816	Q9H7J1
Q13547	Q86YP4
P45985	P53778
P0CG48	Q92547
P26678	P62136
P13569	Q96D71
Q6P4R8	Q9Y5K5
P07737	Q562R1
O43390	P26599
P27986	P63211
P49901	Q9BQ66
Q9NQW1	Q9Y6B6
P05067	Q07954
P30480	Q8NC51
P32121	Q96R30
P51991	Q14103
P99999	Q9UET6
O14964	Q99698
P12931	Q9Y2D5
P01112	Q5VWQ8
P16403	P78527
O14543	P08069
B2RN74	P38405
P41440	Q02447
P62993	Q9NRW1
O00459	Q13094
442890	Q9UIH9
P0C0S5	Q8WUI4
P05015	P38484
P25445	Q13546
P05107	Q14773
P17844	Q15428
P02787	Q13315
Q16236	Q9ULX9
Q99459	Q9Y450
P20671	Q5QNW6
O95136	P63096
O00459	P62736
P11226	Q07954
Q13418	Q6NXE6
P09493	Q6WCQ1
P01568	Q13261
O15541	Q8IX12
P29372	P61604
Q13404	Q6ZNA4
P68104	Q92561
Q13541	Q96B36
O43557	O95407
P62263	Q9NX58
P48061	P49682
P68431	Q9Y5Z7
Q8TCX5	Q969H4
P83731	Q9Y4K3
O95347	P01891
A6NIT4	P32927
O60732	Q8N2Y8
P46779	Q13485
P30480	Q15019
Q99729	Q9GZS1
P62993	Q02543
P28482	P49585
O14640	Q13153
P21673	Q15047
O75578	Q13753
O75899	P01303
Q70YC4	Q9NRI5
O60503	P63092
P48357	P60568
P25025	Q8WTQ7
P42167	P62258
P54105	P62312
O75592	Q16611
P41235	Q92482
P62070	Q9Y4G8
P42166	Q9NWA0
O60674	P32881
P67870	P83916
O75815	P11940
P07900	P11387
P48551	Q9UMW8
Q01130	Q13242
O75159	Q15369
P25025	P49407
Q9HBG4	Q9UQF2
P06241	P42166
P21333	Q9NRF2
Q13422	Q13547
Q2I0M4	Q8TDR0
O00628	P50542
P09668	P46379
406982	Q4LE39
Q13535	Q9P2M7
P68431	Q03164
P48454	Q8NHZ8
Q4VCS5	Q8N3R9
P42226	Q16695
O95166	P60520
Q9HAU4	Q9UL26
Q08209	Q9UJX2
P62993	Q16586
442917	Q9Y2Y9
O14893	Q9UHI6
P0CG48	Q9H8U3
P18146	P28482
P19438	Q05655
Q96D09	Q9NRI5
P51812	Q99613
P11142	P19438
Q96PK6	Q96PU8
Q86US8	Q92900
O00499	Q99962
P14635	Q14209
O15085	Q8IXI1
P47712	Q14790
P55196	Q15796
Q02505	Q07654
O75581	Q13145
Q12933	Q5D1E8
P55795	Q9UL18
P83731	Q07020
Q16890	Q99683
P35998	P62195
P15260	P35228
P56704	Q6FHJ7
O15143	P12830
Q06124	Q99683
O14818	P25788
O60496	P62993
P40222	Q8N3L3
O95295	Q08345
O60934	Q13185
P25054	P31350
P16871	Q9NPF7
Q14738	Q86US8
O00755	Q9ULV1
P02768	P13646
Q15459	Q9UBN6
O94842	P16885
P10914	Q9P2K8
O75376	Q96T58
P07550	Q13639
P84243	Q96BD5
P45985	Q9Y6R4
P06213	Q9HCT0
P28702	Q92830
O15553	P29466
P01106	Q9Y2R4
P39656	Q86WV6
P25116	Q5JWF2
P09651	P35222
P01876	Q9NY47
P11226	P48740
P38405	Q9NZP2
P17081	Q68EM7
P57059	P63104
P38936	Q9UJX2
Q96F46	Q9Y4K3
O95644	P01375
P62136	Q8NG31
Q13535	Q9HAW4
P62993	Q92925
P02771	P98170
P62191	P62333
P11831	P13569
P04899	P24530
O43586	Q9BVP2
P00533	P29350
Q15714	Q16795
P07900	P40763
P55072	Q96IV0
P63279	Q9UBC3
P24864	Q96AV8
O15111	P04350
P09919	Q14626
P24928	P30876
O60503	P05771
P56545	Q3ZCQ8
A6NMX2	Q9BUB5
P46379	P46695
O00203	P49407
P26441	P31785
P14784	Q8IZI9
P78337	Q93062
Q13535	Q9NTI5
P05771	Q08462
P60228	Q9UBQ5
P18848	Q9UK32
P62070	Q8WWW0
O95613	Q96K30
P10275	Q9UHY1
O00459	P29353
Q96JG8	Q9NQG6
P35626	Q8NGD4
O60244	Q9BWU1
P49792	P55854
P29350	Q01113
Q15149	Q9BZW7
P24941	P62249
Q7Z3C6	Q99570
P30450	Q07000
P61254	P63173
Q15572	Q16514
O15264	P15407
P01568	P19235
O14775	P17612
P62826	Q6X4W1
P03891	Q9UI09
P54284	Q9Y2T4
P35813	Q16539
O94782	P0CG47
P04275	P13612
O00329	P61952
Q00005	Q7Z3S7
P01569	P24394
Q9NR30	Q9NX58
P53680	Q04695
Q13535	Q96R06
P11166	Q9UGI9
P51959	Q15257
O15169	O95996
O14950	Q32MK0
O60684	P00491
P28328	P49459
P63218	Q8TCU6
P46094	Q8WTQ7
O75800	Q96EP1
P04350	Q13077
O75197	Q9ULV1
P01111	Q04771
P41091	Q99613
P62158	Q05682
Q92529	Q9HBG4
P30443	Q8N743
P51817	Q05586
O75116	P19634
P28324	Q16539
P18827	P49746
O75909	Q8N5I3
P23508	P39656
O60840	Q13362
O14786	P49763
