#node1	node2
Q92692	Q99750
P01106	Q9NRZ9
P63165	Q8N1G0
P06400	Q9UQ80
P35227	Q93009
Q96CV9	Q9GZV4
P04406	Q16637
P59768	Q00722
Q13547	Q93077
P26599	P63104
O00220	P25445
P63261	Q9HBI0
P24844	Q9P2M7
P46937	P63165
O15162	Q16659
P27986	Q9Y4K3
P56747	P57739
Q8N257	Q9UQL6
P54278	Q8WXE1
O60739	P47914
P51617	Q15750
P22694	P54646
Q15047	Q9NPA5
P78364	Q9BSM1
P12956	Q96KM6
P04637	P29034
Q92985	Q96A33
P31751	Q13233
O60262	Q14832
O15239	O95298
P29460	Q14626
Q02930	Q13237
P43699	Q15788
O95455	P16333
Q13131	Q7RTN6
Q15417	Q8IY92
P24723	Q07157
P61077	Q6PCD5
P52597	Q15365
P51686	P80098
P60953	P98171
P01588	Q14626
P41221	Q9ULW2
P22607	Q9NQ66
P05129	P22612
P46109	P48736
P10155	Q9UHX1
P12236	P19174
P23258	Q9P209
Q15831	Q9Y3A3
P41597	P51671
P06858	Q07869
P05013	P10912
P14672	P31751
O94955	Q9NP90
P63000	Q8N5V2
Q01970	Q9H461
P08581	P98077
P42766	Q9Y3U8
Q15418	Q9Y2V2
Q9NRQ2	Q9Y265
P11532	Q13884
Q9BVA1	Q9Y572
P18146	Q16667
P01857	Q8NEN0
O43741	Q16875
P11171	Q04637
P51684	Q8WTQ7
O75367	P33778
P55795	Q8IX12
P25815	P35579
O75610	P61812
P27482	P46020
P09455	Q9H160
P67870	Q9NYF0
Q96JH8	Q9BQY4
P32121	Q8N0Y5
P27824	P46098
P04004	P17301
P19532	Q13617
P29590	P40763
P04183	Q09013
P04141	P26992
O14964	Q9NZ52
P09471	P51828
P11171	Q9Y241
O95757	P01889
P08151	P24941
O00303	P21246
P32121	Q8NGR1
O15379	Q06455
P46937	Q07812
P15622	Q7Z7J5
O75886	P42566
P36578	P83731
Q01860	Q5T230
Q15797	Q9H160
P04908	Q9UKV8
P34931	Q13217
O43633	Q9Y3E7
P37288	Q03113
Q9BTM1	Q9BY41
P09429	P27695
O95166	Q9P2R3
Q14289	Q9Y6R4
P43489	Q12933
P05129	Q86UR1
P67775	Q9NPH2
Q99558	Q9Y275
P16473	P27797
P61586	Q53QZ3
P26368	Q14103
P15336	P56524
P21246	P24522
O95405	Q15796
P04637	Q9NQ88
P06239	Q13094
O00329	P52333
P05113	P31785
P42336	Q13191
Q04771	Q9NW61
O75116	P35580
P08238	Q99558
406938	P08603
Q99459	Q9H0H5
P63104	P81605
P06899	Q9Y4A5
P35626	Q8NGY9
P18754	P62826
O75604	Q00653
P02768	Q6ZMN7
P42338	Q9Y6W8
P05814	Q9H0E2
P50402	P60709
P24394	Q9UHD0
O43521	P11802
P17252	Q13164
P04908	Q16778
P07910	Q09161
P61604	Q92956
Q00005	Q8N1N4
Q14653	Q9Y5Q3
P20810	P62993
P12107	P13612
Q9C0J8	Q9NP77
P11142	Q9BXA6
P51610	Q9NRF9
P62495	Q96Q15
P29459	Q00653
P30304	Q16539
P62158	Q13557
P25205	P62805
Q13237	Q9NPA1
Q13618	Q15843
P01236	Q9HC73
Q53HV7	Q93062
O43251	Q86U06
P53567	P55198
P02788	Q96JB5
P10412	Q86U86
Q16526	Q99750
P01127	P98160
P41235	Q9UHI8
P62249	Q99759
P55196	Q15796
P00747	P01023
P62913	Q9Y5S9
Q8N6Y0	Q8WWB3
P08047	Q9HBE5
Q8TEB7	Q9NPD8
Q14CS0	Q15078
406959	Q9Y297
O60331	Q06187
O75746	P01106
P01588	P40238
Q15084	Q9Y478
P27540	P29474
P08034	P56693
O00233	O43242
Q8TDB6	Q96B02
P35568	Q07889
P31946	Q13813
P15391	Q07889
Q86VX9	Q9H270
P40225	Q8N6P7
P31943	P51991
P49286	P62873
P01138	Q16288
O75369	P49768
P12814	P23229
Q5VWQ8	Q9H553
O75376	Q13263
P21675	P24385
P05023	Q92597
P05771	Q15904
P32745	Q07157
O60739	Q15008
P05109	Q5UIP0
P06400	P15976
Q5VUM1	Q8IUQ4
A7E2Y1	P63261
P49768	Q8NFT8
P38405	Q9UKL2
P29350	P43405
P24928	P50613
P00338	Q92597
P08579	Q14164
P68400	Q9UJU2
P46531	Q06710
P0C5Z0	Q96A08
Q12926	Q13315
P11216	P15735
O14610	O60266
Q8N715	Q9NR12
Q8TBK6	Q8WYA6
P22694	Q14524
O43353	P04350
P12004	Q9NS91
Q15369	Q9H257
P61313	P62829
Q15008	Q9UNM6
P20339	Q9UKG1
P20042	P60228
Q8IZH2	Q92925
P19419	P62380
P12111	P18084
P04637	P20719
P01562	Q00653
P60568	Q01167
Q14209	Q9UQC2
P14416	P62873
O95467	Q16602
P49716	Q13370
P53779	Q16690
Q15788	Q92753
A0JLT2	P19388
Q92783	Q9ULH1
Q16539	Q16828
P62714	Q9BRV8
O43639	P51116
Q8N257	Q8WUI4
O14625	P46094
Q13509	Q9BQE3
406947	Q9NYJ8
Q92806	Q9P2W3
P22455	P52803
O15287	Q9NVI1
O75971	P46736
O96019	P16104
P43364	Q92530
O00522	P35222
O60674	P49682
O43819	Q99759
P49207	Q9HAT8
P12830	P13010
P09619	P42336
P35609	P56199
P25787	P28074
Q8NBZ0	Q9Y265
P41220	Q15942
P22612	P62879
Q53HC5	Q9UKV3
O75448	Q92731
P30876	P36954
P27986	Q06187
Q5VWK5	Q9UBD9
P51572	Q86XR7
P01889	Q15365
Q01094	Q96KQ4
P61981	Q13009
P48058	P62140
P41240	Q14108
P55072	Q96CS3
O14933	O95071
O00329	O14775
P17980	Q06323
Q92844	Q9UHD2
O43324	O60739
P40763	P58753
P27540	P35318
O96017	P06400
P35626	Q8NH94
P98164	Q9UQF2
O75925	Q99873
P01116	Q13557
P35558	Q13131
P36897	P49354
P35080	P68104
P16066	Q92542
P23508	Q5VSL9
Q8N448	Q8TBB1
Q8WVM8	Q9H9E3
P51617	Q9H6S0
Q8N1F7	Q92621
Q02763	Q6S5L8
P62993	Q9Y6U3
P63000	Q13576
P61978	Q13247
P25116	P84996
P08754	Q92806
P11717	Q9NZ52
P51679	P52333
P10747	Q8WYR1
O14776	Q99728
Q06787	Q96S59
P21246	P63244
P01127	Q02763
Q14790	Q6GQQ9
P48736	P62834
P26441	Q01344
O14964	O15085
P63000	Q2M1Z3
O95149	P45378
O14543	P52333
Q01780	Q13148
O75326	P00519
Q13077	Q9H857
P01137	Q03167
P01106	Q14697
Q15047	Q8TDN6
P54259	Q9NWB1
O75626	P17676
O75044	Q9Y6N7
Q58FF6	Q9Y243
P16333	Q86SG6
O95484	Q9UDY2
O14508	Q9HC73
P20226	Q15573
P05060	Q13724
Q8N7P3	Q8NI35
P14784	P42338
P11940	P16104
Q96CX2	Q9Y4K3
Q01344	Q9GZX6
P17252	P40145
P49459	Q6P1J9
P11387	P78527
P15927	Q15011
P30279	Q08050
P08648	Q92752
P31947	P68400
P08575	Q99704
O00459	Q9Y4H2
P36873	Q02641
O95782	P49757
P02462	P18084
P30480	P83731
P40145	Q9UBI6
P24385	P55273
P04406	P07738
P02778	P51686
Q92733	Q96GM8
P52943	Q99447
P04440	P20036
Q14203	Q96G01
Q13526	Q99640
O60941	Q15834
Q15345	Q15370
P21333	P63104
Q04206	Q15650
O43320	P17948
Q05516	Q16828
Q7Z4H7	Q9NVX0
O60496	Q92835
P46108	Q9Y2D5
Q9GZT5	Q9ULV1
P0CG48	Q9Y572
Q93077	Q9BY41
P49458	P62993
P09661	P30480
P24522	Q16877
P27348	P84103
P12980	Q96KR7
P02489	P02511
P48065	Q96RT1
406984	Q9UPY6
P42766	Q02878
P46734	Q5S007
O96017	Q16254
P31749	P60484
Q6ZUM4	Q96L33
Q02539	Q09028
P26639	P78545
P20671	Q9UJW3
Q5RL73	Q9BX70
O15514	O94762
Q5T3J3	Q99873
P06400	Q13574
A0JLT2	Q9BWU1
P19235	P29353
O00231	Q00653
P04183	Q5RL73
P56545	Q9UJU2
P09661	P43360
Q12929	Q9UL45
O95139	Q9HC24
P15153	Q52LW3
P29460	Q9HBE5
P12814	P26006
P46779	P62750
P23508	Q9UHV9
P38919	Q9UBU9
Q5XPI4	Q9BSL1
O94913	Q16630
O75475	Q16659
P50150	Q8TCU6
Q9NPD3	Q9Y2L1
O00410	Q7Z6M2
Q04759	Q99704
Q6PIL6	Q96EK7
P20823	P60709
P61587	Q13017
P35606	Q92597
P01229	P28482
Q00403	Q14653
P11216	P46019
O95163	P49841
P40189	Q9ULV8
O15230	Q6VMQ6
P25963	Q9UDV6
Q16637	Q9NX74
P01241	Q99062
P12270	P25054
Q15038	Q9NY61
P10415	P22736
P14618	Q13526
Q9NRR5	Q9P2K6
O94805	P51531
O76054	Q08211
O14777	Q16254
O43542	Q13315
Q15834	Q96AQ6
P53778	P98177
P30480	P61086
Q13077	Q96GX9
Q9Y3A3	Q9Y6E0
P35638	Q16649
Q15831	Q96L34
O75038	Q13557
P04637	Q14151
P36897	Q9NVJ2
O75369	P17301
O43524	P27361
P10916	Q9P2M7
P17858	Q01201
Q13315	Q92925
P02768	P12829
P20701	P32942
O95782	P09497
P61978	Q8IWZ8
Q08170	Q13315
P20336	Q9UI14
P19838	P63261
P18146	Q969Z4
P00533	P07437
P13612	P61224
P25445	P51813
P08047	P62195
P0C0S5	Q969S8
Q9H173	Q9UET6
P07900	P14625
Q9HCU9	Q9UBN7
O75970	O95500
P04899	P30872
P47869	P54257
P14635	P38936
O14645	Q9NX70
P98077	Q02763
Q92995	Q9BYC9
P09769	P42336
P00519	P49023
Q99759	Q9UHV9
P17693	P43630
P62834	Q13905
Q12802	Q9H492
P0CG47	Q16621
P46092	Q8WTQ7
Q96F44	Q96RN5
P49238	Q8WTQ7
P38405	Q8NH74
P07437	Q00653
Q13315	Q16352
P49841	Q15847
O14737	Q92993
P61106	Q6XUX3
P41227	Q15637
P68133	Q9H0E9
P54105	Q9H9G7
Q16816	Q8TD86
P38484	Q96EY1
P04156	Q13642
P48357	Q9Y478
Q5VVX9	Q86YT6
Q07890	Q13546
P46777	P62829
Q9HAT8	Q9NRR5
P19012	Q8TAB5
P42772	Q9P2H0
P52209	Q9Y478
P06241	P22681
P40429	Q9Y3U8
P43364	Q9BXY8
Q07954	Q9UP38
Q96PU8	Q9NW38
P06213	P19174
P53041	Q12888
P38936	P51531
P12270	P42858
P45983	P84022
O00442	O14874
P29353	P31994
P55196	Q15375
P27361	Q9Y603
P08670	Q8N6T7
P50914	P98175
P46734	Q02779
Q07021	Q13077
O15211	Q9GZT6
O75051	Q5VWQ8
P29459	Q8N6P7
P42766	P46778
Q15047	Q9BPY3
P62310	P62312
P56199	P63261
P62633	Q08211
P25116	Q9P2W3
P09012	Q6Y7W6
P27824	Q15388
O60237	Q02045
Q13363	Q9P2Y4
P32456	Q9Y2M5
P28749	Q9HC98
Q01658	Q16649
P55072	Q92890
O60907	P62805
P14923	P49768
O95433	P08238
O95257	Q99598
P04083	Q96FW1
A8K6C2	Q13651
Q16513	Q96B18
P35998	P61289
A2IXV5	P12318
A6NIT4	P31785
406933	O60315
O00329	Q13077
P11171	P49720
P17302	Q9BVA1
Q9BY41	Q9P0M6
Q96LR2	Q9BT49
Q8ND04	Q9Y5S9
O14497	Q13573
O15160	Q53T94
O14640	Q7KZI7
Q93100	Q9H7J1
Q8IZJ1	Q92859
P10828	P42229
P08620	P17948
O00755	Q13467
P02545	Q99459
Q9UI30	Q9Y5N5
Q13573	Q9Y230
Q13555	Q8TD86
P01889	P52907
P15018	Q9HC73
O14936	P04156
P35749	Q9UER7
Q13233	Q92598
Q14204	Q3ZCM7
P09874	Q10586
O00238	Q96B97
P52597	P52735
Q12830	Q13501
Q92769	Q9UQ80
O00470	P12980
A0JLT2	Q9UJX6
P53618	Q02156
P15153	Q9H4E7
P16144	Q92569
Q12968	Q14814
P31947	Q6P1L5
O00716	O75496
Q16576	Q4LE39
P32418	Q13237
Q13651	Q9ULV8
P01243	P39019
Q5VVX9	Q9Y508
O14807	P42336
P10916	P35580
P51398	P55157
Q05519	Q13573
P45973	Q71U36
O43320	P07333
Q15303	Q92569
P46108	Q13683
O75530	P19438
P07437	Q9Y375
O15069	Q12851
P40337	P61077
P10826	P43354
P29597	P40238
O95433	Q9GZX7
Q8NFH5	Q9UKX7
P09471	Q15759
P19438	Q92616
Q96JM3	Q9UI95
P23511	P25208
O60739	P27695
P37231	Q13547
Q9NZH5	Q9UJX5
P40222	Q9UHD2
P10916	Q6UWE0
Q14831	Q9P2W3
P08754	Q9UP65
P57678	Q9HAW0
P08865	P42677
P51681	P80075
P01112	Q15349
P05556	P06756
Q8WUM4	Q9H7P6
P24522	Q9UHY1
O60925	P62857
P39023	Q9UKV8
P51531	P51532
P08575	Q9Y3C5
A7KAX9	P06241
O75030	P26367
O75914	Q96L33
P13611	P14151
Q01970	Q9UBI6
O15198	Q96FW1
P54253	Q93062
Q14203	Q9H8T0
P11171	Q9BQC6
P06899	Q9UKV0
O75159	P31785
P05112	Q9HBE5
Q07021	Q5RKV6
P47712	Q14790
O75800	P22392
P18077	P40429
O75530	P63244
P78504	Q9H488
Q96C00	Q9NX70
P20936	Q8NAF0
P08620	Q02763
P56524	P61981
P58012	P63279
P08575	Q92854
O75791	Q93062
P06899	Q99878
P27361	P30154
Q07820	Q13794
P10147	P58012
Q13838	Q6Y2X3
Q12933	Q9H4K1
P06400	Q92569
P03372	P29372
Q00613	Q05639
Q12979	Q96RT1
P10275	P32780
P23508	P35606
O14513	P25054
P10911	P15531
Q16637	Q8IY18
P38405	Q8NGY5
P06241	P31994
Q13416	Q14566
O60237	Q96A00
P07437	Q5VVJ2
P19438	Q13546
Q9NZL6	Q9UBF6
O00165	Q99759
O60739	P46783
P11940	P15170
O14727	Q07812
Q8IZD9	Q96L33
O60313	Q15796
Q02763	Q9GZV9
P12931	P26012
Q02156	Q9NQ66
Q15021	Q99459
Q7L5D6	Q92993
P05023	P48736
Q01094	Q92759
O15069	P22736
P27986	P30273
P51116	Q5T5P2
Q92985	Q9UHD2
Q7L5N1	Q9BW61
P46527	Q15418
P51686	Q15835
Q8TCG1	Q9UQF2
O95163	Q04941
O95819	P18859
P35626	Q8NGC9
P12931	P55774
Q14192	Q8WUM4
Q9BQ87	Q9NYJ8
P07237	Q86YB8
P49716	Q6PKC3
P04637	Q9BX70
Q13547	Q99638
P04216	P06241
P62081	P62244
O95243	P67870
P28702	P55055
O15444	P51679
P30154	Q01668
P05114	Q13216
P07949	Q9ULV8
O00555	Q9UBI6
O00330	Q15119
P08637	P59901
P26641	Q9UQL6
O14610	Q9UBY5
B5ME96	O75015
O75367	Q969S8
P38405	Q6IF99
Q99963	Q9UM73
O14576	Q71U36
P08754	P35372
O43683	Q14683
Q14781	Q9BQ66
P08912	Q5JWF2
P01242	P48357
P27361	Q8N5C8
P12429	Q8IWV7
P10828	P48443
P07858	P20073
O60674	P42338
P63162	Q15369
P15248	P38484
Q14194	Q9NQC3
P01375	P55957
P50402	Q9BRV8
Q9P003	Q9Y478
P60953	Q9NQU5
O75865	Q9Y296
P11229	P29992
O60936	P68400
O00212	Q53QZ3
P05771	Q9UK08
P00519	Q92529
P62877	P78395
O15530	Q9Y2R2
P98082	Q15796
P49366	P63241
Q92905	Q9NYG5
O43318	Q01974
Q9UJY5	Q9Y3C5
O00459	P29350
P84101	Q99750
P04626	Q14289
O14929	Q6NXT2
P07437	Q9BZH6
Q92796	Q9GZV5
P49459	Q14194
O75643	Q15428
O95222	P32121
P42229	P60484
P01566	Q9HC73
P10242	P35225
O14827	Q15788
P55795	Q15287
P61586	P62736
O95347	Q99459
Q9BVC4	Q9Y243
P42771	P61289
P35637	Q13151
P60866	P62081
P52198	Q7Z6B7
Q13131	Q16877
P22694	Q04206
P49768	P55210
P50150	Q9Y272
P31749	Q05195
Q13332	Q16849
O43374	Q12889
P14174	Q9Y478
P14618	Q9NQT4
P47897	Q13188
P36897	P84095
P01137	P09529
Q13233	Q14257
O43463	P24385
P49459	P62979
P49841	Q04724
O95402	Q9P086
Q14738	Q9NY47
P10244	P78396
Q96L33	Q9BRR9
O75023	P12318
P17947	Q15080
P38432	P54253
P20585	P43246
P12931	P62834
P42768	Q8WV41
Q8IU57	Q8WXH5
P51814	Q15796
P04275	P26012
P19438	Q9NZ08
P41586	Q9UBI6
O95359	Q02224
P09913	Q05516
Q04771	Q13153
P11940	P62324
P01111	Q9HC35
P49841	Q05397
P11021	Q76MJ5
O75038	Q02156
P84022	Q9UBW7
P12111	Q9HCN6
P28482	Q53H76
O14920	P01375
Q13469	Q15306
Q53EL9	Q8NE62
P30559	Q13936
P12931	P55196
P14780	Q15080
P51685	Q9UBD3
Q08211	Q9NR30
Q9H0R5	Q9NQC3
O95343	Q13330
P02786	Q96S59
O95630	Q9Y3E7
P48506	Q16236
P14867	P54257
P00533	P51681
145781	P05090
P15927	P78527
O95989	P33992
P09874	P11142
Q16816	Q9H7J1
O60749	Q99459
O75807	P05198
P31946	Q9UQC2
P08514	P21333
O15455	P42338
P22607	Q9Y6I3
P06576	Q14197
P02775	Q86TA1
O15116	Q96B26
P13533	P61586
Q02930	Q13976
Q8N8B7	Q9Y2I6
Q8WVZ9	Q9H7E9
P04183	P55854
P46782	Q9Y6K9
O60266	P63218
P12004	Q15819
P63165	Q5T0B9
O94817	Q9H1Y0
Q15631	Q9H1Y0
P03372	P51812
P08572	Q13683
P22694	Q9Y478
O75528	Q9HBM6
P48634	Q9UHI6
P53667	Q13177
P04839	P47712
P06899	Q15291
P14621	P49716
P19429	Q66LE6
O14920	O43283
P61981	Q9UKV3
O94761	Q8IWV7
Q99471	Q99759
P28482	Q05682
P00519	P98164
O75380	P22607
P60604	Q9Y679
P15036	P25054
Q99459	Q99871
P01116	Q15759
P08173	P63215
Q01094	Q16254
P60763	Q9NR80
P30480	P60033
Q15648	Q9Y4A5
Q9BUL8	Q9Y6E0
Q14164	Q5VWQ8
P09486	Q9HB31
Q14919	Q9UNY4
Q04206	Q9Y2K7
P15056	Q15382
P13349	P41134
P11171	P24666
O15085	Q9HBH0
P52798	Q9UF33
Q15038	Q6P4I2
P62263	P62269
O75529	Q9HBM6
P58107	Q9Y4K3
P31947	Q3KP66
