#node1	node2
P40337	Q9BRT2
P11021	P63104
P00167	P04798
P39019	Q13573
P01112	P30305
O43318	Q00610
Q13557	Q9NY47
P09601	P27540
P04406	P21281
P20333	P56945
P43489	Q13114
Q14CS0	Q8NFH3
P38484	Q8IZI9
Q13263	Q15047
O43242	Q5VTR2
P54840	Q9Y478
P01033	P08962
P16885	P42768
P06239	P23471
P05000	P17181
P16234	Q9HCE7
O95503	Q8IXK0
Q9C0E4	Q9NP73
P20309	Q5JY77
P00558	P08238
P00450	P27540
Q13526	Q9UKT4
Q16531	Q96BN2
O14827	P55157
P08865	P62857
P41597	Q9Y258
P35222	P62314
P0CG47	P36542
O95405	Q8NBJ7
Q96R06	Q9H816
P11229	P84996
P25942	P40937
O43657	Q5UIP0
P62324	Q71U36
O15264	Q12778
O43674	O95168
P06493	P49841
Q93045	Q96AW1
O00141	Q9NTK5
P13501	Q01201
P01574	Q9HC73
P78527	Q9P2K8
O00463	P57078
P27482	Q8N5S9
P47897	Q92569
Q3ZCM7	Q92974
P20273	P29353
O95433	Q92918
P02452	P05106
P05067	Q14790
P31146	P60604
Q07866	Q9UQF2
Q07890	Q9NZN5
Q12874	Q9UHX1
P56199	P78509
Q9NPF5	Q9Y230
O95257	Q99598
C9JDP6	O00501
Q5UIP0	Q9BWC9
P62140	Q14957
O43298	Q12933
O15131	P39687
O14503	Q9NPI1
P62805	Q96L91
O94972	Q6ZVK8
P34931	Q9Y572
406886	Q9UPY3
P05412	P35228
Q04206	Q14690
P01106	Q9UIJ7
O15151	P31947
Q13573	Q9NR30
P00533	Q7Z7G1
P63279	Q9Y6K1
O95967	Q14005
Q13315	Q8IY95
P15260	P35228
P08581	Q07890
O15479	P37108
Q13136	Q8ND30
P48551	Q92793
O75843	Q9H832
P30153	Q14738
P10415	P19838
P18124	P62917
P24864	P38936
Q04206	Q9NPF7
P01111	Q13557
P62158	Q9HCN6
Q93062	Q96LM6
Q9GZR1	Q9Y6K9
693190	P04637
P17612	Q9NY47
P01834	P02787
O94772	Q92997
Q9C0C7	Q9GZQ8
P01303	Q92847
P04637	Q13564
Q9BRR6	Q9NRR5
P36873	Q6UXN9
P21281	P39656
Q01094	Q75NE6
P40337	P42771
P23508	P78396
P03372	Q12824
P30153	P42285
Q14653	Q92844
P41134	P55036
P18887	Q96FI4
Q96QV6	Q99877
P27361	Q9UHA4
Q16659	Q8WY91
Q6VMQ6	Q9NQ87
P04839	P31269
O95402	Q9ULK4
P08708	P35544
P20671	Q96DB2
P08912	P50148
P01100	Q13469
P46937	Q15700
A6NHA9	P38405
P11532	P78527
O14764	P54257
P48169	Q9H0R8
Q12778	Q9UGJ0
P16389	P78352
O75494	P35637
O95372	Q9Y3C7
Q15907	Q9ULV0
P17612	Q02641
P17676	P17947
P36896	P58166
Q6QNY0	Q8TDH9
Q00653	Q16836
O95067	Q9UJX3
P56748	Q96AP7
Q08379	Q96HA1
O14775	P27361
P23258	Q8WUM4
Q8WWV3	Q9NQC3
Q14833	Q9UBI6
O14964	P26367
P30504	Q63HN8
Q9BQI0	Q9Y572
P15927	Q9NY27
P24043	P55268
O95467	O95622
O95168	Q16795
P10275	P43694
P62917	P84098
P46108	P47928
P62136	Q9NZT1
O75448	P49841
A6NIT4	Q01344
O76081	Q96CS3
Q13748	Q9NRH3
O43707	P42224
O75019	P31995
P61254	Q9NX58
O00273	P23508
P31947	Q96B36
Q9UKG1	Q9UL25
Q01094	Q8N726
P08581	Q06124
P39880	Q13535
P04222	Q03519
P50151	Q92806
P51817	Q9NQA5
O15534	P78543
P08581	P52797
Q13555	Q13936
P62877	P78395
O43399	Q96J77
P00492	Q9H1Y0
Q13315	Q9P258
P02768	P13646
P22455	Q92529
Q13153	Q96L33
P08047	P62195
P31947	Q99418
P51610	Q9UPP1
P02647	Q9Y6X4
O14576	P47736
P46527	Q9NRD5
P51681	Q9NPD3
Q15027	Q15788
Q15796	Q9UPN9
P09471	P30542
Q99459	Q9UI10
P56524	Q13557
P08579	Q9BWJ5
O15379	P48552
O76094	P12757
P16152	Q9UET6
P18146	P21926
P35611	Q02363
P32969	P46779
P56199	P63261
O43320	P10721
P16298	Q9UIK4
Q12872	Q13535
O43143	P98175
P04626	P16885
P31749	Q96S44
P13693	P30480
P50570	Q05516
O15105	P18146
P54274	Q96BK5
P03923	Q9P0J0
P11362	P31371
Q8N8V2	Q92734
P32121	Q8NGA1
Q15843	Q96LD8
P11171	P46940
Q9UJX3	Q9UJX6
Q8IY92	Q92665
P49773	Q9Y230
Q03014	Q9NQ30
P60900	Q86XK2
O43149	Q12988
O96017	P30305
Q08209	Q9NYG5
P78362	Q86U06
P55036	Q9UHD9
Q13554	Q9UQM7
P56545	Q9UIF8
Q8NF91	Q9UKV8
Q16658	Q9HD67
O43913	P33992
P09919	P78552
Q16539	Q9NQU5
O75116	O95793
P28472	P60520
P05107	P12931
P84098	Q9UL18
O60306	O60828
O15399	P42262
P35590	Q12913
P16104	Q969S8
P34931	Q13217
P32121	Q9Y2T4
P50502	Q92956
Q8TC59	Q9NQI0
P40763	Q14469
P45973	Q9UER7
P62807	Q93077
O75569	P02749
Q16254	Q96KB5
O14641	Q01974
O95644	P29965
O43809	Q9NXG2
P63215	Q9H1C0
Q04759	Q9UEW8
Q9HAT8	Q9NTZ6
O43251	Q9P2R6
P04234	Q13422
P42701	Q9GZX6
O95467	P61952
P15882	P61586
P0C0L4	P25054
P13612	Q07889
Q9BYD3	Q9GZR7
O00327	Q92753
O43318	Q9UBE8
O75369	P27986
O00743	O14965
P20338	Q13526
P42224	Q13547
P23508	P62873
Q9H4E5	Q9P2F6
O43913	Q9Y619
Q5VTD9	Q86UL3
P04040	Q9BXR5
O43524	P06493
Q5VTD9	Q9Y219
Q14247	Q9BPX5
P05106	Q9P212
P34932	Q9UL15
O00159	Q14240
P16870	Q9Y3C7
Q08117	Q99729
Q15366	Q9BRX9
P02768	Q13129
P04049	Q92934
P41212	Q99459
P02751	P04085
P42345	Q15019
O00206	P58753
P38646	Q99558
P28222	P63218
P24723	Q9H492
P01241	Q02413
P43405	Q8N6C8
P33402	Q02153
Q13387	Q8NCA9
Q16659	Q9BTE0
O75369	P60709
O00151	Q16659
P18146	Q99705
O15239	O95299
P17612	P48544
Q05655	Q9BX67
P39656	Q9HC24
P28482	P50151
P01569	P40189
Q9BRX2	Q9H583
P05412	P10144
P32298	P51686
P52272	Q13315
O95644	P05112
Q8IUE6	Q9UBN7
Q92636	Q9H492
Q6P2E9	Q9NPI6
P01112	Q9Y397
O76003	Q16659
O14974	O75909
P14598	P53778
P05556	P18031
P19634	Q9H4A3
P12931	Q9Y2W2
Q13330	Q13547
P07910	Q05519
P37231	Q96EK7
Q14134	Q9BZW7
O75578	P08123
P46776	P62945
O43921	P00533
P50151	P51828
P11473	P18146
A6NLW9	P38405
P05129	Q4KWH8
P20671	Q13547
O00555	P63211
P40227	Q99759
Q92793	Q92830
P52565	Q9NZI8
406882	Q9H9Z2
P05112	Q15306
Q71UI9	Q96RL1
O00232	O43242
Q13315	Q15154
P43487	Q9UBN6
P01116	P04629
O43809	P17050
P30260	Q9UJX5
Q99558	Q9BVA1
Q12857	Q13315
Q13619	Q8TC44
P68104	Q96RG2
P07477	P55085
A6NI73	P31995
P04637	P13693
O15519	Q02750
Q16623	Q9H7U1
Q5VTD9	Q7Z406
Q14802	Q16659
O43791	O60684
Q8IUQ4	Q9ULH7
P21675	Q5VTD9
P25205	Q12905
Q12988	Q96G25
P48730	P61981
P01023	P43629
P28223	Q13698
Q13535	Q92667
O75116	P19634
P20333	Q86UL8
P78317	Q96B02
O75379	P61266
Q96EK5	Q9Y2Q3
P57739	Q8NI35
Q99650	Q9HBE4
Q13131	Q16875
442894	P30279
P21673	Q9ULA0
O43491	P16885
P46779	P62899
P10827	Q02078
114614	Q13158
P04899	P07550
P04183	Q9BRP4
O95167	O96000
P60568	Q03060
O00264	O60739
O60331	P62330
P11021	Q9HCK5
P13236	P51679
Q13772	Q14289
P62837	Q9C035
P17028	Q92993
P01100	P53779
O95989	Q14802
P42224	Q7Z2W4
Q13200	Q9UMX0
P62745	Q9BRR9
P30153	Q9Y2T4
Q12772	Q9UHC9
Q13402	Q9P202
P01106	Q92623
O14920	Q9UDY8
Q92993	Q9NPJ6
P05412	Q15759
P17844	Q13547
P62805	Q12824
P00533	P20936
O14907	P25208
P05386	P13693
Q13813	Q9Y237
P01569	P40238
P54136	Q00653
P47898	P84996
O95816	Q8N163
P02549	Q8IZP0
Q8TEW0	Q96NY8
P49662	Q9Y277
O14641	P15153
P15927	P35244
O43353	P17066
P25205	P62805
O00303	P30480
O43639	Q14185
O00231	O43242
P41235	Q02487
407013	P36896
O43172	O75554
P30101	P35609
Q02750	Q13153
P30153	Q9Y4K3
P58107	Q06124
P11142	P61073
O15111	Q8TEL6
O75251	O95167
P30480	P60900
O00459	P10827
P32121	P63151
P29372	P54725
P19388	P36954
P01111	Q13772
O43597	Q14584
O60896	Q5JWF2
O60674	P42336
Q15172	Q9UBN1
P11142	P32121
Q12981	Q9NZ43
P68400	Q07021
O14625	P49238
P26368	Q8IWZ8
P35680	Q4U2R8
O95405	P12644
O15524	P52333
P24522	Q7Z5J4
O96019	P0C0S5
P51460	Q07666
O14908	Q9P0V3
O75937	P61978
P09211	Q16539
P01111	Q13555
P02751	P17931
P35222	P46940
O95169	Q86Y39
O14717	Q9BVJ6
P09651	P39748
P26196	Q8IZD4
P01106	Q6VY07
P37231	Q96RS0
O75165	P00533
P23511	P38398
P08253	P08572
Q07820	Q93008
P51531	Q9UPN9
P12931	P20248
P10827	Q96ST3
P26951	Q8WYR1
P31751	P46527
P62906	P63104
O60506	P01106
O14933	Q9Y3C5
Q9UBV2	Q9Y385
P35269	P35998
P07202	P14784
P18124	Q15843
P38432	Q12800
P32121	Q8NG84
P06400	P38398
P62081	P62841
Q13315	Q9P0K8
P09651	P60709
P41134	P61224
P05455	Q9Y6D6
O14827	P01111
P05112	P35228
O75496	Q01094
406991	Q8TF71
P28482	Q04206
P01112	Q9UQM7
P10644	Q9H4A3
P04637	Q99973
P31785	P41159
P25098	P41597
P08069	Q00722
P55157	Q15027
P49406	Q9HAU4
P01579	P40763
P60520	Q01813
P01876	P55107
P54253	Q8N196
O75150	P33778
O00401	P62993
O14727	P42574
P62191	P62333
Q14247	Q92747
Q01130	Q13242
P42701	Q9NPH9
O14493	P78369
O00141	P39023
Q00610	Q9H8K7
P22004	Q9H2X0
P25025	P50502
O75367	P58876
O43597	Q9BSJ1
O43556	Q92629
O14965	Q17RY0
P42338	P50993
O14775	P34969
O43809	P19387
P45984	P98177
P00519	P98161
P17081	Q53QZ3
P98095	Q14031
P06213	P48736
O95989	P27695
P08069	P46108
Q01201	Q96EB6
P10242	P17947
P00491	P11171
P19429	P63316
O95050	Q9P2G9
P14314	P78545
O00144	Q99750
P23508	P51955
Q14833	Q9UK08
A8K6C2	P15509
P05783	Q6WCQ1
P09110	P61964
P05231	Q969J5
P62993	Q9NYL9
P48023	Q8TE67
P46459	P54920
O00206	P08754
P61964	P62807
P22003	Q16671
Q04206	Q04724
Q15291	Q9Y5Z7
P60484	Q07889
P62136	Q8NI77
P0CG47	P68036
Q06187	Q96MX0
O43909	P06241
P06241	Q14289
P06239	Q8WYR1
O15496	P27361
P17535	P45983
P10914	P28062
P34931	Q9Y6K9
P18146	P20142
Q14164	Q7KZF4
P56524	Q93077
P82279	Q15714
P46531	P48431
Q5VTD9	Q96JN2
O95402	Q71F56
O60583	P06400
P48740	Q13387
P18077	P36578
Q13698	Q9UBI6
P12270	Q8NFH5
P43489	Q13077
Q13573	Q9H5V9
Q12929	Q96ED9
Q01844	Q9P2K8
P0CG47	Q9NVI1
P08754	P46092
P62979	Q14118
406933	P37275
Q14164	Q9NPH2
P01889	P63220
O75914	P53671
P12931	Q14289
Q7Z3G6	Q9UGN5
P42336	P60484
P42677	P62263
Q8NEC5	Q9BQ66
P42568	Q5RL73
O60493	P06241
O15400	Q15836
P78317	Q9HBE1
P48061	P49238
P62829	P62987
P01106	P51451
Q05048	Q9H0L4
P27348	Q12778
Q8IY92	Q9C0B1
P18146	Q9NS00
P41235	Q04721
P28482	P41212
Q96ES7	Q9NRF9
O95834	Q9HC98
O60296	P31644
P62910	Q9HAT8
O75676	Q15759
P32121	Q8NGY9
P61019	Q08379
P27635	P83731
P62979	Q6WCQ1
P54259	P98095
P17948	Q96B97
Q14197	Q9BYD6
P09661	P30480
O95197	P11142
Q7KZI7	Q9BYG4
O60783	Q9NY93
O43633	O75351
P05305	Q16665
Q9NSB8	Q9Y566
P25445	Q9NXR7
Q13315	Q68DE3
P01106	Q9UK22
Q6ZU52	Q8IYF3
P46937	Q15599
P31749	Q8NEB9
O75419	P49736
P09493	P53355
Q8IVA1	Q8WW01
O43251	Q15038
P10914	Q14919
P83731	P83881
P61927	P62424
O95786	Q9ULZ3
P51665	Q16401
P62701	Q15843
P04792	Q15714
P37231	Q5VT06
Q96RJ3	Q99558
Q02763	Q9Y264
P62140	Q9UKF6
P38398	Q969G3
Q13315	Q9UPP5
P12318	Q8N149
P49720	Q9Y5K5
P27695	P78527
Q8IXJ6	Q92831
P40933	Q01113
P27986	Q92835
Q92574	Q9UGI9
Q96EQ0	Q9Y5P3
P05386	P46778
P42566	P52594
O60563	O60583
P02461	Q05397
P23511	P35638
P63000	Q86VI3
Q99836	Q9Y2C9
P16035	P55786
Q8IYW5	Q9P0M6
P49760	Q9BTP7
P42229	Q15303
O60739	Q9Y3U8
P24666	Q5T0N5
O15530	Q92569
P32121	Q8NGG8
Q14240	Q9Y262
O60641	Q9UKG9
Q02505	Q07654
Q00987	Q7LG56
P55212	Q14457
P63218	Q92633
P02794	Q8IWV7
P42338	Q05513
O14933	O15344
P14921	Q6SJ96
P52757	Q07890
P00533	P42224
Q58FF6	Q9Y6K9
P26358	Q9UBC3
P08648	P29400
P08779	Q12933
Q99459	Q9NS91
P01222	Q969G2
Q13432	Q15181
Q07002	Q15834
P11233	Q12967
P18077	Q92901
P46527	P62258
Q13492	Q99459
P61978	Q96PU8
P29459	P48551
O95267	P10301
P07948	P98077
O75448	Q9BWU1
Q7L0Q8	Q9P227
P04629	Q8WYR1
P04844	P27824
P04183	Q96J01
P18146	P55197
O60684	Q9Y5K6
P51817	Q09428
P00519	P29074
O94806	Q9P212
O96013	P16333
P23508	Q12904
Q8NFH8	Q9UL33
O00716	Q96T88
406905	P61296
P24394	Q9P0W0
P0CG48	Q9NQC7
P62910	P62913
Q15819	Q8WU20
P21246	Q15013
Q07157	Q9NYL2
O43143	Q8N5A5
P05388	Q99459
P07437	Q9NY65
P62158	Q16821
Q9UKG9	Q9Y265
P78371	Q15257
P02452	P16144
O75815	Q15631
P06239	Q13444
P62993	Q99877
P98077	Q15303
P05556	Q92752
Q13263	Q15596
P16885	Q9UKW4
P05412	P20702
P15408	P35228
P12004	Q9Y2S7
P04222	P49591
Q9UNL2	Q9Y5J5
P23458	P29350
Q13573	Q99661
P32881	Q8IU57
P25787	Q99436
P05388	P46776
P15170	P60520
P40429	P62888
O60716	P63000
O96019	Q6STE5
O14775	Q14831
P59768	Q08462
P45983	Q16829
O96019	P04637
Q13490	Q9Y385
P16520	P62879
Q5VU43	Q99459
P08047	Q12882
P61254	P62829
P25024	P63096
O14625	P51677
P12980	Q16798
P11802	P30281
Q14498	Q92731
O14610	Q01970
Q16659	Q99767
O95751	P19012
Q08043	Q96QZ7
Q01668	Q9P2W3
P25105	P29992
Q93034	Q9NWX5
Q6DKJ4	Q92997
P37231	Q01094
P68431	Q9H5I1
P29590	Q15554
O95251	Q9P2R6
O14503	P63279
P19784	P25963
724029	P28799
P50151	P63096
P38919	P63104
P05000	P19235
P49116	Q13573
O95295	Q6QNY1
Q13535	Q9NZC9
Q15906	Q52LR7
P20248	Q16254
P62854	Q9UKV8
P01243	Q9Y4K0
O94907	P62993
P15529	P40763
P08138	Q8WYR1
P08238	Q00653
Q99873	Q9Y4K3
P17980	Q9Y4K3
P14784	P60568
P26232	Q9UDY2
P05106	P53708
P29353	Q9H5I1
P25786	P25787
P67870	Q92997
O75365	Q5SRE5
Q9H171	Q9UKV8
P62158	Q9Y283
P62750	P83731
P23508	Q9HC38
O95402	Q9H944
P81877	Q13535
B1A4H9	Q99062
O75925	Q9Y4K3
P37198	Q9UBU9
P43405	P52735
P05556	P62834
Q9BTM1	Q9UQL6
O15516	Q92831
O14508	P78552
Q03164	Q9Y5Z7
Q14457	Q9NYJ8
P98170	Q01094
P46459	Q05209
Q9NQC7	Q9Y4K3
O15294	P98177
P29597	Q8NEB9
P51692	Q9NRG1
Q01668	Q9NPA1
P57087	Q9Y624
P19235	P29597
P10398	Q02156
O14544	Q9HBE5
P62750	P62829
P05771	P50281
A6NLW9	P32121
O95208	P08069
P35372	P62873
P62979	Q07820
P63000	Q9ULL4
P51965	Q92560
P63096	Q9P2W3
P31152	P36507
P62158	Q00005
P31947	Q8N122
P43403	P48736
P68400	Q92994
P62875	Q96QV6
P32121	Q96GQ7
O60674	P01588
P13942	P18084
A5PKW4	O60921
Q04637	Q9UL03
Q8IXJ6	Q8N1N4
P68400	Q15287
P62877	Q15370
Q15561	Q9NQB0
O96017	P67775
P0CG47	P23246
O14727	O43504
Q07890	Q13191
P17931	Q9UMX1
P01127	P07910
P13569	Q9H9S3
Q13158	Q8N488
P38936	Q13485
406889	P01111
O00327	Q14995
P51679	P78556
Q8N1N4	Q9Y5S2
P01111	Q15052
Q13077	Q9Y4K3
A6NIT4	Q08334
P08670	P61981
O75909	Q9HBU1
P78334	Q15111
P56750	Q8N7P3
P15172	Q02535
P29350	Q5VWK5
P07910	P55795
P36897	P62942
O14965	Q14511
P07947	Q96KM6
P19235	Q9ULV8
Q15287	Q7Z6J4
O60506	Q5JVS0
P52333	Q13651
O00571	Q00005
Q6VMQ6	Q9H1H9
Q12805	Q5VTD9
O14544	P24394
P47870	Q15111
P19532	P63173
P19388	Q15560
P46937	Q9Y2T4
P60520	Q8NI08
P61978	Q12986
P40145	P62879
P34820	Q8TEU8
P01112	Q8N9B8
P27986	P30086
P10644	Q9H6R7
Q13838	Q9NRL3
P20339	Q9P2R3
P21580	Q9UDY8
Q15669	Q5UIP0
O14964	Q9NRR5
Q00005	Q96EP5
O43187	P10398
O60583	P10914
P39656	P43360
P08195	Q99623
Q13976	Q9Y691
Q12933	Q5D1E8
O60262	Q9NQ66
P09486	Q9NY15
Q5QNW6	Q7L7L0
O60674	P01562
407050	O75896
P07900	Q15628
P10721	Q8WYR1
Q8NFH8	Q9ULH1
P46379	P61769
Q07817	Q9HB09
P09429	Q15109
P20226	P67870
P01584	Q9Y239
Q04721	Q86Y01
P28482	Q99956
O75161	P01106
O75528	P12956
O75791	Q13094
P22362	P32246
O75445	Q13402
O43242	P33076
Q16659	Q8N461
Q9H6R7	Q9HCP0
P27448	P62258
P05015	P48357
Q38SD2	Q86UR5
Q6DKJ4	Q96FZ7
O76070	Q93063
P07333	Q01970
Q8NFP9	Q9NRL3
P17301	P26012
Q13571	Q9HAU4
P15018	Q8N6P7
P20248	P38398
O60341	P10275
P0C1H6	Q9BTM1
Q15173	Q8WXS5
O00716	Q92925
P62140	Q9C0J8
P62070	Q13009
O96006	Q6ZVK8
Q9BUQ8	Q9Y333
Q13049	Q9NRR5
O60331	O95782
P48551	Q9ULV8
P40763	Q07817
O95163	Q04941
P32302	P48061
P15018	Q5VWK5
O15131	P55060
P46937	Q15796
O95059	Q9UMN6
P17844	Q6WCQ1
P42858	P54750
P01243	P16471
O14544	P42701
Q8N5V2	Q9UF33
P04637	Q96PG8
Q12873	Q9NX55
Q96RT1	Q9HC29
O75154	Q9H0H5
P26012	Q05397
P49407	Q7Z4V5
P16402	Q86U86
O75674	P49448
O76094	P01106
P18847	P22607
P22612	Q08462
O94874	P49662
P56545	Q92769
P00519	Q06609
P01111	P62158
P68104	Q13485
Q9GZV5	Q9Y297
P60568	Q9HC73
P0CG48	Q9Y3C5
Q96HR3	Q9NVC6
O00221	Q3ZCQ8
Q93098	Q9Y5W5
P11229	Q96D09
P29353	Q9UQC2
P29353	P31994
O15198	O60318
O14818	Q9GZN1
O14599	Q05086
P67870	Q13112
P07949	Q00987
Q07890	Q562R1
Q969F2	Q96BH1
O15055	Q9Y297
P27987	P62158
Q9BQ75	Q9Y2Q3
P06400	P51948
P42574	Q16236
P23763	Q13277
P31749	Q15181
P06899	Q9UPT9
Q01970	Q9UP38
P08047	Q13393
O96006	Q9HCN4
O95759	P14923
407025	Q9UBC3
P16333	Q9H222
P19174	Q86XP0
P08581	P26045
P40763	Q00978
Q16514	Q9Y6J9
Q13573	Q96A65
P40763	P49116
P18146	Q9UHM6
Q13315	Q16630
P04049	P24723
O95390	Q5JY77
P63167	Q13409
O15524	P14784
P01106	Q9BV38
P14314	P49703
P01889	P63167
P30559	P50148
O94906	Q9UQ35
P31751	Q13233
P51668	P55055
P99999	Q96HR8
P08514	P55268
P01106	Q9NR50
P24723	Q8TAA9
P04049	Q13153
P51659	Q92597
P04083	P60709
P07355	P62993
O75832	Q15008
Q13873	Q15796
O43324	Q13535
O95239	Q9ULA0
O75578	P22105
P62750	P62945
O75530	P46783
P56192	Q13418
P16471	Q9UKB1
P06748	P19338
P01242	Q14627
Q86Y01	Q9UM47
P62081	P62753
O60674	P17181
O15015	Q99750
O15379	P68431
Q86XP3	Q99459
O43395	Q9Y675
P46934	P62875
P04839	Q16539
Q92769	Q96A08
O75688	O95267
Q05066	Q15599
O60674	P61073
P05452	P49841
P49366	Q9GZV4
P35968	Q9Y371
406907	Q15910
O95817	Q9H4A3
P07333	Q92529
Q07889	Q8NF50
P09038	Q02763
Q9NX47	Q9Y3D6
P27540	Q9H6Z9
Q71U36	Q9Y6G9
O76074	Q13976
Q8IX90	Q8WVK7
P29353	P62736
Q9HAU4	Q9UBK9
O00231	Q99717
O75494	P08621
Q12933	Q9UHD2
P29350	Q13261
O00459	P60953
O00401	P18206
O75251	P51970
P60953	Q05513
Q969T9	Q9UH03
P21815	Q05397
P84022	Q8N6I1
P40337	Q6P1L8
P31749	P42224
P0CG47	Q13191
Q16659	Q86VX9
Q16637	Q9BRK5
P36873	P62140
P61981	Q53ET0
P10720	P51685
Q96JQ0	Q9NR30
Q13315	Q8IY92
P05787	P53680
P32121	P58182
P35680	P61457
P10275	P48552
Q8IVH8	Q9NZM3
P08123	P14780
P78527	Q10586
Q07955	Q96SB4
Q99459	Q9NPJ6
Q15054	Q9HCU8
P08514	P18084
P01241	Q9Y3F4
P56279	Q9Y243
P31947	Q9UBF8
P01100	P53567
Q6UXN9	Q9P2I0
Q16625	Q9HCE7
Q8IU60	Q9UKV8
P25054	P46940
O60306	Q9BWF3
P51674	Q9Y3D7
P21709	P52803
P22455	P49765
O15264	P62826
P11802	P47897
Q13557	Q9BXT2
P10451	P13612
P31946	P78527
P38405	Q8NH64
P25208	Q02153
