#node1	node2
P21860	Q9Y4K3
Q9H9T3	Q9Y5B9
Q13469	Q9H334
P46821	Q13315
O00241	P43405
Q8NHQ1	Q9BVJ6
P46094	P49407
P22694	Q9Y478
Q8TCT9	Q9H1C4
O15379	Q9NWT6
Q6IQ49	Q8IY92
O14745	Q9Y6Q1
Q8IXH7	Q9Y241
Q99750	Q9P0T4
P20671	Q9UBN7
Q12986	Q86V81
P17948	P42566
P08670	Q13263
P18084	P46109
P31947	Q8TEW0
P42336	Q08881
P40337	Q9ULC4
O75056	P34741
P18124	P62891
P09493	P60709
Q08289	Q15172
Q86Y13	Q9H0E2
O94979	Q9H553
P01106	Q9BWT1
P61296	Q92905
P18065	Q9C086
Q13200	Q92597
Q15750	Q96P50
O43918	Q03252
P28221	P63218
O14503	Q15047
P07288	P10275
P49815	P53350
O00303	P41567
P21802	Q9HCE7
P12931	Q8N5H7
P12004	P24522
O15123	P10721
P40259	P43405
P10721	Q9P212
P26717	P30466
Q8N5Z5	Q96CV9
P05129	Q05397
P18146	Q15797
O75348	P63010
O60674	Q07889
P53779	Q9H257
P31943	P55795
P07333	Q9GZV9
Q9H9D4	Q9HAU5
P17612	Q5MIZ7
P01106	P25788
P39687	P52294
O75197	P49841
O00198	Q16548
O95467	P08912
O15467	P32248
P11137	P62993
P08069	Q9Y371
P13010	Q8WXE1
Q13535	Q5U3C3
O95996	Q9NR80
O60858	O75909
407019	P37231
Q15714	Q9Y5P6
P10398	P31327
O15105	P15172
O15355	Q9Y6K5
Q02156	Q9Y4H2
P08754	Q13936
Q16665	Q92793
P50453	Q96ID5
P25963	Q13233
P04150	P09651
P63279	Q14164
Q9H0R8	Q9NRD5
O00764	P63104
P05014	P15509
P48736	Q9UBY5
Q08043	Q8WWI1
Q15759	Q9UK08
O43913	Q99741
O15264	Q8IW41
P10301	P21359
P63173	Q9Y5J5
P06748	P0CG48
P52789	Q9NZN8
O15264	P29966
O75143	P42345
P08138	P52798
O14558	Q9UD71
O75569	O75925
P58753	Q13158
O43707	P13612
P49841	Q96A73
P22612	P62158
O15379	P67870
Q9NRR5	Q9P021
Q92997	Q9H0I2
P55345	Q8N684
Q9UJX5	Q9UNH5
P32121	Q8NGH5
P27986	P30086
O15533	Q04206
Q8IV31	Q9HAU4
Q01844	Q96M83
P61964	Q8IYH5
P62140	Q9P2K8
Q15121	Q5TCS8
P68431	Q13112
P61964	Q5QNW6
P63104	Q99829
O43306	Q9UK08
P22694	Q8IWT1
P50613	Q00534
P04637	Q06609
Q12873	Q8N5A5
P31749	P78527
O14519	O76071
P35637	Q15287
O94776	P41182
Q14197	Q9NPE2
Q13813	Q9NRI5
P40424	Q05516
P42574	P98170
P35626	Q8NGT5
Q13620	Q6UXN9
P04637	Q9Y2A0
P49959	Q99708
P18146	P27816
Q0VDF9	Q16659
Q02543	Q12852
P07858	P55957
P08138	Q9HCT0
Q16795	Q9NX14
O75390	Q9NYJ8
O60711	Q05397
Q96F24	Q9H3G5
P38398	Q9BSJ2
P22694	P48058
P01106	P61024
Q6Q0C0	Q8N2W9
Q02556	Q13098
P08195	Q9Y5J5
P17612	P35498
P07948	P21854
P10242	P10721
P53779	Q12933
P63208	Q9UKT4
O00574	P80075
Q53G59	Q9H204
P42226	Q09472
Q13009	Q7L0Q8
Q8IWE5	Q9H0B6
Q9HCK5	Q9P2R7
P12931	Q15139
Q96HA8	Q9UI14
P05787	P63104
P11171	Q9UDY2
P15260	P35228
P04637	P13611
P05106	P12110
P31431	Q05397
P04183	Q9NYF0
P14672	Q9UER7
O75461	P01106
Q7Z2V1	Q8ND90
Q96JB5	Q9UGJ1
P09874	P68431
Q9NVV4	Q9UHD2
P20333	Q13200
P61601	Q86UW9
P17252	P18564
Q13418	Q6R327
O60331	Q9Y6U3
Q13617	Q15843
O95988	Q9Y243
O00182	P02751
P51684	P80075
P62979	Q00653
P51610	Q92560
O15131	P12956
P61081	P62877
P51681	Q9Y6G3
P10606	P11171
Q14204	Q9Y5J5
Q14203	Q9UPT6
P24864	Q9UMX0
Q3ZCQ8	Q86UA6
P26992	Q8IZJ0
O75367	Q8N257
O15379	P68431
P05013	P15260
P11387	P19338
P02786	P63104
P29350	Q99665
P00533	P17252
P36873	Q9Y572
P15880	P62979
Q09472	Q6AZZ1
Q01201	Q8N163
P28749	Q14186
P09471	Q68DD2
P08908	P16520
P40337	P42771
Q8IXI1	Q96BY6
P62306	P83369
406908	Q15910
P07910	Q9UL18
P49418	Q92569
Q71DI3	Q86U86
P49841	P67809
P29992	P41220
P27708	Q9Y572
P02748	P07360
P08107	Q9H816
Q14204	Q71U36
P05556	Q8IZC6
P04843	Q92782
Q08289	Q16537
P49716	Q16520
O95471	Q96AP7
Q9H9T3	Q9HCE7
P17535	Q15759
Q7Z2E3	Q9NRD5
Q00059	Q8WVM0
Q15596	Q15788
O15519	P50591
P62979	Q9HC16
P38405	Q8NH69
Q02878	Q07020
P19447	P32780
P12931	Q9Y4K3
O76071	Q9Y3D0
P17948	P61328
P05060	P27448
O95863	P18146
O95865	P18754
P51812	Q16659
P63208	Q7Z6M2
P43405	Q8TF42
Q15788	Q8TEW0
O00483	P03897
P23634	Q13976
P25445	Q92597
P49792	Q99567
O95169	Q9NX14
P08754	P30874
Q13409	Q96QB1
O14627	P36402
P06756	Q13753
P0CG48	Q9NS91
P00441	Q13561
P52757	P84095
Q5TCZ1	Q9H204
O14964	Q9UJY4
P51587	Q99728
P46094	Q9UBD3
O00505	P46527
Q9UM11	Q9Y6D9
P20333	P49411
P14616	P42336
P01106	P20839
P53350	Q8N8A2
O43809	Q16630
P08238	P49642
O60285	P10644
Q6P2C8	Q9NX70
P40692	Q9UJX2
Q13315	Q14517
P0CG48	Q16342
O14654	P29353
P01871	Q9NYL2
Q01484	Q9UKE5
P10275	P16118
P13688	P31997
407009	Q96CW1
P11234	Q3MIN7
P01374	P36941
P29350	Q9HBE5
P12111	P26006
P04629	P08575
P24723	P46527
P06730	Q9NRG4
P07942	P17301
P22694	Q13131
P63000	Q9BST9
O95402	Q9UHW5
P80303	Q9Y6D5
P42224	Q8WXG1
Q9HAU4	Q9NYN1
Q13315	Q9H825
P52294	P61968
P46459	Q9UN88
P42858	Q8N2W9
P10909	P62993
P60022	Q12851
P09471	Q92997
P45983	Q9Y6W6
Q7L190	Q99962
O60879	P49450
P35626	Q8NGZ3
Q9NYQ7	Q9UH65
P02511	P43320
O75530	Q13642
P03886	P03897
O14640	Q9NPG1
Q9HBE5	Q9NPH9
P17081	Q9UPT5
P01106	Q00341
O14512	P26992
Q13573	Q9NWV8
P50151	Q14832
P0CG48	Q86Y01
P04156	Q9BRP8
P38936	Q8NFD5
P31947	Q6R327
O00574	P51671
O15524	P52630
O15162	Q9NTK1
P51828	P63211
O00574	P78556
P27348	P31947
P11940	P78543
P62826	Q14974
Q09161	Q9Y2Q3
P05771	Q06710
P21246	Q14974
Q15573	Q96EB6
P07947	Q13444
574501	P16298
P50570	P60709
O75643	P23508
P00519	P78345
P10114	P68104
P0C5Z0	Q99880
Q8IV63	Q99816
Q9HC38	Q9NPJ4
P17676	Q15744
O95782	Q2TAY7
P78352	Q15334
Q13526	Q9Y3Q8
P30519	Q99613
P04908	P19438
O60814	P56524
P39023	Q9H1Y0
P28702	Q13547
P08514	Q9Y490
Q9UBV4	Q9UP38
O15211	P61224
P62820	Q9UI14
P05386	Q53EL6
Q66LE6	Q9Y243
P10600	P36896
P15882	Q9H4E5
P84022	Q13042
P52564	Q16539
O00391	Q9NRR5
P46020	P62136
P28074	P60900
O95059	Q96N67
P12931	P31946
P46783	P62269
Q8N6L1	Q9BUV8
Q8N163	Q99759
P51452	Q16539
P49407	Q14137
P51817	P52945
O00305	P36873
P00736	P09871
P17948	P42338
O43150	P16333
P31947	Q8NEM2
Q9BZE4	Q9Y6K5
P01106	Q9NXS3
O75417	P53680
P62736	Q9UJM3
O43306	Q5JWF2
P04049	P48736
O14978	Q9Y5X1
P18887	P29372
Q13643	Q14192
P27986	P35968
Q14191	Q9HCU8
P57737	Q15369
P53350	Q99459
P16220	P41134
Q09472	Q14526
P05019	P14616
P31946	P48730
P18206	Q9HBL0
Q04695	Q9H0H5
Q06330	Q9UK32
Q13547	Q9UBB5
Q92993	Q96Q83
O95470	Q86WV6
P50402	Q9NYF8
P01100	P35222
Q15008	Q6UB35
O95251	Q9HC52
P60709	Q9UI47
P07333	P22681
P18084	P43146
P08047	Q09472
P43004	P62993
O43674	P03886
P17947	P36888
O75970	Q96B33
P23528	P63104
P18206	P26232
O95602	P17480
Q96B36	Q9Y478
P25963	Q96EY1
P60709	P62701
P40763	Q9UM73
P10909	P16104
P08123	P13612
P11802	Q08999
Q00005	Q9BXL8
P38405	Q9Y4A9
P23470	P49023
P06213	Q9HCT0
Q15084	Q96HE7
O77932	Q92993
P30480	P55209
P09471	P21554
O60840	Q9NPA1
O15111	O43318
P30511	Q07444
P60763	Q9Y6W5
O60508	Q01081
P19875	Q04206
P63104	Q00839
P62979	Q6WCQ1
O15111	P03372
P04637	Q15796
P30304	Q13202
P24385	P62877
P68400	P78527
P36897	Q9H082
P53350	P56537
P51668	Q9BV68
O15379	P0C1H6
P05198	Q13573
Q9P2M7	Q9UKX3
P21281	P61421
P78352	Q14160
O60506	P78527
Q6UXL0	Q8IZJ0
P21815	P56199
Q7L4P6	Q93009
O15131	P22392
Q16526	Q9Y478
P19438	P63000
O14981	P01106
P61916	Q86SQ9
Q9H9B4	Q9Y2Q3
P49207	P62910
P31946	P33176
P01243	Q9UM73
O15111	Q16695
P18206	P20618
O00459	O60262
P14921	P84022
P33981	Q9UHY7
O95816	Q9BRX9
Q04206	Q9Y243
P22234	P23508
O14920	Q7Z434
O00459	P36542
O15315	P62805
P39023	P40429
P17612	Q9GZQ8
P21802	Q92915
P30291	P68400
Q07869	Q96A54
P40763	Q8TAE8
P45985	Q9P2G9
Q8N5H7	Q9Y6H5
P49703	Q15796
P24752	P30504
P61077	Q9BZR9
Q13509	Q96NA2
P05067	P07339
Q13315	Q15057
O75832	P62993
P11171	P63220
P21246	Q13332
Q96FV9	Q96J01
Q13164	Q9HBH9
P14923	Q9HCS4
P17612	Q12879
B1A4H9	P26992
P01567	P32927
Q8TF46	Q9NQT4
P30480	Q16740
P52799	P54762
P14780	P29400
P08134	Q68EM7
O43852	P13569
P48039	Q13151
P11229	P63096
Q10586	Q13426
Q09028	Q92800
P00533	P10809
Q9H1C4	Q9HD45
P35998	P51665
P34931	P62993
P0CG48	P62837
Q86VZ2	Q9BQ67
P63098	Q9UJX5
Q96BR1	Q96J02
O14641	Q13467
P42338	Q9NSC5
P05231	P48551
O95256	Q13478
P18146	Q9BUN5
Q96KQ7	Q9P2R6
P07359	P27348
P02545	Q13155
O00585	P32302
O60674	P10912
P46783	P62847
P55196	P68032
P35813	P46734
O75525	P07910
P60880	Q12846
P11229	P30679
O00459	P07948
O76075	Q9UGN5
O95760	P42574
P20701	P52735
P10070	Q92630
P10914	Q9HBE5
P18031	P68400
P62877	Q15370
O00255	Q9UNA1
P05556	P49747
P10276	Q15648
P35052	Q12841
P35222	Q13308
P02794	Q9HB65
P05067	Q96BI3
P25445	Q15628
Q15084	Q92956
P78352	Q9H204
P17066	Q13535
P00519	P52803
P61073	Q9Y4X3
Q9UJX4	Q9UJX6
P04406	Q9UHD2
O76039	P00519
O43439	P54259
O60832	O95372
O60508	P35637
Q15545	Q8WTS6
406937	Q08209
P26196	Q9UKV8
P04278	P62736
P10415	Q9HCN2
P29353	Q9NPF4
P13010	P16104
O75643	Q6P2Q9
O00755	O96014
P49790	Q96HA1
O60885	Q15648
Q04206	Q9NR30
P47872	Q5JWF2
Q07955	Q15365
O14862	Q9ULZ3
A0JLT2	O00472
P01889	Q8N743
P03905	Q9Y6M9
O60506	P01889
Q16643	Q99759
P31751	P46527
Q9UHB6	Q9Y6K9
P54259	Q9H2X0
O95166	Q9P2R3
P05388	P32969
P22694	Q99941
O00459	Q8IWV1
O60828	Q9Y3C7
P15924	Q9Y6E0
O75489	P01106
O75947	Q7L5D6
P22612	Q70SY1
Q07869	Q86V24
O43639	Q9NQC3
Q7Z5H3	Q92730
P35268	P62829
P08047	P60484
P46108	Q15464
P05386	P62750
P13611	Q14242
P12814	Q16595
O14641	P49841
P62277	Q00653
Q96RJ3	Q9Y275
O75367	Q9UMX1
Q6QNY1	Q9Y3D7
P07225	P12259
Q9Y508	Q9Y6K8
O14610	P48549
Q16385	Q969G2
Q13554	Q9Y698
O76071	Q9NRH3
P32121	Q8NGR5
P07333	P46934
P49023	P51956
P11473	P20813
P18846	P35680
P26441	Q16394
P08514	P18084
O14654	P62993
P01106	Q9BTE3
P06241	Q9UQ16
P23588	Q9UBS0
O43172	P36897
P01106	Q15233
O95067	P53350
O43908	P04439
Q99731	Q9NPB9
P08123	P08651
P17948	P31371
P08069	P61328
P30304	Q9NYV4
O95067	Q9UJX2
Q00653	Q07817
P21359	Q07889
Q13948	Q8TBA6
O15111	P49642
O15392	Q16254
O95997	Q99612
P19634	Q13464
O95985	Q9BQ66
406948	P24385
Q14204	Q96NA2
Q93009	Q9P2G9
P30304	P50750
P05556	Q9UBP9
P17612	Q14432
P62910	Q9NX58
P25788	Q9BQ83
P0C1H6	Q99878
Q07889	Q2TAY7
P62979	Q14596
P04075	P08238
P38936	P51532
P05388	P37235
P20290	Q13177
P54257	Q9Y6V7
Q3ZAQ7	Q9Y478
P05141	Q9HCK5
P62273	Q93063
P13987	P62316
P22607	Q14181
P56537	Q86SQ4
Q06418	Q14393
P11166	P27540
P35626	Q8NGI7
O75530	Q9BVJ7
Q12933	Q8N5C8
P83916	Q71DI3
P48454	Q13936
P55795	Q15365
P30405	P51681
P32927	Q9Y4K3
P04150	P48552
P51681	Q9UNF1
P01033	P24534
P04637	Q14191
O96006	Q9HCN4
Q6UXL0	Q9ULV8
P06241	P21333
Q9NZT2	Q9Y2Q3
P84103	Q07021
P55854	P63279
P31689	Q9NX70
Q9NY47	Q9Y5P8
P19174	Q14008
P63215	Q16539
P68400	Q08945
P18206	P27658
P15311	P16070
P68104	Q15811
O14641	Q9UNA4
P62979	Q9HCE7
O15131	P49448
O00487	Q8NDT2
P04637	Q9UI32
O00305	Q16537
Q2TAZ0	Q96BY7
P16333	P49770
P20963	P42574
P08579	Q9BUJ2
Q15836	Q9Y478
P49841	Q02930
O43257	Q9GZN1
Q14005	Q8N6Y0
O43908	P30511
P22607	Q9H201
P14635	Q9UJX6
Q15139	Q16236
P22001	Q92529
Q13137	Q8TES7
P08579	Q15287
Q96AH8	Q9BUF5
P32927	Q92569
Q15528	Q9NWA0
P15260	Q9UHD0
P60709	Q02156
P29317	Q01970
Q5VTD9	Q96HC4
P35368	Q9Y210
O75822	Q8IUQ4
P62333	Q13200
P49841	Q9NP79
Q14197	Q9BYD6
P16471	Q92793
Q00653	Q00839
P42224	P62714
O43395	P26368
P23229	P46108
P42338	P60484
P22455	Q9NQ66
P04183	P16278
Q01201	Q92785
Q04726	Q13620
P16220	P78406
406937	O43474
O43557	Q13114
O15519	O75533
Q13094	Q86WV1
Q01130	Q13242
O43281	P27986
Q5VTD9	Q9HC77
Q13554	Q4G163
P0CG47	P26358
P48552	Q86X55
P08172	P62873
P01730	P01906
O95168	P03923
P17081	Q9NZN5
Q14527	Q15819
P56704	Q9Y5W5
O14986	O75116
P04637	P12429
P05023	P16473
Q13642	Q9Y478
Q96CG3	Q9GZT8
Q96EP1	Q9Y2X8
O15198	Q9Y5J3
P08238	Q9HCK5
Q13315	Q96BT3
P12931	Q9Y4D1
P15153	P52564
P06737	P27482
P24864	Q13309
O15255	Q9UMX0
Q92925	Q9UJX2
Q6P996	Q9H173
P09619	P98077
P09496	Q9GZQ8
Q13547	Q8N9N5
O75131	P47897
Q13114	Q9UHD2
P08621	Q9P2G9
P01106	P78330
Q13153	Q969X0
P35580	Q9Y6K9
P53803	Q8N7H5
Q92569	Q9Y383
P35754	P68133
P60842	P63104
P04271	Q9HB71
P23497	Q9BXL5
P05388	Q9Y6K9
P84022	Q9Y5J3
O60858	Q01844
P01574	Q99650
5512	Q15435
P46531	Q06710
O60663	P61421
P60520	Q96QK1
Q16513	Q9H492
Q8NEM2	Q96AP4
Q9HAU5	Q9Y3B2
P01566	Q99650
P26368	Q8N684
P16949	P40337
Q08499	Q5VU43
P55072	Q9Y2R2
Q86UE8	Q92985
P28562	P45984
P05556	P61224
P01106	Q92828
O43823	Q04206
O60583	O94992
P67870	Q16543
O95967	Q9UMX0
P61981	Q3LI72
O43237	P68366
P62877	Q13620
Q09472	Q9UBN7
442896	Q15303
Q13642	Q14164
O00626	P51684
P48643	Q9Y572
P32969	Q02878
P38405	Q8NGG2
P16220	Q9BXJ7
O43707	Q9UKX5
O60548	P26367
Q8TES7	Q9BQY4
O75112	Q9NP98
P00747	P01009
Q07890	Q92747
P32246	P34947
P84095	Q8IZD9
P08047	Q6VMQ6
406950	P24385
P31751	Q15173
Q13315	Q8NDX5
P19429	P63316
Q13315	Q96NB3
P30050	P46779
P62330	Q14651
P32881	Q14627
P05787	Q9H0R6
P01568	P10912
Q13315	Q92636
P18084	P35443
A0JLT2	P42166
P06241	Q9Y5K6
P08670	Q9UGL9
Q13315	Q15013
P35348	Q9UGJ0
P31946	P84103
Q15628	Q9NVI7
P25398	P62851
P01111	Q9HC35
O00591	O60296
Q13535	Q8N108
P01889	Q13642
O95197	P51116
P40337	Q9P258
406987	P52926
Q13492	Q99459
O43390	Q13243
O75400	Q8IVF7
P56545	Q9BQ52
P01889	P10599
P54259	Q92832
Q06124	Q07890
P08582	P30101
Q6STE5	Q96GM5
P16333	Q99572
O43181	Q16718
P30511	Q13241
P42336	P46109
O60296	P31644
Q9BS18	Q9UI95
P16885	Q9UBK5
P42345	Q13541
P16871	Q9H4B7
P08151	P22694
P29372	Q9Y237
P46527	P78396
P38405	Q8NGK2
Q92624	Q96ES6
O95622	P17252
P25440	Q96L91
O43823	Q13535
Q92609	Q96CW1
Q16543	Q9H6X5
P00519	Q92466
P46109	Q13797
Q13352	Q92665
P38936	Q9UNN5
P16220	P46527
P56537	Q13438
O14965	Q16821
Q04637	Q9UL03
P09471	P49798
P09651	P60709
Q06609	Q96EY1
P14866	Q08170
P83881	Q02878
O00193	Q14164
Q68CJ9	Q93009
P46092	P78556
P19793	Q9NPJ4
P49795	Q16659
P49238	P80075
O00257	P84022
P29992	Q15147
P16104	Q14191
P05019	Q02763
O15264	P14618
P53420	Q9UKX5
P05771	Q9NYA1
Q13237	Q15147
Q13761	Q8N743
P15735	Q86XI6
P07108	Q9GZQ8
Q13547	Q99877
P42574	Q13075
P20393	Q8WYA1
P40429	Q9UKV8
Q15915	Q92858
P62979	Q13315
P16220	P78368
P63010	Q5VWP2
Q13535	Q8WVM7
P45973	P60709
Q14627	Q9HBE4
P49848	Q16594
P10828	Q92769
P04637	P28360
P04350	Q99558
Q6UXL0	Q9NPH9
P49137	Q13151
P25445	Q9UKR5
P12755	Q9HAZ2
P21333	Q9H9G7
Q8TDR0	Q9BVA1
P02776	P51685
Q7RTN6	Q9Y478
P02745	Q9H422
P42285	Q99547
O00571	P18206
P37275	P84022
Q07955	Q16629
P51668	Q9C035
P10912	P43378
Q96ID5	Q9UGL9
P52907	Q00005
Q92624	Q96S15
Q53EZ4	Q96HA1
O00303	P78396
P84022	Q96RT1
Q13393	Q15382
P51149	Q99437
P61981	Q8N3F8
O95169	Q16795
Q86VX9	Q9H270
Q06124	Q99704
P01857	P02751
Q99683	Q9UM73
Q00597	Q9HB96
P18206	Q06323
A0JLT2	P24928
P51805	P60763
P08670	Q9BXP5
P21917	P63215
O14512	Q14141
P01111	Q8N9B8
P15822	Q13568
P04183	P46013
P12830	P37275
O00499	P61106
P49768	Q9NZJ7
P42566	Q9H201
P10398	P67870
O15111	Q15653
O14746	Q06124
P09038	P11362
P10144	Q9H853
P00403	P22681
P27986	P55211
P08754	P47898
Q16630	Q9H0M0
Q9P212	Q9ULU4
O60503	Q8WZA2
P11171	P99999
O14727	P42574
P35916	P42338
P11021	Q13535
Q16543	Q92956
Q8N5I3	Q9HCK4
Q13509	Q13748
O14924	P05106
O14904	Q92765
P48023	Q9UKS6
P20333	P42224
P49642	P62195
P26006	P35609
O15357	P00519
O95396	Q16762
P03971	Q16671
O43913	Q9Y5N6
P11274	P62993
Q15047	Q9NQ25
P62979	Q13077
Q99627	Q9Y239
O95347	Q9Y6K9
P16871	P55072
P11216	P46019
Q04864	Q9Y275
Q9NQW1	Q9NR31
O00231	P62191
Q9H173	Q9UET6
P13612	Q13751
P61981	Q13111
Q7L5N1	Q9BWC9
P08238	P41279
Q07955	Q15366
Q15653	Q15750
P12830	P49748
P78552	Q8TDR0
O60684	P36551
O00459	P43405
Q5JQF8	Q9UIV1
P30203	Q13740
O75964	P56134
O00212	Q9P286
Q15291	Q99459
P31273	P62993
Q00653	Q8IZL8
Q9BQE3	Q9BUF5
P23396	P62854
Q13404	Q9HCM9
P55084	Q14451
P10644	Q92667
P31749	Q92922
O94776	P01137
P49674	Q49AN0
O75943	Q9UM11
O43597	P52943
P06241	Q9BWW9
P27986	Q15036
P54289	P63151
P19256	P31689
P04899	P0C869
Q14197	Q9H2W6
P50914	P61254
P62316	Q15428
P29275	P63092
Q15836	Q16531
Q14562	Q15796
P04899	P48051
Q9UKK9	Q9Y4K3
P00403	P0CG47
Q5T013	Q8IYF3
Q13573	Q9H0H5
P26992	Q9NYY1
P08754	Q9HAV0
P61201	Q13616
P10914	P61073
P99999	Q9UBN6
P23786	Q14197
Q8N456	Q8N5Z5
P12004	P30480
Q8TBB1	Q96GX9
P35637	P84103
Q10570	Q9UKF6
O75528	Q8NEM7
P05386	P46777
Q13203	Q13464
O14764	Q9UMX0
P48736	Q13393
P78406	Q8NFH3
Q7Z434	Q9H1Y0
P42773	Q16254
P53618	Q9Y678
P08588	Q8WTQ7
P62333	Q8TAB5
Q13547	Q15583
P51610	Q9UKI9
O75925	Q99873
P61313	Q92901
Q13651	Q9UBD9
P0CG48	Q14934
Q07157	Q9UDY2
Q96CW5	Q9H853
Q92851	Q9NWB7
O15525	O60675
P52435	Q6P1J9
P01889	Q9BXJ9
P38936	Q93063
P01106	P31040
Q01082	Q13485
O14530	Q9Y2X7
P10914	Q02556
P26368	P84103
Q99459	Q9Y4W2
P61218	Q9HCS7
Q15042	Q9Y2Q3
O15111	Q9UHD2
O14920	P51617
P46937	Q15796
Q9BWU1	Q9Y2X0
P30153	Q9UET6
P10275	P11387
Q8TAP6	Q9Y467
P05556	P15529
P36956	Q13085
P02766	Q15047
P78406	Q9UQE7
Q13043	Q8WWW0
J3KNP4	O43157
P30939	P63211
P08754	P35346
P22415	Q92831
P05771	Q15080
Q05513	Q9BYG5
P32246	P47992
O43497	Q14654
P54253	Q86VZ5
P15924	Q14457
P0C5Y9	Q96DB2
P18564	Q03135
A6NHR9	Q13573
Q9BWG4	Q9UPN9
Q13823	Q9NX58
Q15306	Q8N3U4
P01106	P28340
O95831	Q0VDF9
P31749	PDPK2
P51617	Q5VVH5
O60244	Q9Y2X0
P36897	P52757
Q05519	Q16629
Q12873	Q13263
Q38SD2	Q8N9P6
407048	Q8WY64
P84095	Q68EM7
P05787	P13987
P13987	P53680
Q96S59	Q9Y6K9
P55160	P60763
P15407	P17275
406995	P84022
O76071	P35606
P01034	P02768
Q9P209	Q9UM82
Q15047	Q99549
Q86Y56	Q9Y5V3
P63208	Q6PJ61
P61956	Q9H8M9
P10276	P49639
O43187	O75643
P60763	Q8IZD9
P12956	Q13263
P01106	Q01629
P52948	Q8NFH5
Q09472	Q9UK53
P24941	Q9UJX4
O00555	Q14654
Q05513	Q13163
O60941	Q9NRG1
P20809	Q99650
Q9NPF7	Q9UHF4
P22694	P52945
P60953	Q16539
Q9BST9	Q9BZR6
O60563	Q09472
O75496	Q14566
P56524	Q14526
406901	Q9H9G7
P16104	Q96BD6
P16220	Q6ZV73
Q07889	Q9H0H5
O00212	Q14CB8
Q13573	Q13616
P61587	Q52LW3
P18146	P49336
P49841	Q9Y4X0
P32248	Q9H2A7
P49736	Q14164
P01111	P45983
P22681	Q9ULH1
P84243	Q9HC52
O15524	Q08881
P24863	Q01094
