#node1	node2
P01891	P17693
P12757	Q9Y6X2
P52272	Q92620
Q13643	Q9BTD8
P14866	Q16629
Q99618	Q9GZU7
P46379	Q13190
O00488	P25788
P78543	Q5JQF8
P27824	P78504
O14727	P99999
Q13237	Q9UHL9
P27482	Q32MK0
P35575	Q12778
O60412	P32121
O00141	P39023
P16104	P62979
O95793	P50914
P63261	Q07889
Q5TA89	Q92858
P00533	Q99962
P41743	Q8TAA9
O60260	Q00535
P15822	P54253
Q13547	Q92769
Q06190	Q13698
P46108	Q9UN72
P08708	P62854
P14866	Q01130
Q07157	Q9Y5S2
O75448	Q86YW9
P04150	Q99576
O60239	Q06187
O95819	Q9Y265
O14519	P01876
P67870	Q15811
P23508	Q96EY4
Q2I0M4	Q9Y6K9
P08235	P34932
P00533	P18085
O75643	Q13573
P05161	P46934
P19793	Q15650
P60510	Q9BWH6
O00257	P78364
O60341	O75362
P04839	P10914
Q7Z3U7	Q9UJY5
P62701	P62847
P18206	P61978
Q13526	Q15796
P21246	Q9Y3C0
P08700	Q01196
Q8N2Q7	Q9Y4C0
P10242	P42229
Q9H446	Q9Y295
P20020	Q13976
O14763	Q14790
P12004	P27695
P49840	Q8N0Z3
P46379	P62979
P03372	P10276
P01011	P17538
P22694	Q01668
P00505	P21796
51639	Q9UKE5
O00232	Q9Y5K5
Q13332	Q8IWV7
O00755	Q9Y5W5
P43355	Q9NR46
P50914	Q9UL18
P25445	Q00613
P46019	P51817
P05014	P26951
P11940	P62993
P32121	Q5JRS4
P12270	Q96HA1
O15143	Q8WUW1
Q3ZCQ8	Q9BRX2
Q15834	Q9NS73
P28749	Q9P1U1
P01909	Q13432
Q8IY31	Q9NYB9
P53396	P62330
Q99570	Q9BXW4
P12830	P18031
P30559	P61586
P31946	Q9UKV3
Q13432	Q9NRR5
P40238	P60568
Q9P2H0	Q9UGL9
Q05397	Q9Y6N6
P12956	Q15233
P05000	P15509
P54257	Q14055
P32456	P55957
Q8TAU3	Q9BUH8
P41220	Q08345
P09919	P14784
Q16531	Q9BW61
P49662	Q8TBZ2
O60341	P84243
P08758	P35555
P62244	P62851
Q9UGI8	Q9UI08
P17568	P51970
P63096	Q13585
P08123	P10914
P54253	Q9Y4E1
Q5VTD9	Q92769
O00161	O43752
P29401	Q9UBN6
P10275	Q96ST3
P30480	Q15008
O00329	Q12933
P06400	Q9UQK1
Q15834	Q7L590
Q15459	Q9UBN6
P20226	Q06587
P23634	Q9NS23
Q14103	Q15287
P01242	P42702
Q13435	Q96CW1
P01375	Q9Y297
Q07890	Q6ZUM4
O15455	Q8N5C8
Q93034	Q9HCE7
O60721	P18146
P31483	Q14296
P46092	P52333
P01106	Q01650
Q6VMQ6	Q9UP95
P35244	Q2NKX8
P62273	P62753
O43505	O95461
P19174	P35968
O75569	Q8NHY6
O60732	Q86YB7
406991	Q96BR1
P10721	P16871
O14929	Q71DI3
P47756	Q9Y572
Q13315	Q8NCE0
O43150	P27986
O43426	O95400
P12814	Q9UGI8
O76095	Q16763
Q13153	Q15797
O14901	Q504Q3
Q03468	Q16665
P55769	Q14181
P61964	Q9BQ67
Q13114	Q14164
P38405	Q8NH69
P01588	Q99062
P61952	Q9UBY5
P19174	P54252
Q07890	Q8IZP0
P49903	Q14164
P11171	Q15907
O94855	P61968
P60953	Q8N5V2
O96019	P04637
O15525	P17544
O75475	P30041
P30153	P37173
P17252	Q12879
P27694	P35244
Q96CG3	Q9BXS5
Q9H8Y8	Q9Y4D2
P63096	Q92847
P28562	P62979
O60583	P06400
P06756	P53708
O60675	P17544
O14818	P49721
P05412	P53004
P24530	Q03113
O43187	Q9BYJ9
P01375	P45983
Q14197	Q9NPE2
Q02223	Q9Y4K3
Q07666	Q13882
P48634	Q10570
407026	P27986
P28347	Q9UJU2
A4D0S4	P53708
Q01201	Q16630
P10275	P19838
Q13573	Q16576
P30480	P62750
P23284	P50570
Q5JY77	Q9H7E9
Q9HAW4	Q9Y297
P35626	Q8NGJ7
Q14247	Q9BPX5
P32302	P50148
P19784	Q13526
P01242	P26992
O75525	Q9Y580
Q5T013	Q8IUQ4
Q8IYD8	Q9NW38
Q13257	Q9UJX6
Q92569	Q9ULV8
O43504	P47224
P37837	Q9UKY1
P05771	Q15139
P62258	Q7KZI7
Q9HB96	Q9NVI1
P54252	Q9UMX0
P28482	Q15750
P00533	Q8WXH5
A5PL33	P49841
P55345	Q8WTV0
P61927	P83881
P16615	Q9Y4K3
Q99717	Q9UIS9
P22392	P61088
O43719	Q96KM6
P55769	P98175
P32927	P51692
P62993	Q9Y230
O75821	P41091
P63098	Q13042
P08670	Q15047
P20023	P60033
Q13315	Q9H2F5
P01116	Q8N431
P52815	Q9NW97
P52333	Q99650
P27540	P35318
P15248	Q5VWK5
P68431	Q9UGL1
Q6ZVK8	Q9UI14
P10826	Q15788
O60343	Q9NTZ6
P07202	P31785
P14778	Q99836
Q8IUC6	Q9Y4K3
Q8IVF5	Q92890
P01889	P28482
P38432	Q12800
O95715	P25025
P56693	P63279
P08238	Q99459
P45983	Q96J02
Q9P2Y5	Q9Y371
O95168	O96000
P51681	P80075
O95568	Q92561
P18146	Q9Y2Y6
Q99558	Q9Y616
P11229	Q9UBI6
P53708	Q16363
P12956	P46531
P19784	Q07021
P63010	Q15287
P27361	P63218
P05112	P24394
P41240	Q03135
P25025	Q99731
Q01101	Q13547
P00533	P08253
P53567	Q10587
O14576	P68371
O15479	P62910
O75251	P03901
Q16816	Q86XI6
O95376	Q13404
P02549	Q13315
Q9H1A4	Q9UJX2
Q15628	Q9NPH3
P42830	P46092
O60814	Q71UI9
P10145	P45452
O00231	Q15047
P0CG47	P49459
P14672	P61106
O76096	P19525
P09012	P18206
P42262	P51817
407040	P38936
P15927	Q96E14
P08729	P46940
Q9NZS9	Q9Y2X8
Q07890	Q8N264
P33778	Q93077
Q68CP9	Q92922
442911	P15018
P01567	P16871
P43243	Q99759
P19438	Q96EY1
O14818	P22392
P01570	Q8N6P7
Q13418	Q15118
P02462	P18827
P12270	P78406
P02751	P23142
P49768	Q6UX71
P24522	Q9H254
Q13094	Q8WYR1
Q16394	Q92882
P38936	P61201
O15160	P52434
O60266	P05771
Q9NQR9	Q9Y478
P04637	P53350
P06576	Q15717
P17600	P46108
P23443	Q92934
Q969Y2	Q9NP50
Q7KZI7	Q92997
Q6FI13	Q86WJ1
724029	P28799
O00212	Q8IZD9
Q9H3D4	Q9Y297
P54619	Q16877
Q8IX12	Q9BTT4
P00739	P68871
P84077	Q9Y2W2
O95837	P47901
Q92769	Q99877
406947	Q9BZW5
P51685	P55773
Q16512	Q5SW24
Q969Y2	Q9BRP4
Q96SN8	Q9UKR5
P63167	Q9Y5J5
P26992	Q9NYY1
P01282	Q12884
P09651	Q9Y572
P25963	P33993
Q8N257	Q9BY41
P20338	Q96RG2
P00519	P04629
O43172	P49759
Q15208	Q9H9G7
P32418	Q13976
P19525	Q9UPY3
Q13363	Q9H2S9
P01889	P63173
P47224	P61006
O95167	Q86Y39
O00329	P40189
O75167	P12931
P06576	Q9Y6K9
Q9UKE5	Q9Y3B4
P04899	P21554
P27540	Q99814
Q8N257	Q9UBL3
P08514	P46108
Q12933	Q92956
O60331	P42768
P49903	Q14194
Q12988	Q6X4W1
P02768	Q9Y6Y1
P12956	Q00610
Q15628	Q7Z434
P68431	Q92794
P32121	Q8WTQ7
P68400	Q16236
O95256	Q14116
P35626	Q8NGG7
P21452	P50148
P49137	Q92574
Q8IV31	Q9HAU4
P04085	P21802
P32121	Q9H346
O14733	Q13177
P42338	P50993
P29353	Q12929
P01106	Q15388
Q9H1J7	Q9H237
P26373	Q02543
O14641	Q9ULK5
P10914	P52630
O94915	Q16611
O00231	P35998
P32121	Q8NG76
P02458	Q15582
Q13315	Q92900
P26232	Q08043
P49760	P49761
P41235	Q13503
Q7Z434	Q96C10
P13945	P84996
O94829	Q15699
O60684	Q06609
O15467	P41597
P17612	P63215
A8MTJ3	Q00722
Q86XI6	Q9NZT1
O75578	Q14031
Q00005	Q08289
P08581	Q96B97
P31942	Q92993
O14802	Q9NVU0
P42224	Q15628
Q01718	Q8TCY5
P04792	P63104
O00308	Q96G27
P14618	P22612
P49768	Q16623
P22736	Q15648
O95298	P03886
P22694	P28482
P04049	Q13188
P27361	Q9Y4K3
O14579	Q9UBF2
O15511	P61158
P60763	Q13153
406947	P24385
P35609	P55884
Q08209	Q9UJX6
P62136	Q7Z3T8
P23508	Q9Y3A3
O95831	Q15773
P13747	P43627
Q15797	Q9Y2U8
P01889	P12004
Q13315	Q8IX07
O95751	Q9C0A6
P01308	P10721
Q71U36	Q96RT8
P56645	Q16526
O14544	Q99665
O43765	Q9UQK1
Q9BXW9	Q9Y4K3
Q00839	Q12986
P14866	Q13243
P04406	P09603
Q05516	Q14451
P33076	Q14324
P15336	Q02930
P19838	P34931
P30559	Q9UBN1
Q06190	Q99741
P01833	P10145
P62993	Q99877
P48444	Q99459
P61964	Q9UBL3
P51671	P51685
P46937	P62140
P05106	Q8N3E9
Q8WUF5	Q9H3D4
P38936	Q9Y3C7
P60660	Q99759
Q9H2E6	Q9NZM3
P33076	Q04206
O95400	Q8IWZ8
P01574	Q09472
P22694	P59768
P04049	Q12805
Q8N157	Q9NRG4
O15205	P04637
Q9H0H5	Q9HBH0
Q7Z794	Q8WUW1
P63211	Q92569
P24278	Q12933
O14544	Q14626
Q92614	Q96L34
P63267	Q07890
P52952	P63165
O43924	Q9NP72
O43156	Q13535
P18146	P41161
P04899	P45983
P16860	Q01844
O75367	Q92769
Q9H1I8	Q9Y3C7
Q8IU60	Q9UKV8
P50395	P51151
P18146	Q99767
O94875	P32969
P01106	P43378
Q04206	Q8NI38
Q13203	Q13464
P15336	Q09472
9757	P55157
Q01201	Q03164
P15248	P42229
Q03112	Q13547
Q99878	Q9UQL6
Q00537	Q8NHU6
P05107	P61224
P48023	Q9UKN7
O75400	Q8N3X1
Q15788	Q99873
P22607	Q9H201
P05305	P27540
P62917	Q9NXU5
O14788	P68104
P01106	P51571
P19388	Q13573
Q15717	Q9Y478
P17480	P25440
P51965	Q8N9I9
P55157	Q9Y3S1
P19784	P24941
Q8WUM4	Q9GZQ8
P22607	Q9HCT0
P25054	Q8IVI9
Q13114	Q7Z434
P23443	P60953
P63104	Q14974
P48742	Q9UBR4
P00742	P08709
P00441	P13473
P67870	Q13111
P62913	P83881
O00292	Q96S42
P62847	Q99558
P62070	Q9HAU4
O43242	Q99460
O14744	Q9NQ92
Q8IWL2	Q9Y6Y9
P35968	Q9H0M0
Q3ZCQ8	Q9H8T0
P32121	Q8NH83
O75643	Q9Y478
P16949	Q99828
P23508	P33993
P19438	P31689
P42766	P62888
Q9NQG5	Q9UGJ1
P10826	P48552
P63000	Q9BZ29
P05067	Q9Y5Z0
Q14584	Q16543
O43395	Q15843
O75607	P19544
P30679	Q9Y271
Q13753	Q7L1I2
P01876	P42285
P02776	P25024
O15198	Q86UK5
O95639	Q6UXN9
P01023	P01137
O00459	P61952
O00213	Q9HBG4
O15519	Q92851
P25208	P62993
P19174	P55157
P49588	P63104
P14923	Q9H173
P56537	Q02878
Q14457	Q14687
P31749	P56279
P08237	Q13573
P28482	Q15256
P04278	Q96QD9
O95751	Q15834
P25445	P62158
P35568	P48357
O60333	Q15047
P27635	Q99558
P51679	P52333
O60840	P67775
P51692	Q92905
P31483	Q14103
O00178	Q13568
O43676	P36542
P19838	P35580
P51828	P63218
Q07157	Q8TF72
Q13315	Q13526
P62158	P63104
P98182	Q96KQ7
O00422	Q9UBB4
P62820	Q9H8Y8
Q96EZ8	Q9Y5K5
406982	Q8WY64
P08069	Q01970
A6NM45	P56746
Q13315	Q96RL1
P51685	P80075
P11362	Q01094
O43707	Q9UI47
P40337	P62942
P19235	Q13007
Q13177	Q96L33
P04839	P47712
P19838	P51817
Q13467	Q6P3W7
O75864	P62136
P11274	P20020
P02462	P23229
P61981	Q8NEM2
P43220	Q5JWF2
P54619	P98177
Q01085	Q9H8Y8
P11182	Q9BV57
P17947	Q9Y6Y9
P38405	Q8N162
P24278	P45984
P16234	Q00722
P16333	Q9NQ76
P19838	Q13546
P25205	Q13177
P30466	Q13241
O43809	Q9P2H0
P62330	Q14203
P62993	Q9H9L3
P56199	Q9HBI0
Q13617	Q92796
A8TX70	P17301
Q8TB72	Q9ULK4
P12643	Q13873
26820	P28482
P05556	Q13797
P22694	P54710
P18846	P67870
P20333	P41182
Q8N5I3	Q9HCK4
Q14686	Q9UBL3
Q12986	Q15287
P17813	P18075
P35368	Q96CW1
P68402	Q9UKV3
P07384	Q15078
P10721	P46934
Q9H9J2	Q9UBC1
P23769	Q13547
P09651	P98170
Q06547	Q8NHU6
P22694	Q9UN42
O15553	Q96P20
P62269	Q9H4L4
O00716	P23921
P26678	P62140
P68400	Q16539
O43684	P01106
O60383	P51159
Q13573	Q92499
P29372	Q969Y2
O14786	P54259
P01106	Q92731
P78344	Q9Y2Q3
Q8IU57	Q9NYY1
P62269	P62273
P21673	Q04724
O14512	P42224
406991	P78504
P54105	P62304
Q6UXN9	Q9P2I0
O43294	Q9Y2X7
Q02556	Q96C10
Q00534	Q01196
Q03001	Q9UKE5
P01137	P58166
P13637	P51817
P62136	Q13616
P38405	Q8NG95
P34931	Q13077
O00327	Q99743
O15524	Q6UXL0
P17948	P21583
Q96JG8	Q9NQG6
Q13813	Q14164
O95257	P12004
P28799	P80370
P35638	Q9NPF7
P55010	Q99613
O60264	Q13573
P35244	P46063
Q92597	Q9Y230
Q04206	Q13748
O00463	O14836
P22694	P62873
P09629	P78527
Q9BWF2	Q9H832
O15144	P59998
A4D0S4	Q9UKX5
P25116	Q8WTQ7
P24385	Q00534
P05556	P56945
P11171	Q01081
P23443	Q9BUZ4
Q9GZR7	Q9P2S2
406987	P08254
P15918	P55895
P48729	Q96A00
O75626	P10071
Q15771	Q15797
P49736	Q14209
P27348	Q15139
P10916	Q13464
O00418	P17252
P30411	P30679
P00519	P15586
O60716	Q9Y572
P22455	Q00722
P02647	P22061
P19174	P26373
P32121	Q9Y5P1
P16333	P43699
P40145	Q9UBI6
P43146	P62829
O14641	Q9BQY4
P54132	Q14676
P27361	P84095
Q13748	Q96RT8
P00519	Q86SG6
P0CG48	P60953
Q5VU43	Q99459
Q7Z434	Q86UT6
P02794	Q8NBJ4
406899	P06400
P30153	Q16659
P35462	P61952
Q13216	Q9HCS7
P04150	Q15654
P30044	Q96BK5
Q13547	Q9UER7
O60266	Q13976
P49411	Q9Y375
P17861	Q6UUV9
Q12778	Q13043
P15260	P50591
P38936	Q96N67
O00459	P16144
Q15262	Q9Y2Q3
Q99750	Q9NRN7
Q07889	Q8WV28
P84022	Q14562
O15265	Q9H0E3
P46934	Q99717
P07237	P78545
P10415	Q92934
Q96A72	Q9NP66
O95072	P30154
Q09028	Q9NVP2
P50502	Q96BK5
O14686	Q15291
Q92560	Q9Y385
P18084	Q9Y490
P02458	P31431
P26951	Q9NYY1
O43557	Q13490
O95067	P31947
P48736	P63000
P04626	P29353
P00533	Q8WYR1
O75604	P19012
P54105	Q13315
P08069	P27986
P52198	Q9H0H5
343477	O75815
P02775	Q9NW61
P19235	Q9UHD0
P21796	P51808
P61077	Q96PM9
P36894	P53778
P37173	Q02447
P20309	Q8IZF0
P11142	Q9UNE7
P86790	Q99459
406991	Q9Y281
Q8IZL2	Q9UM47
9757	P62993
Q8TC59	Q9UPY3
Q9NZC7	Q9P2I0
P60709	P61247
O75746	Q9BRX2
P62701	Q9H1D9
O94761	Q9BVW5
Q08043	Q9Y2D8
P29992	Q00722
O60506	Q9UL18
Q13315	Q8NFC6
P61254	Q02878
P46777	P61513
P22455	P98077
P12270	P19838
P55103	Q8NER5
P48551	Q9HBE4
O75197	P56705
P20333	Q9UKB1
P19338	Q00987
Q15843	Q86XK2
P04049	P22694
P11171	P61247
Q01813	Q9Y2Q3
P41236	P49841
P48736	Q9Y243
P03905	P51970
P05556	P48736
P18124	P83731
O94811	P37840
Q13137	Q9Y4Z0
O60506	Q9Y478
O43684	P84022
Q06587	Q9HC52
P42773	Q13432
Q13136	Q8IUD2
Q13404	Q14164
P10275	Q687X5
O60678	P61978
P57721	P62330
P01106	Q8IWB9
P05771	P63096
P26951	Q9UBD9
Q14197	Q9Y606
P30939	P59768
O14744	Q5VVJ2
O60412	P38405
P21860	Q02297
O15116	P07900
P98170	Q96LR5
Q5UIP0	Q99547
P42224	Q13547
Q9H5V7	Q9UKT9
P29323	Q2TAZ0
O00206	Q9Y3B3
P00519	Q9Y5X2
P48023	Q15788
Q15528	Q9NWA0
P29353	P31994
Q13363	Q9UJU2
O60739	Q13526
Q9P2H0	Q9UNI6
P46379	Q00536
Q01844	Q96CW9
P42858	Q12873
P13498	Q15759
Q13233	Q71UM5
Q5T4F7	Q9ULV1
P37198	Q7Z3B4
P21281	P36957
O15504	Q8NFH5
P05019	P07585
P43220	P63092
Q9GZN1	Q9Y3F4
P31943	Q8IX12
O43915	P00533
O96013	P62745
Q8NAC3	Q96F46
P30480	Q9NSE4
Q5VVX9	Q86Y13
P08648	P16144
P0C5Z0	P62875
Q8N257	Q9UQL6
P25092	P41235
Q96CW5	Q9BQE3
Q13315	Q14847
O75821	P04183
P62987	Q96PM5
B2RD01	P40425
Q5VYV7	Q9H0R8
P01106	P08047
P12004	P23508
P60953	Q07912
O00257	P12757
O15239	O75251
Q13332	Q99689
P49336	Q71SY5
Q16543	Q9BSB4
O14964	P61106
P61978	Q9UKM9
P31749	Q16539
P02766	P18848
O14775	P38936
P32121	Q8NGY1
P01242	P17181
P06733	P62993
P36896	Q04771
P01344	P24593
P30260	Q99459
P29353	Q13233
Q06830	Q6WCQ1
Q9BUQ8	Q9Y333
P21917	Q9UK08
P20585	Q13315
Q09028	Q92793
P63208	Q9NXK8
Q9H173	Q9Y4G8
O14764	Q9H0R8
O43353	Q9HCE7
407021	P56279
O15519	P19438
51776	P31947
O15265	Q16594
407021	P60953
O60674	P14784
Q16778	Q9UPS6
P62244	Q01844
P67775	Q9UF02
P13498	P14598
Q93077	Q96A08
P08514	Q16363
P50552	P56199
O60885	P16333
P17676	P27361
O15350	Q15796
P04439	Q8N423
O95817	P51617
Q9NQC7	Q9Y4K3
P32121	Q8NH16
Q9NQ11	Q9NX76
O75528	Q16594
P12956	P38432
P61586	Q96BY6
P12268	P31749
P51116	Q9Y2J4
P01009	P17931
P05015	P19235
P07949	Q96PU5
P22681	P42338
O14775	P28222
P11831	Q8IZQ8
P48357	Q13131
O95630	Q9NZZ3
P13807	Q9H7J1
P04629	Q05209
Q9BQ52	Q9UHX1
Q92956	Q9P031
Q16619	Q9UHF4
P07737	P18206
O00221	P54136
P07900	P12931
Q16777	Q96A08
O15479	P83881
Q00169	Q15014
O60220	Q16186
P08047	Q9H3F6
P10070	Q9HCP0
Q86WV6	Q8TCJ2
P61981	Q9NQG6
O00212	O00459
P38405	Q8NH53
Q9BY12	Q9NYQ7
P19525	P58753
P01106	Q6ZNE5
P08246	Q14353
Q15029	Q15428
Q13315	Q9BRS2
Q9NVC6	Q9NWA0
P0CG47	Q9Y572
P60510	P78318
P16870	Q5T3J3
O75044	P63000
P05013	P40189
P01116	Q9HC35
P18564	P49746
P48061	P51677
P21333	P49286
P25788	P60900
P28482	Q68DD2
P61952	Q9NQ66
O76081	Q9Y3E2
O95817	Q8TCX1
Q8TBB1	Q8WZ19
P02679	P08514
P16070	P55268
P06756	Q9Y5C1
P01106	P36955
O95990	Q9BUH8
Q06587	Q99496
P78386	Q00005
P51668	Q13233
P16383	Q9H2G2
O00459	P23443
Q01449	Q7Z406
P28749	P63167
P35222	P51451
Q96PV6	Q9Y3Y4
P55795	Q9BRX9
O95178	Q9Y6M9
P30480	P46108
P14672	P61006
O14964	P25963
P53350	Q9HAW4
O14775	Q13698
O14493	P56856
P52735	Q16620
P12931	Q16512
P62330	Q15459
Q8TES7	Q96CN9
Q92731	Q9Y2X0
P84022	Q6DJT9
O75533	Q99459
O43439	Q9UPN9
Q13485	Q969H4
P17948	Q96B97
P11802	Q9UGY1
Q9C005	Q9UBL3
P16615	P23297
P63104	Q00839
P35548	Q9Y5V3
P05387	P61353
406906	O75781
P23229	P53708
P06731	Q01844
P24941	Q93096
Q13200	Q92597
Q14192	Q9H173
O75175	P51679
P05386	Q9UNX3
P14866	P38159
P07900	Q9UHD2
P10275	Q9Y675
O75398	Q8N201
Q01081	Q8TBK6
P18846	P61073
O60869	P05412
P13569	Q14517
P60033	Q99684
Q01344	Q9P0W0
P22694	Q99819
Q01082	Q9BY11
P35555	Q16270
P78527	Q15628
P01243	P54819
P62256	Q8NA82
O43147	P02771
Q13535	Q8N392
Q14207	Q9BQA5
P51668	P62081
Q8WYR1	Q9Y4H2
P14866	P22607
O43463	Q9C0K0
P11802	P40305
Q13485	Q14192
