#node1	node2
P51965	Q96A37
P68400	Q16236
P63104	Q6Y7W6
P27635	P40429
O14818	P25787
P63208	Q15796
O96019	Q68CP9
Q92793	Q9Y6Q9
P49715	Q16520
Q04206	Q9ULX6
Q12873	Q13363
P07237	Q13162
O75376	Q14995
Q13573	Q9UHB9
P62273	P62277
P05015	P15509
P19174	P22607
O15379	P04908
O60333	P50539
P62195	Q15008
P08754	P25024
Q99689	Q9Y6M9
P29353	P42680
O43663	P23025
O00716	Q14207
P09471	Q92806
P04629	Q8NEB9
P63211	Q14833
P41597	Q99616
O15514	O94762
P06400	Q969G3
O95400	Q13243
P16333	P30260
O75365	P54709
O14733	Q15750
O15479	P35637
A0MZ66	P61981
Q13418	Q9NPH0
P56645	Q13315
Q99689	Q9H5J8
P26196	P27348
P0C0S5	P23527
P62330	Q15311
P05013	P15509
P68400	P78527
Q14CB8	Q99567
Q8NF50	Q99459
P43487	Q9UKE5
P32927	Q8IZJ0
Q96AG4	Q9UL18
O14610	P08172
Q5C9Z4	Q96T60
P62701	P62753
O75582	P84090
O15297	P46777
Q04206	Q96EB6
P05067	P55212
P01225	P43116
P22694	P53805
P19532	P60900
P01584	P51878
P02766	Q9HB58
P08708	P62263
O75676	Q16539
O95084	P61769
Q86SQ4	Q9Y478
P63211	Q13698
P22090	P35544
Q13485	Q92870
P15153	Q9P227
P61769	Q15306
P30480	P49411
Q8N163	Q9Y5V3
P0CG48	Q12933
P02686	Q13501
P12956	Q86X76
O60508	P26599
O95999	Q92905
O15530	Q16827
O75925	P02778
P41743	P42336
P63104	Q13885
Q29RF7	Q9UQE7
Q96DE5	Q9UJX6
P32121	Q8NH74
O00238	Q9H4E5
O60341	Q9GZT6
P58753	Q92985
Q9H7H1	Q9Y5J5
Q01113	Q969D9
O15524	P48551
P04637	Q15831
O00459	P35790
P27986	Q8IY22
Q04206	Q13489
P08779	Q12933
P45983	Q9NYJ8
P00734	P07225
P48023	Q9NZM3
Q07955	Q86X95
P04156	P42658
Q13838	Q99459
406906	Q9BYV9
P00403	P29353
P18146	P48065
P00533	P68431
P52272	Q92841
P53778	Q13237
P42704	Q14197
Q8TB24	Q9UI14
P31942	Q9Y2Q3
P12814	Q8WZ42
A1A4Y4	Q00978
P37288	Q14344
P17858	Q00653
P38432	Q96RS0
P50552	Q13573
Q93074	Q99459
Q13501	Q13546
P60953	Q68EM7
P27797	P48039
P47710	Q9H0E2
P12931	P53708
O15264	Q15181
O14745	P41231
Q13769	Q96NB3
P49903	Q8N8V2
P00519	P30260
Q9GZX6	Q9UHF4
P05106	Q9UQF2
Q96DC7	Q9UMX0
Q00653	Q8NFZ5
P21730	P39019
Q13485	Q9BQ65
O43172	Q01081
Q08493	Q16566
O14920	Q9ULZ3
Q16629	Q86V81
P23786	Q14197
P23258	Q06609
P0CW26	Q8ND90
P07550	P63096
P49841	P51531
P19174	P27986
P12931	Q16512
P11309	P34896
O43150	Q96B97
Q92932	Q9NRR5
Q13418	Q9NVI1
P50151	Q01970
O60674	P51677
P63279	Q9UHY7
P21673	Q9NVL1
Q8N2Z9	Q8NB91
Q15365	Q9BUJ2
P08754	Q9BXC0
P38405	Q8NGC1
P42677	P62979
100008589	Q9Y2S0
O95376	P62917
P57738	Q13485
P16220	Q7Z6A9
O14727	Q9C000
O95427	Q9H1C4
P10276	P42229
Q13530	Q9HAV4
P41182	Q13535
Q8IXJ6	Q99623
P40429	P53355
P60520	Q8WXU2
Q6PEY2	Q96RT8
Q92698	Q96PY6
P23458	P29350
P43364	Q9Y375
P24864	Q9NX02
P12931	P55196
P11308	Q15047
P62714	Q96N67
Q05516	Q9NX58
P16220	Q14687
P61962	Q9H2X6
406947	P30556
P62244	P62979
Q03013	Q13432
O00329	Q07890
O14965	Q01469
P01100	Q16659
P35354	Q16659
Q13136	Q99459
P01571	P31785
Q15047	Q5T3J3
P16220	Q9NQV6
P08708	P61247
P49286	P61952
O00590	P80075
P42677	P62857
P31749	Q92569
P01375	P26651
O75023	P31994
P63151	P67775
P34947	P51679
P28566	P63215
O14908	Q01995
O00232	O00487
Q14191	Q96S55
P98164	Q12959
P26196	Q96F86
Q96KQ7	Q9BT49
P22314	Q9H2C0
O00555	P48549
P14923	P25054
P26441	Q13261
O14920	P63261
P17252	P62993
P38646	Q00005
Q9NRR5	Q9UMX0
P49716	Q15910
P01909	Q5T3J3
P35222	Q9H461
Q13263	Q13535
O43318	P31689
P04440	Q9NQC3
Q92882	Q9BV57
P16104	Q06609
P05783	Q9UKW4
O95563	P05386
P05014	P26992
P15336	P49715
P10275	P51398
Q04695	Q16695
Q9NWB7	Q9Y2Q3
P10827	P35637
Q13535	Q9H2K8
Q08211	Q9NR30
P30044	Q9GZT6
Q12789	Q9Y5Q9
O60840	P30154
P61088	Q96EQ8
O95257	Q5RL73
O75940	Q2NL82
P16333	Q9ULW0
Q00839	Q08170
O95382	Q04917
O43504	Q96AW1
O43395	Q70Z53
P57678	P63162
P49959	Q7LG56
P18031	Q16288
P01138	P23560
P52272	Q92844
Q99877	Q9P287
P16333	Q92831
P46776	Q9Y3U8
P20963	P29353
P27105	Q9UHX1
P10588	P13631
P12107	Q05397
P17568	Q16795
P07355	P16104
P27348	P68363
406938	Q13464
P01106	P07910
P01111	Q3MIN7
Q86YM7	Q9BYB0
Q13257	Q562F6
P41250	Q9HCU4
P05067	P14136
P33993	Q96BK5
P46020	Q9H7J1
P28222	P63211
P08311	Q16663
P11836	P22415
P11362	P35568
P46379	P52757
O15198	P27348
P35611	P67870
Q16539	Q16829
P14598	P48023
Q8IY31	Q9NYB9
Q05655	Q8TAA9
Q5VVX9	Q96K19
Q00005	Q8WVK7
Q9UM47	Q9Y2E6
Q16659	Q9HBU1
O75578	P05556
Q9BTT4	Q9UHV7
Q8IXK0	Q9Y4W6
P42702	Q8IZJ0
P16871	Q9BUF5
Q12959	Q9GZV5
P10275	P24864
P11387	P46013
Q53G59	Q9H204
O60674	Q9Y4H2
P05230	P35968
O15111	Q9H467
P63104	P98177
Q13263	Q15047
P11233	P53779
Q13557	Q9NZT1
P08754	P27986
P05067	Q14031
P46934	P61077
Q12906	Q15428
P04150	Q04206
O00459	Q99704
P30480	P61106
O60346	P48729
P32881	Q99665
O60504	Q92841
O95163	Q14204
P62140	Q8WXS5
O43463	Q8N7H5
P32121	Q8NGR1
P10415	P42574
Q14566	Q9Y5N6
Q13315	Q92793
P04637	P84090
P80188	Q8WUG5
P20701	Q14773
O00257	P12757
P18146	P51451
P01023	P20073
P25116	P50151
O00305	P30559
O00217	O95169
O14807	Q8TDF6
Q96EZ8	Q9NPJ6
P23508	Q9Y6E0
O00182	P20701
O00221	P07437
P30279	P42226
P26992	Q9P0W0
4207	Q8IYF3
P19876	P51677
Q99459	Q9NQW6
Q71U36	Q96CW5
P51003	Q16629
O00231	O60383
P42224	Q00613
O14640	Q15797
P01137	P08253
P01243	P49591
P46527	Q12933
P25116	P62879
P29460	Q99650
P01111	P06756
O60925	P59665
Q13651	Q9ULV8
P0CG47	Q13233
P20333	P39656
P56704	Q9H1J7
P49450	Q9Y265
Q13315	Q9UPS8
P12980	Q8WWB5
O76064	Q969T4
P61254	Q02543
P07948	P16885
Q13418	Q9P031
Q13077	Q96B97
P42336	P42345
Q9NX08	Q9UBI1
P51991	Q15287
P49841	Q15459
Q13748	Q8NCM8
O00505	Q86SQ7
Q96T58	Q9UGV2
406906	Q9H6Z9
O43491	P16885
P10275	Q9Y6X2
O94776	P51587
P16871	Q16619
P62136	Q8NG31
P19438	Q14644
P08138	Q9NWZ3
P52943	Q13118
P53350	Q96T58
P28482	Q05513
P46934	Q9H469
O75179	Q8IY92
Q13153	Q14155
P36873	P54840
P15056	Q05655
P36897	P49795
P62750	P63173
O43390	Q8IWZ8
Q13573	Q6KC79
P16284	P35222
P10644	P25054
P04141	P24394
Q9NX58	Q9UL18
Q12913	Q13224
Q14213	Q99750
P38646	Q15653
O75815	P25787
P60520	Q13501
P30154	Q9Y243
O14920	P30048
P26651	Q16539
P31943	Q9Y572
Q5T3J3	Q9NPI1
Q13546	Q92844
P10599	P78330
P61927	P62750
P16220	Q96HY7
P01116	P17931
Q86Y13	Q96B02
Q9H2G2	Q9NYA1
O00221	Q8IWZ3
P31749	P42574
P63010	Q15149
P15927	P60510
P56134	P56182
Q01201	Q96EB6
P22102	Q9Y6K9
Q08209	Q9BS18
O95819	P61247
406908	Q9BYH8
Q06455	Q9Y2W1
P62906	P84098
Q8N257	Q93077
P0CG48	Q99808
P50542	Q9NTG7
P84022	Q13887
O75081	P54259
P46779	P83731
P35520	Q9NP79
Q8N806	Q9P0U4
P14784	P22301
P49407	Q16539
P61586	P62834
Q13573	Q14203
O60658	P25963
O15144	P12830
P49959	Q13535
P0CG48	P15976
Q14CW9	Q96T21
Q9C0D2	Q9NV70
Q8NDI1	Q9BY11
Q96AG4	Q9UKE5
P49642	Q9BSJ2
P12814	Q8WWI1
P28482	P53816
P06753	P23508
O00712	P08651
P46531	Q04206
P04350	P68366
P51452	Q15759
P22090	P62081
Q08043	Q6P1J9
P27540	Q15185
P06241	P16144
P05787	P62993
P22681	P45983
P08047	Q06546
P21246	Q12873
P19838	P23246
P04637	Q15573
P68032	Q07890
Q99967	Q9UBR4
P22612	P35498
P19438	P60660
Q9UNA1	Q9Y6X6
P56537	Q9UL03
Q9NPJ6	Q9Y2X0
P05783	P46940
A2IXV5	O75015
O00487	Q16401
P49792	Q9UKX7
P56747	P56750
Q16566	Q8TEY5
P0DJD1	Q6EEV6
P43657	P59768
P42261	Q13554
P06239	Q13588
P05412	P62324
O15504	Q9BW27
O14576	P09467
P55957	Q14790
P12532	P56537
Q12986	Q15287
Q15796	Q8NER5
P30304	Q9UJX2
P38936	Q16531
O95831	Q8NC60
P62258	Q9UK53
P48051	P63215
P04637	Q96L91
O00459	P32927
Q09019	Q8IY92
Q14161	Q8N1W1
P30519	Q5UIP0
O15264	Q9Y4K3
O00755	Q6FHJ7
P26006	Q08043
Q13561	Q9NRI5
O94806	Q8TAA9
O43295	Q96L33
P61981	P84103
Q53TQ3	Q6PI98
O00716	O75530
O00212	Q07889
P30291	P53350
Q8WUF5	Q9H3D4
P58107	Q9Y2Q3
P63279	Q9NS91
P16581	Q14242
P47813	Q96BK5
Q13315	Q14141
P14653	P40424
P10827	Q92830
Q15653	Q99759
Q00005	Q13162
P04150	P09651
O76070	Q9Y675
P51686	Q9Y258
P51149	Q9HBG4
P10244	P28749
O14746	P31749
Q13573	Q92888
P56545	Q13547
P06213	Q15147
407026	Q9UBC3
P30480	Q9UNS2
Q9UK32	Q9UKR5
P32239	P62993
Q13007	Q9UHF4
P48736	Q9ULV8
O14662	O75379
Q8TBB1	Q9UI14
P04632	P18031
P12956	Q13573
P35626	Q8NH37
Q13535	Q9Y2D5
Q02641	Q9Y5P8
O14920	Q04759
P55010	Q99613
P47871	P84996
P17706	P51692
Q9HCU9	Q9UBN7
P43307	P60468
P17542	Q99081
P02790	P17931
Q13315	Q9UQ84
O60711	Q05397
Q13625	Q8NEY8
P28335	Q13936
O75791	P63244
Q93062	Q9NX55
P48729	Q86X55
P07942	P23229
P01303	P20340
P23396	P60568
P48556	Q06323
Q07889	Q13546
P17096	P32519
P63279	Q9Y4E5
P02768	Q9Y383
O75319	Q9H0R8
P18206	Q9Y4G6
P06733	P0DI81
P06401	P53778
P11233	P45983
P12236	Q9UKV8
Q12959	Q9NQT8
O94992	P03372
O43678	O95298
O76054	Q07955
P78509	Q13501
P12931	P23760
P22681	P43403
O75899	P09471
P10275	P34932
P20226	P67870
P0CG48	Q9Y6K9
P09958	Q96CW1
O95997	Q99612
P19525	P45985
P19878	Q15080
P05386	Q9NPI1
P40189	Q16619
P62955	P67775
O15131	Q9GZX7
P06400	P49716
O60266	P62158
O14512	P23458
Q9BUJ2	Q9NX58
Q14203	Q96G01
O43318	Q9UL54
O94941	P62256
P41236	Q9Y243
P57740	Q8NFH4
O14939	P11234
P23458	P48357
P43116	P63092
A6H8Y1	Q9HAW0
Q12800	Q99496
O15055	P51608
P11309	Q96B36
O95249	Q13190
P10124	P10144
P49768	P62993
Q16539	Q9Y6N7
P62993	Q9UHB6
Q13162	Q15084
Q16619	Q8IU57
Q96EN9	Q9NPF4
Q969G2	Q9UG01
P17948	P23467
Q969Q6	Q9UF02
P52797	Q02763
Q00535	Q13315
P08603	P62993
P62837	Q5M7Z0
P11166	P27540
P23508	P37802
O15235	Q5T3J3
407047	Q01453
P35609	Q12959
Q7Z2V1	Q8ND90
A8MTJ3	P59535
P25963	P51817
Q7Z4H7	Q9NVX0
P0CG47	P52735
P30305	P45984
P31277	Q05516
P17081	Q9P107
P35250	Q9HCU8
P62993	Q99259
P14859	Q04206
P61981	Q3LI72
Q08289	Q13362
P35626	P49238
O14561	P03915
P17252	P50281
P10721	Q9H201
P11387	P18858
Q8IX12	Q9BUJ2
P05106	P26006
O43889	P22612
Q92769	Q99684
P31947	Q86YD1
P31749	P45985
P51965	Q92560
P13807	Q9Y478
P62891	P62913
O60318	Q9H5J8
P09471	P49798
O14737	Q9P2H0
O75934	Q15427
P51684	P80098
P15880	P62273
406984	Q96JJ3
O14561	O95298
P35498	P50151
O95149	Q13573
P62993	Q08209
P19105	Q14164
P68431	Q96T88
P0CG47	P68036
P49716	Q15758
Q16206	Q8TC92
P43246	Q92889
P23508	P49720
P39023	P46779
P60520	Q9BPW8
O43791	O95197
P16520	P53779
O75914	P15153
P41182	Q06187
P01889	P62158
O00291	P56537
Q02641	Q15173
P11473	P48552
O95202	Q9UHD2
P08648	P12110
O15344	Q13404
P04183	Q9BV38
P17302	Q07157
Q01118	Q13554
P28482	P54709
P04637	Q99547
P45983	Q15256
P62873	Q14833
P22888	Q5JWF2
O00754	Q401N2
P0C1Z6	Q6PI98
O00566	P62136
P35354	Q16539
O95793	P07437
P22681	Q5VWK5
O95865	P18754
O43683	Q9Y6B7
P15509	P23458
P00374	P23511
P08311	P55085
P09651	P16104
Q16082	Q16644
406908	P49715
P18846	P51817
P41221	Q9ULV1
P32927	P50570
P21912	Q14164
O94854	P02647
Q13309	Q13616
O43294	Q9Y2X7
P62993	Q93079
O15400	O15498
P41181	P51817
Q13243	Q8IYB3
Q7Z794	Q9UBC1
P08238	P46777
O15533	P30466
O14641	Q9BXS5
P05997	P53708
Q96RR4	Q9UGJ0
O60658	Q15653
O14775	P20073
P67870	Q16625
Q96E35	Q9H7B4
P56703	Q9NPG1
P21796	P60709
Q13315	Q15596
O75533	Q96I25
P51955	Q5VU43
P61927	P83881
P07996	Q9UKX5
O95757	P01889
P08238	Q9Y572
O75347	Q9UKE5
P36956	P41743
Q15008	Q6UB35
P13725	P15260
P13637	P32418
O14896	Q13568
O95819	Q5JTH9
Q06432	Q14738
P20292	Q15744
O94805	P04183
P35914	Q15041
P57088	Q15714
P22392	Q9Y230
O15514	P36954
Q96GD4	Q9H8Y5
P60709	Q14974
P43246	P54277
Q96LR5	Q9UII4
P55209	Q12933
P19438	P53675
P08865	P60866
P16109	Q14242
P16333	P26992
P42285	Q92945
Q16891	Q9H0I3
P49841	Q92945
O00222	P63218
P53350	P60900
P00533	P01133
P61088	Q9Y3C5
P48380	Q33E94
O14543	P08887
Q13526	Q8TBK6
P15311	P51124
P31946	Q6ICG6
P36543	P61978
Q13794	Q14653
P62829	Q9Y3U8
P49207	P56537
Q9NR61	Q9UM47
P42263	Q13224
P16871	P30086
P12814	P18031
O00151	O43707
O95178	O96000
P23258	Q6PEY2
O00744	Q9UP38
P02768	Q9UBS5
407007	P04179
P09234	P98175
P04049	P62834
O75400	O95466
Q16515	Q9NRD5
P08708	P22090
P02545	P17252
O94806	Q9H492
P16333	P35968
P67775	Q5VSL9
O95433	Q9HCU4
P62070	Q07889
P51693	Q99547
P40337	P61758
Q6VMQ6	Q9BXP8
Q96QZ7	Q9BX67
P05556	P27701
Q8IUE6	Q8N257
P60709	Q04759
P31785	Q9P0W0
P52746	Q16539
O60832	Q99973
P46109	P53779
P07339	P13236
P52948	Q9NRG9
P62993	Q9BR76
P61326	Q96BK5
Q00987	Q15648
P09619	P31371
P41743	Q9HD67
Q6P3W6	Q96MW5
P52564	P53778
O14593	P04049
P62837	Q9HCM9
P06737	P46019
P07437	P45973
P62158	Q01201
O95433	Q9BXM0
P62906	P62945
P05129	Q9NRD5
O15198	Q4LDE5
O00257	Q03164
Q08379	Q9UGJ1
P30530	P62993
Q13765	Q96ID5
Q02241	Q05823
Q14145	Q9H492
O14610	Q9HBW0
P26373	P63173
P04049	Q13177
O95834	Q9UET6
O15226	Q96C10
P62191	Q9Y6X2
P29692	Q70Z53
P13232	Q6UXL0
P05114	P16401
P00519	Q14999
O43508	Q93038
P04628	P78504
Q676U5	Q9GZQ8
P14415	Q92569
Q05086	Q13315
Q13557	Q14934
Q96QV6	Q9UBN7
P23508	P54819
Q8WUX9	Q96CF2
P55103	P61812
O75385	Q9Y4P1
P13349	P41134
P05388	P62987
P32881	Q13261
P12318	Q8NHJ6
Q8TCG1	Q92597
Q96GT9	Q96KQ7
P22492	P45973
P04899	P19878
O43688	Q13432
P00533	P98077
P41594	Q14957
P21246	Q16363
P50148	Q86XP0
Q5VTD9	Q92832
Q06330	Q92905
Q6VMQ6	Q9H1H9
Q86UD3	Q96B02
P35626	Q8NGB9
P24385	Q14765
P27348	Q13748
P12271	Q92781
Q71UI9	Q93079
Q15323	Q96CS7
P41743	P63000
Q8IY92	Q9P015
Q86UE8	Q92985
Q00653	Q9Y265
O43914	O95944
P26368	Q9BWF3
P00746	P02768
Q96KQ4	Q9Y2D9
Q9HAV0	Q9UBS5
Q14181	Q9Y6H6
O43741	Q7RTN6
O15541	Q13435
P19235	Q9NYY1
P62993	Q8TF74
A6NMS3	P32121
P30968	Q5JWF2
O60391	P62140
O96008	P01889
Q7Z6K4	Q9UJU2
P63261	Q15628
P21918	Q14344
Q8WYH8	Q92794
P06576	P11802
Q9Y2T1	Q9Y4X0
Q16539	Q6PJG2
Q16576	Q9H160
O15264	P22694
P61088	Q9NX47
P12270	Q92621
P50395	P61006
P05060	P61224
O15123	P08069
P13010	Q9NQB0
P22681	Q92569
O60840	P41595
P36897	Q86SG6
O75525	Q8TBE0
O00233	Q13200
P08754	Q92633
P08631	Q92556
P55157	Q9H1R2
O00255	O14757
P15311	P22612
P31946	P35232
P25054	Q13418
P46063	Q8IW19
P78352	Q13224
P50851	Q9H2G2
P67775	Q13315
Q15024	Q9Y2L1
P48357	P62993
O95453	Q9H0A9
P34931	Q9Y572
P51812	Q8N122
P05000	P78552
O43318	O75478
O43374	P01116
P02775	P14780
P98175	Q92733
Q13616	Q9UKT7
P19338	P60709
P35637	P52565
P41227	P63279
Q71U36	Q99595
Q01974	Q13467
P63104	Q92973
O95786	Q13490
P04439	P43627
P31949	Q9Y4K3
P06213	P52798
P23258	Q13573
P14649	P36873
P46108	P51816
P02778	Q14653
P46695	Q15173
P31947	Q07866
P01116	P08069
Q8TBB1	Q9BQD3
Q8TEW0	Q96NY8
P09874	Q14164
P08729	P62993
Q96LR5	Q9Y3C5
O15105	P01579
406947	Q9BZW5
P24534	P63104
P09914	Q14653
P31749	Q9UQB3
P07996	P15692
P04222	Q14697
Q96P70	Q9UKV8
P08047	P62993
Q8NHZ7	Q92769
Q96CF2	Q9UN37
P11049	Q9BXN2
O95639	P62136
P0C1H6	P20671
P54259	Q02641
P68036	Q16659
O94985	Q15047
O00141	O75828
Q96N66	Q9H1C4
A6BM72	P54259
P55854	Q9HCK8
P17612	Q99941
P15260	P29597
P38432	Q8NHQ1
P55199	Q13315
P10244	P24941
P40337	P99999
O15264	P04899
P15153	P98170
Q09472	Q9NQB0
O43927	P51686
O43791	P31150
P41252	Q15714
O14920	Q9NX02
O96000	Q16795
P31153	Q14164
Q14164	Q9UHD2
P62834	Q05513
P03372	P29474
P06241	P16471
O14920	Q99759
O76064	Q9BXI2
O75365	Q9HAV4
Q13315	Q92636
O15534	P49674
P54257	Q96NT1
P31943	Q99759
P50991	Q9UHD2
P13807	Q9UQK1
P04792	Q5UIP0
P10276	P49792
P32969	P61353
O15162	Q9NRQ2
Q13077	Q14790
Q13309	Q16589
Q13573	Q86WJ1
O43390	P62993
P35268	P62891
Q14CB8	Q96L33
Q00653	Q99731
P04150	P20226
O00141	P15311
Q8IX12	Q8IYB3
P60763	Q96QB1
P29992	Q9NZ20
P20333	P55060
P49137	Q13151
P11215	Q8WWW0
Q13114	Q96F46
Q9BWD1	Q9Y478
P27361	Q13873
P50616	Q9UIV1
P28702	P43354
P26006	Q9Y4G6
O75038	Q9ULU4
P05161	Q15306
P22455	P62993
Q08211	Q99558
P42702	Q8IU54
P01889	P43630
P01137	Q14689
P07359	P42336
P17081	Q13177
P01106	Q9NU22
P13569	P17931
P08670	P55211
P13725	Q969J5
P45983	Q02962
P32121	P32298
P60953	Q9NQU5
P62993	Q2TAY7
P02768	P55001
P24385	P49918
P06576	Q9Y6K9
P53778	P63218
O95168	P03915
O94915	Q16611
O15516	P68431
Q04695	Q13191
O75340	Q8NDC0
P36542	Q8N5V2
O75909	Q9BQ66
P10070	Q9NRP7
Q14765	Q8N2W9
Q13242	Q96SB4
