#node1	node2
O15085	P46108
P15153	Q9UPY6
Q12933	Q99828
Q01974	Q13467
Q8TEU7	Q96QZ7
406923	Q9UL51
O14508	P38484
P10721	Q9HCT0
P30153	P84022
Q13315	Q8N9T8
Q8WYR1	Q9UBY5
Q96BK5	Q9UHV9
P05783	P15924
O43187	P01112
O43765	P07900
P06241	Q8IZP0
P26442	P61077
P01730	P07339
P46527	P51948
P52735	Q13009
Q9HCJ2	Q9Y2I2
O75586	Q15648
Q5T4F7	Q9ULW2
O75122	Q9NRG4
P04637	Q75NE6
P62841	P62851
P04637	P49841
O60260	P35222
P11021	P19838
P18084	Q01955
Q13263	Q96PG8
P36402	Q15562
P55854	Q8N2W9
Q9H0E2	Q9Y4C2
P19784	P67870
P30443	P43631
P26641	Q13332
Q9UKE5	Q9Y2B0
P24864	Q01094
P21796	Q14197
O43513	Q9BZE3
P60763	Q8WYR1
O60674	Q06124
O14788	Q15910
P07996	Q13683
O76093	P00533
P63208	Q8N3Y1
O00193	P01889
P14778	Q9Y616
Q07020	Q9UKV8
P78368	Q13330
O60925	Q8IXL6
P35579	P63261
Q9H981	Q9ULG1
O14641	Q8IYF1
O60674	P08887
Q13315	Q9H307
P00519	P07947
P49716	Q6PKC3
P01116	P21802
P51991	Q8IWZ8
P51679	P55774
P35225	P42701
O14576	P38936
P28221	Q9HAV0
P32121	Q8NGV0
P42338	Q13191
O14920	Q14790
Q9NNX6	Q9NZN5
P01241	P17980
P22681	Q969J5
O14735	Q86UT6
P08908	P61952
P51817	P63218
P10912	P22301
P61981	Q9P2M7
P25445	Q9UER7
O14508	P42701
O43516	O75554
P61956	Q16363
P24530	Q03113
P25116	P43250
O75369	P05556
O43561	P48736
O43299	P14316
Q15287	Q16637
Q15714	Q99576
P01116	Q8IV61
P17612	P62955
P28482	Q06546
Q9BV40	Q9H307
P07949	Q99961
P12081	P26639
O15162	Q96ME1
Q00325	Q96HA7
A6NC98	P40425
P24468	Q15465
P20339	Q12846
O15047	P61964
O60264	Q9UPN9
P05556	P51636
P38405	Q8NGK2
P42702	Q8IU54
P41235	Q12778
Q6AI08	Q92796
P24394	P42226
Q06413	Q12968
P05112	Q01113
P01570	P19838
P82279	Q5IJ48
P62256	Q9NQ86
O95831	Q14197
P30679	P34981
P62993	Q9UQ26
P46934	Q15303
Q08050	Q96GD4
P05120	P06400
P08138	Q16637
P18206	Q9Y224
P31152	Q13163
P07202	Q5VWK5
P41743	P62993
P01106	Q7Z4Q2
Q13151	Q13243
P21741	Q07954
P63104	Q9P0V3
O96000	Q86Y39
343477	Q9Y243
2310	O43521
O43924	Q8IW50
P60953	Q5HYC2
A6NM45	Q96B33
P54253	Q9H4I2
Q13242	Q13247
O14802	P61218
O43318	P45985
P62158	Q13562
O60641	P01889
P31939	P78545
P24530	P30679
P06454	Q13547
P51668	Q9ULK6
406947	P43243
O60814	Q96RL1
O00182	P35222
Q01094	Q9BT22
P28482	Q96BA8
P27635	P61927
P50053	P61626
O14610	P84996
P50616	Q8IY67
O76075	P16220
P10826	P43354
O15162	P26367
O00716	P41182
P01100	P05129
Q15834	Q9UPT5
P04183	Q13885
P22392	P54725
Q15102	Q9GZR7
O95644	Q04864
P49841	Q92569
P62837	P62979
Q13153	Q13976
P53708	P55268
P01568	Q13261
P17676	Q9HC16
O15264	Q04206
Q13077	Q93009
O75937	P52597
P17540	Q13432
P55916	P63104
P14868	P27986
P07900	Q8TDR0
P30480	Q02750
P08107	Q9NYB0
Q68CZ6	Q9H6D7
P30559	Q13936
P01137	Q04771
Q01892	Q16254
Q04206	Q9NPB9
Q16576	Q96ST3
P04637	P06400
P19838	P61626
P22694	Q9UD71
O14513	P25054
P12931	Q9NZM4
P14550	Q96PZ7
Q02952	Q08499
Q969G5	Q9UBC2
P55072	Q14191
Q9H8W4	Q9UKJ5
Q04724	Q13761
P11182	Q9HCK5
P14635	P62805
Q5VWK5	Q9UBD9
P48775	Q9P2G9
P09661	Q9Y2Q3
P12004	Q9Y253
Q93034	Q9HCE7
Q8IZI9	Q9HBE5
Q9NY93	Q9ULT8
P16333	P78329
P47813	Q96BK5
P21860	Q9ULV8
P36873	Q16816
Q969G6	Q99683
P07359	P62258
P27361	Q13541
P04049	Q04206
P31749	Q9NR80
P09651	Q9UL18
Q15303	Q96PU5
P46531	Q14469
P15880	Q13368
P46779	P61313
P19532	Q15843
P51692	Q9UL17
O94763	Q9UBK9
O43768	O95376
P07339	P10147
P54257	Q96SN8
P51817	Q9NZT1
Q92599	Q99963
Q8IXK0	Q9Y4W6
P16220	Q9Y6F9
Q8TCG1	Q9Y4K3
O00303	P55884
Q8WXI9	Q92831
P98175	Q92620
P35626	Q8NG85
P02766	Q6UXH1
O60383	Q99417
P35240	Q9H204
Q9NPJ6	Q9UHV7
O14640	Q96GF1
O60271	Q9NPJ4
P07949	Q9HAU4
O15455	Q15311
P18206	Q14781
O00329	P63244
P04183	P51693
P53621	Q9NTJ5
P36873	Q13554
P19878	Q15759
P05019	Q9Y5S1
P06213	P27361
O60733	P84077
P07948	Q99704
P46778	Q9UL18
P78347	Q99856
P25105	P29992
P07148	Q13424
O14944	P00533
P02746	P18146
P01106	Q96HQ2
P26951	P40225
O75578	P60709
P23229	P60709
P49674	P56645
P56705	Q5T4F7
P01106	P03372
P02745	P26022
Q12933	Q96RJ3
P13805	Q9UJ70
P20936	Q96EY1
Q13557	Q68CJ9
P52735	Q9GZY6
P52798	Q9UF33
P99999	Q14164
O95477	P46939
Q15554	Q92878
P46527	P78396
P18564	P22105
P50148	Q9NQ66
P46940	Q07889
P04275	P53708
P04637	P27701
O60921	Q9Y3F4
P07437	Q9NRI5
P40692	P54132
P22612	Q7Z2W7
P04350	Q9NY65
P53778	Q13115
P18146	Q969Z4
Q9UDY8	Q9Y4K3
O43765	Q9Y624
P18507	P54257
O14625	P49238
P46777	P62910
O60814	O75367
A6NMX2	Q9HBH9
P00813	Q12857
P00519	Q9Y4G6
P53420	P98095
O15392	O43464
P42768	P63261
P62269	P62841
P08670	P17600
P31943	Q01081
O14980	Q13158
P29992	P30559
P25054	P49841
O14730	Q9Y230
Q01082	Q16539
Q14185	Q96L33
Q07352	Q16539
P63104	Q96T60
P51991	Q01130
P15813	P61769
Q5VSY0	Q9NRR5
P61978	Q13573
O96019	Q92993
O15446	Q9Y5B9
P07949	Q96J02
Q9NR12	Q9UI14
Q13683	Q13753
P35916	Q92915
P21246	P40306
Q99062	Q9GZX6
P19388	Q9Y250
O95751	P18146
Q07912	Q13177
P41221	Q9ULW2
Q01959	Q9UQM7
O14933	O94941
O15260	O75365
Q49AR2	Q9Y2W2
P61927	P62888
O95999	Q04759
Q9H1R3	Q9NZT1
P48594	Q15853
P50213	P51553
P12956	P63104
O43504	P51681
P36575	Q14749
O75643	P31946
P40145	P50151
P01241	P08887
P28906	Q13952
P33778	Q13547
P33993	Q13415
P51686	P78556
P23458	Q05513
P19256	Q15011
P05014	P48357
P10276	P49788
P13984	Q13535
O95402	Q9UHB7
Q9NQ84	Q9NTK5
Q12933	Q14397
O60674	P29353
Q15796	Q8TAI7
A6NKK0	P38405
P04899	Q9BXA5
P68032	Q14847
P01876	P02533
O60343	Q9NR30
P38405	Q8NH03
P43403	Q13094
P14416	Q9UBU3
Q13535	Q9NXV6
P10275	P25116
P18847	Q9BZD4
Q05D60	Q15834
O94888	Q16665
P01889	Q9NQ50
P01106	Q7Z695
P12544	Q96RI0
O75586	Q9ULK4
P13637	Q14739
Q9BQ83	Q9BTK6
P85298	Q96L33
P11802	Q15047
Q13415	Q96CS2
P26358	Q9UK32
Q96RK0	Q9NRD5
O14964	Q53EZ4
P04150	Q00987
P26010	Q13683
P31314	P49767
O43815	P23508
P42224	Q03518
P31785	P61586
P38398	P46736
407021	P27986
P49841	Q8NE09
O43187	Q7L8L6
P01236	P16871
Q01968	Q13636
P04083	Q9UKR5
406906	P78536
P46094	P47992
P54253	Q9H2G2
P35268	Q9UNX3
Q13554	Q9UBN1
P57740	Q13535
A8MTJ3	Q9NYW4
P45983	P53778
P62993	Q92988
Q9ULK6	Q9Y2X8
P62081	P62854
P08754	Q99500
P27797	P78504
O15392	P07900
P01562	Q9HBE5
Q6DRA6	Q96RL1
O43264	O75365
O95750	P09619
P51812	P67870
P11171	P26640
Q8TAQ2	Q9P2D1
P54253	Q9NRA8
P61966	Q6NXE6
Q9C005	Q9P0U4
Q96KM6	Q9UBH0
P18146	Q9P0U3
Q14919	Q9NWU5
Q71UI9	Q9UQL6
P17612	Q9GZQ8
Q9BPZ7	Q9BVC4
407051	Q9H9Z2
P23229	P35609
P52907	Q99459
P52824	Q99798
P23381	P33151
P45984	P63215
Q14204	Q3ZCM7
P01100	P20226
O95782	Q6WCQ1
P04049	Q04917
O95180	Q12879
P05106	P08572
O95757	Q15170
O14787	Q9UBU9
P01275	P27487
P84095	Q14CB8
P22694	Q02641
P09651	P63104
P98164	Q9UKG1
O95837	Q13255
Q9BVC6	Q9Y4K3
P11532	P68032
P17252	Q96BA8
P15260	P25445
Q99469	Q9BU70
P05771	Q9UNY4
P08138	Q99819
Q15388	Q8NEY8
O43809	Q92989
Q96RK0	Q9P1U0
P54727	Q13569
P01137	Q9HBG4
Q13616	Q9UMX0
P18077	P61513
P53350	Q9BV68
P04629	Q96PU5
P63146	Q14527
407048	Q8WY64
Q13554	Q8IZS8
P02768	Q9NZJ4
Q01094	Q99683
Q04759	Q86YW0
P62158	Q14028
O60667	Q92851
P17612	Q15653
P36578	P40425
P46940	Q00653
Q00653	Q13490
P19429	Q06190
Q13137	Q7Z434
O00422	O94925
P19525	P36873
Q8TBB1	Q9H832
O95816	P11142
O75688	Q9Y6K9
O15131	P50213
P42263	Q12840
O60825	Q16254
O00483	O15239
P35626	P46092
Q14749	Q6ZVK8
P17612	Q06432
O14654	P18031
P30260	Q9UNH5
Q06787	Q5JVS0
P04406	Q99558
Q08945	Q9Y5B9
P20333	Q01813
P19838	Q14790
O43379	P45983
P27348	Q6PKG0
P83731	Q15843
P35626	Q8NH40
P48788	Q9HAU4
P17480	Q13535
O95168	O95178
Q5VSL9	Q9Y6E0
P63098	Q96LZ3
Q8NFH3	Q8NFH4
Q02543	Q9NX58
Q8N3R9	Q9NPB6
Q92997	Q9Y2T1
P26010	Q9Y490
P51681	Q15835
P35443	Q13683
Q8IW19	Q9UGN5
P01106	P34896
P10721	P32927
P49207	P83881
Q96EN9	Q99750
P20936	P52797
O60359	P51817
O00422	P17661
Q16514	Q8NEM7
P17612	Q02750
114614	Q13546
P00519	Q92918
P18621	Q02543
P05113	P08887
P07437	Q99759
P01137	Q13018
Q92530	Q9BV68
P40238	Q13007
P31995	P53778
O14920	P60709
Q8N5V2	Q9BPY3
P19474	P63104
P61586	Q9Y281
P22362	P61073
P41235	Q16594
Q14627	Q9ULV8
P11166	P63279
P62269	P62851
P54646	Q9UGI9
P38398	P68036
P01138	P29317
P04899	Q99614
P10827	Q6P2C8
Q92769	Q9UK53
P05771	P62714
P06400	P35638
Q04695	Q15149
P08138	P49767
P09919	P26951
O75528	P22670
P03989	P61769
P12830	P61160
P56524	Q5QNW6
P38405	Q8NGF3
P17947	P33076
P62140	Q9NY47
P24844	Q9P2M7
P13639	Q9NRI5
Q02790	Q15306
Q13554	Q68CJ9
P05412	P0CG48
Q14192	Q8WZ42
Q7L5N1	Q9BT78
Q99459	Q9UNM6
Q13573	Q9UFC0
P04637	Q00597
P27348	Q9UBF8
P35575	Q08050
P24522	Q12873
P12980	Q9NR99
O95257	O95865
P45378	Q99816
P30154	Q9H0K1
Q66K89	Q9NS23
O14641	Q99466
Q5SRE5	Q96HA1
P43360	Q9Y3A5
P30153	Q9Y5P8
Q12929	Q15154
P16333	Q9H1R2
P52294	P52630
Q01094	Q9H211
O00574	O95715
P46531	Q969H0
Q96BA8	Q9UQM7
O14904	Q9ULV1
P32519	Q9H0E2
P0CG48	Q9UK41
P32302	Q9Y4X3
P13631	P62195
P19838	P27708
Q13573	Q96T37
P01127	P07910
O00267	P22415
P15153	Q7L576
P78527	Q92993
P61981	Q9NYF3
A8K6C2	Q8IU57
145624	Q14344
O95084	P63261
P25788	Q9Y4K3
Q70SY1	Q9UQM7
P25054	Q03001
Q07889	Q8N9B8
P42261	P49840
P24863	Q01094
P04899	P34998
P62987	P62993
P08069	Q92914
O60674	P31785
P51817	Q99819
O43524	Q13315
P25398	P42677
O43889	P28482
P16871	Q13191
P47897	Q9BPY3
O96001	P30153
Q07157	Q13796
P12268	P31749
P10071	P22694
P12814	P23229
P51693	Q13190
P08865	P61247
P21741	P31431
P04271	P46940
P12757	P15104
P62136	P62158
P02768	Q6DJT9
P18146	P63165
P49279	Q15717
A6NMX2	Q7L576
O15379	Q9NYJ8
O60641	Q9BYC9
O43251	Q9BZE0
O14519	P67870
P18848	P51817
P15529	Q9UEW8
O75526	Q8WXA9
P18146	Q06546
P17252	Q9HAV0
Q13573	Q14527
P17081	Q96HP0
Q9UN86	Q9Y6E0
P21583	P29317
P68032	Q9UI47
Q8N766	Q9HC24
Q14684	Q9NX58
P61313	P84098
P63151	Q04206
Q13573	Q16659
P24385	Q9H9B1
O75865	Q9Y296
Q8IZ13	Q9P2H0
P30480	P52209
P18084	P35443
P08670	Q92956
P19883	P41743
O94776	Q96T58
P20336	Q01968
P13073	Q14164
O00522	Q9BSQ5
O00487	Q9UL46
P06729	P20963
P05771	Q14344
P17252	Q96KS0
Q13535	Q8NFD5
Q13838	Q9NRL3
O15131	P00966
P32302	Q8WTQ7
Q01668	Q13554
O43915	P41235
Q8TEW0	Q9NQS3
P51685	P52333
O43390	P16104
P59768	Q08462
P36897	Q00537
P60866	P62979
P19784	Q13526
P27635	P62910
O75928	Q92731
P28799	P46109
O95715	P61073
P01236	Q14626
P27361	P54709
Q9HCP0	Q9Y4X0
Q13573	Q9Y678
P62256	Q9Y577
O60566	Q13257
P04156	Q03135
Q13573	Q9UHD8
P24864	Q9NZC3
P30273	Q06187
P38484	Q969D9
406938	P80075
P51681	Q9NWA0
Q15369	Q9Y575
P63244	P78396
Q02156	Q9Y624
P46821	Q9H2C0
P27361	Q13733
P08123	P08254
P32121	Q8NGR9
P35241	P63261
Q5JR59	Q8N720
O95990	P17812
P24534	Q8IYT8
O60674	P26992
P41235	Q92786
O15344	P68036
P13501	P51681
P48643	Q9H7D0
P68431	Q92830
Q13573	Q14498
Q13315	Q5VT52
Q04917	Q14CS0
P03891	P56556
P61978	Q3SY52
O14920	P08238
P46777	Q9UNX3
O00168	P22694
O95467	O95622
P40227	P60510
P12955	P54253
P83436	Q96JB2
P35568	Q9NRF2
P62993	Q16576
P22736	Q9HCK4
P10147	P58012
Q13007	Q8N6P7
Q15834	Q9Y3A3
P10244	Q16659
P16104	Q9H7Z6
P05015	P42701
O00555	P48549
P31947	Q86UW9
P61956	Q14061
O75069	P22314
O43708	P55157
O00329	O14787
O60260	P68402
Q13162	Q8NHM5
O75038	P00533
P12956	P62070
Q9UIA9	Q9Y6K9
P11171	Q04637
P61020	Q13671
P40337	Q99700
O95727	P18146
O94762	P62487
Q8N357	Q9NRX3
Q02750	Q16539
O60260	Q99719
Q5RL73	Q9BX70
Q13310	Q58A45
Q03135	Q9Y4K3
P52333	P52630
P08670	Q9HD26
Q14194	Q9BUJ2
Q13137	Q9Y3C5
O60291	P62837
P56746	Q8N6F1
P00367	Q9Y4K3
O15357	P29353
Q9BTT4	Q9UBN7
P62837	Q9H0F5
O95750	P08581
O00499	Q99963
P01570	Q9UHF4
P40763	Q00978
Q4VXU2	Q9NY30
P04792	Q8IW41
Q9NQZ2	Q9UKY1
P63208	Q99466
P04049	Q05513
P17947	Q14246
P62829	Q12933
P05107	P46109
O14965	Q14008
Q9H293	Q9NRR5
P63165	Q99607
P49841	P67809
Q53ET0	Q8TEY5
P10721	P20936
P00533	Q9HCE7
P01106	Q9Y5X1
P51668	Q9NZQ3
O43290	Q15428
Q96IP4	Q9UBS8
O15379	O43823
P13569	P55060
O60353	Q92765
P27361	P53355
Q12933	Q16584
P48551	Q13651
P21246	Q9UGL9
O60613	P12956
P12004	P18858
P50148	Q15147
O95267	P62070
P00519	Q9NYQ7
Q5VZM2	Q9UHA4
P42574	P55957
P53779	Q12789
Q92985	Q9ULE6
P37198	Q9H8Y8
P05388	Q99459
O15143	Q9Y6W5
P01106	P08243
Q8IY92	Q8WVD3
P05106	Q12929
P07741	P40337
P51532	Q9NZW5
407024	Q9Y6K1
P05771	Q9H0R8
O75800	Q9Y4K3
Q8WXI9	Q92769
P35221	Q5W0B1
Q14164	Q9UM54
O00401	O15511
P17612	Q92793
P05019	P07585
O14639	Q9BUH8
P10275	P14625
Q5VYV7	Q9BQ83
P13637	Q01415
Q71F56	Q9Y2X0
O94762	P30876
P00540	P08238
P32881	Q01344
P78371	Q13573
O94776	P41182
P04637	P15559
P16520	P40145
O95402	Q9UHV7
P00558	P16104
P17676	Q16254
O75528	Q9HBM6
O15399	P05129
P40938	Q9HCU8
P01106	P99999
P30450	Q8N109
P07437	Q15750
P02745	P0C0L4
P62899	Q9NVP2
P27361	P28482
P05452	Q9UK32
Q13619	Q92466
Q15369	Q16665
O14543	P24394
P60568	Q6UXL0
P02461	P31431
P26038	P34741
Q8N6V9	Q8NEF3
P35968	Q9NQ66
P62256	Q96DV4
P05771	P30086
P20936	Q07666
P01133	Q02763
P14678	P62306
O75365	Q9UI26
Q8IUQ4	Q99933
Q6FI13	Q9BY41
O60563	O60885
O60610	Q8NHR9
Q03164	Q93034
P52907	Q9NR96
Q96FW1	Q9Y478
P08700	P16471
P12956	Q9NP87
P14921	Q16659
P84022	Q13573
O15399	P62140
O60925	P21246
P06899	Q16777
P20226	P29083
Q12913	Q13501
O75581	P62987
P78396	Q8WWM7
P06213	Q99490
P18146	P84243
Q13315	Q6VMQ6
Q96B97	Q9NR46
P07948	P31994
P49789	Q9UJU2
Q15370	Q9H765
P03372	P20290
O43353	P45983
O95793	Q15435
O15552	P04899
O00422	P31946
Q13617	Q96DG6
P06748	P19525
P23919	P25054
P50151	P63092
Q8WXH5	Q99665
P04899	Q16539
P60842	Q9BTT4
P01584	Q9NPP4
O94805	Q969G3
P62993	Q7L0Q8
P35241	Q14164
P06241	Q9HCM9
Q13547	Q9UJW3
Q14197	Q96TA2
O14493	Q96B33
Q09472	Q13177
Q14318	Q5T4F4
P35222	P51817
Q03135	Q13586
Q01844	Q9NQ32
O75578	P08648
P14866	Q86V81
O95484	Q8NI35
Q14240	Q92519
O75604	Q00653
P12931	Q9Y2D5
P01589	P27986
P29466	P54252
P22362	P41597
P28566	P61952
P48730	Q99743
P14550	Q9Y4K3
P26368	Q15428
P10912	P23511
P10301	Q15052
O43237	P68371
P01106	Q9BV38
P04406	P52756
P62277	P62854
P57059	P62258
Q9UL03	Q9Y5V3
P63104	Q06830
Q05516	Q96HS1
P01106	Q96I59
O14593	P48382
Q13485	Q8IXH7
P10826	Q15788
P04899	P30874
Q13418	Q15118
Q00005	Q562F6
P12004	P25208
Q13546	Q7Z434
P42345	P85299
P50402	Q13287
Q9UGI0	Q9Y4K3
P56747	Q8NI35
O60674	Q9UM73
P05015	P78552
P17676	P61978
P20929	Q8WZ42
P10074	Q96L11
P25788	Q14164
Q9Y239	Q9Y5V3
P84022	Q99814
P23458	Q13651
Q16539	Q86UR1
P05412	P19838
P61981	Q9UPU9
O14640	Q9NZC7
P09619	Q8WYR1
O75159	Q9UM73
P00915	Q16659
O14807	P27361
P19793	Q13772
P17252	P18084
P05386	P12956
P11362	Q9H1Y0
O95751	O95990
P08729	P13647
P62877	Q9NQR1
Q96B02	Q9NX47
P63211	Q9UBY5
P52732	Q13315
Q02363	Q16666
Q16539	Q8WZA2
P21781	P35916
P08651	Q01130
Q13522	Q16821
P11488	P16499
P41227	Q8TBB1
O14610	Q13972
O75791	P63244
O60739	Q13155
Q9NVC6	Q9Y2X0
P11474	Q9NPJ4
P00338	P20823
P52756	Q13247
Q8IXH7	Q9H3P2
P01589	Q9NYY1
O60675	Q16665
Q9H6Y7	Q9Y2X8
P16104	P38398
P01889	P23921
P48634	Q16891
O00763	Q13131
Q7Z2T5	Q99459
P17948	P49765
O75367	Q969S8
O60671	Q9H492
Q15013	Q15645
P56746	P57739
P11171	Q9HC77
O00168	P50993
O14543	Q9HBE5
O14920	P34931
O15533	Q03518
O00187	P11226
O15379	O75367
O95210	Q9H0R8
P46379	Q99700
P13164	P60033
Q6PEY2	Q9H4B7
Q76FK4	Q7L523
P51610	Q5TH69
Q00005	Q06432
P61978	Q16629
P31260	Q12778
P12931	P32121
P63146	Q92985
P01568	P01589
Q14164	Q15056
Q01780	Q9NQT5
O95402	Q9Y3C7
P06401	P42336
P63165	Q9UJU2
Q13485	Q15329
P23634	Q13976
Q15047	Q15181
P46781	P62841
P58012	P63279
P48552	Q13547
O14757	P31946
P15173	P41134
O00505	P49407
P35626	Q8NGT0
Q9H3U1	Q9Y2Q3
P24394	Q9P0W0
O14950	Q7Z406
P12931	P60953
P11142	P31689
P53778	Q00005
406979	Q8WY64
Q14643	Q9P212
P63104	Q9Y343
P07910	P62633
O75569	Q9NZI8
P30291	Q99618
Q01081	Q8TBK6
P17844	P29350
P11171	Q96QB1
P04049	Q09013
Q96MG7	Q96SB8
P42226	Q16649
P18859	P51812
B1A4H9	P17181
Q14802	Q8NC51
P12814	P56199
P36404	Q13432
O95402	Q6P2C8
O43521	P27361
Q13573	Q15029
P18146	Q92597
P14174	Q7L5N1
P10721	P20827
P37231	P51532
Q8NC60	Q9NUQ8
P29350	P31785
P04183	P63104
P62714	Q13033
O43251	P61978
P49703	Q92597
O14737	Q14164
P06239	P08575
P60709	Q13188
O43318	P62877
O15230	Q496J9
O60241	Q06547
P51668	Q9Y675
P09651	Q13151
Q86UE4	Q9NWQ8
O75525	Q8TBE0
P10275	P14921
P18124	Q9UNX3
P29353	Q8NEM2
Q8N257	Q9UPS6
P01568	Q14653
P67775	Q5FBB7
P22626	P52272
Q93079	Q96RL1
P43246	Q92889
Q93084	Q9P2S5
O15355	Q9Y4K3
P62906	P83881
O00744	Q9UP38
Q07954	Q9UP38
P12931	P23743
P06730	Q9NRA8
P0C869	P16220
P30443	Q14952
P10070	P22694
O00203	Q13315
P15153	P15498
P08581	Q92569
P11831	P28324
406947	Q9BZW5
P49747	Q05397
P09601	Q16665
406888	P01116
Q13485	Q93008
O95793	P10636
P08514	P35609
P00519	Q05193
Q00653	Q9UKB1
P05412	Q14457
P48061	P49682
P46109	Q9ULH0
Q07021	Q7Z434
O00192	Q96RT1
Q9BT40	Q9Y572
P07333	Q6S5L8
P61073	P78423
O15111	Q9BYH8
O95819	P08238
P01889	Q14952
Q00987	Q15349
O00459	Q9ULV8
P54253	Q15293
P0CG48	Q14596
P23508	P55072
Q08462	Q5JWF2
P41221	Q14332
P35606	Q9Y2Q3
