#node1	node2
O76064	Q9BXI2
P06400	P11802
P05106	Q00722
P45983	Q12967
P23760	Q9H2G2
P32456	Q96QZ7
Q8IVF5	Q8IXI1
P35998	Q13573
P41440	Q02447
P09466	Q96ID5
P35626	Q8NGH3
Q86WV6	Q96KA5
P22694	Q15759
P51681	P61073
P62888	Q92901
P11142	P61106
O43516	P46109
O43295	P63000
O43242	Q9BRP4
O43187	Q15051
P30793	P68400
Q00978	Q5VTD9
P22392	Q15365
Q13485	Q6VMQ6
P01106	Q969W9
P25054	P31947
P16520	Q9UBS5
P01567	Q9HBE5
O94826	P07900
P17540	Q5T3J3
P10586	P12757
P05771	Q68DD2
O60262	Q8NFM4
P54253	Q9Y618
O00755	O14904
O60641	Q9BYC9
O14974	Q02045
P35575	P54646
O60341	Q9BTC8
O15297	Q14683
Q8TB72	Q9ULK4
P26012	Q14031
P26951	P29597
P61160	Q13573
P42766	Q9UL18
O14641	Q7Z7J5
P11171	Q9Y241
P04049	P09619
Q6UY14	Q9HB63
O95163	Q9NX18
Q00839	Q04206
Q05516	Q9Y6X2
A8MT69	Q8IYD8
P10588	P24468
P40145	P59768
P18887	Q9UNA4
P62917	Q11203
O94910	P25054
P0CG48	Q00987
P01112	P06753
P06493	Q14209
Q13573	Q9NR12
O14494	O14939
Q8N6P7	Q9NPH9
P78559	Q9H492
P78560	Q9UKR5
P35268	P55060
O15444	P51685
O94979	P53992
P67870	Q13625
O43353	P04350
P41567	P55884
P48730	P63104
Q92878	Q9BXW9
O43791	P31150
O75474	P49841
P51991	P67809
P28347	P36402
A6NF89	P38405
P04637	Q9Y4A5
P04899	P24530
O96017	P18887
O14576	Q96FJ2
Q05519	Q13247
P54252	Q01844
O95347	P30480
P09884	Q7L590
P26951	P41159
P05556	Q07889
O60674	P24394
P15311	Q8IZE3
P17948	Q9Y6I3
O94916	Q96LZ3
Q13191	Q99962
P42677	Q9Y6K9
Q8N2Z9	Q9NPD8
P54257	P82933
P00367	Q13233
Q14653	Q9Y6K9
P24723	Q16625
P59046	Q99558
Q8WXF8	Q92851
O14920	Q15750
O95006	P38405
Q8IWT3	Q9ULL4
Q16659	Q8N461
P18084	Q92752
P43146	P56270
O75084	Q6FHJ7
P29074	Q92993
Q16891	Q9BQ95
Q92993	Q9H840
Q96KS0	Q99814
Q6P4R8	Q9ULG1
P27824	Q15388
P42566	P52594
P18206	P60709
P98175	Q9H9G7
Q00535	Q01105
P16333	Q99259
406995	Q9NRR4
P52597	Q01130
O15355	Q15418
P38432	Q8IYF1
O14717	Q13432
O15294	P25942
P09874	P49959
P46379	Q6T4P5
Q15750	Q9UBU8
P78396	Q9BWF3
P04637	P54278
P62304	P62314
Q13651	Q9HBE4
P26010	Q01955
P38936	Q16254
Q6RSH7	Q99759
P00533	Q9Y264
P04843	P62330
Q13425	Q16849
P11142	P14625
P78337	Q13562
P10145	P46092
O95718	P62195
P61586	Q8N264
P07498	Q16531
O75909	Q8N5I3
O14757	Q9HAW4
P61978	Q8NE01
P61026	Q14103
P10827	Q13547
P60953	Q15311
O15438	P10276
O00505	Q14974
Q15750	Q15759
P20774	P22415
P63173	P84098
P20618	P53350
P01116	P52306
P16152	Q13216
P01242	P17181
Q99700	Q9P1U0
Q01094	Q96KQ4
P40337	Q9UHV9
P31946	Q9Y2A7
P22612	Q08499
Q9H5H4	Q9Y328
Q4VXU2	Q8IYD1
Q14833	Q9UK08
P25789	Q969U7
P0CW24	Q8ND90
O75554	Q15029
P46459	Q99747
P31749	Q9UQF2
Q13547	Q9NRA0
O75928	P01106
P45973	Q13263
P16885	Q8TD86
P31751	Q9UKX3
O76009	Q9ULA0
Q15287	Q15393
P48546	P63092
P20333	Q13233
P00519	Q15303
Q13315	Q9ULR0
P32298	P49238
P05771	P63096
P83881	Q92901
P10275	Q07890
Q14781	Q71DI3
O95757	Q15750
P23634	P29474
Q8N0W4	Q9ULB1
P14416	Q9Y2T4
Q7L1V2	Q9H270
P35916	Q15389
P16157	Q13464
Q9NRX3	Q9UKR5
Q13243	Q8IYB3
O14561	O95298
Q15717	Q96RU7
Q01780	Q96AT9
Q14767	Q9H2G2
A6ND36	P27348
P51610	Q9Y5Z7
P01111	P63096
Q8NHG7	Q9BZV1
O43921	P16234
P21281	P25705
P41597	P48061
Q16539	Q92574
Q02846	Q9UMX6
Q76FK4	Q9Y221
P42766	P62906
Q9H2G2	Q9Y697
O60711	P18146
P68363	Q13409
Q13546	Q96CV9
P67775	Q9UBN1
C9J798	P10301
P11802	Q9UIV1
Q96Q83	Q9H0E9
Q96B26	Q9Y3B2
P14316	P68400
P61927	Q9NY93
P22612	Q93100
P18031	P19235
O00459	P05026
O95433	P23759
P31273	P55157
P60880	Q9Y3C0
O14579	P53621
P35520	Q01094
Q15019	Q92599
P33240	Q92797
P15153	Q13017
P01857	Q9Y6K9
O00198	Q07817
P51671	P51686
O95298	Q16795
P01562	P17181
Q13233	Q3ZCM7
P62263	Q01201
P06400	Q13029
P13569	P31689
O43318	P63261
Q9H469	Q9P2P5
P14921	P50613
P09234	Q14103
P29083	Q08050
P09619	Q9BQ66
P55157	Q8TEW0
P15407	P17275
O14757	O95997
Q16531	Q9C0C7
Q53EL6	Q9Y297
P01112	Q07890
P49815	Q96PY6
Q14197	Q96EY1
O43521	P31946
P67775	Q00005
O95484	Q8NI35
P25963	Q15653
P19419	P41134
O43683	Q12834
O95256	Q14116
P46108	Q13023
P18146	Q15822
P11387	Q14197
P51654	P56705
P50151	P51828
Q5UIP0	Q9NY59
P56706	Q6FHJ7
P31946	Q9UQC2
P61978	Q9BTD8
Q13573	Q14669
P04216	P05107
O14904	Q9UP38
Q9BRQ0	Q9H0E3
P27986	P43405
P55160	Q92558
Q08209	Q14318
P36956	Q9Y478
P22301	P32927
O43306	P51817
P10275	Q6ZMT4
P38159	Q00839
P35442	P61812
P16144	P17301
P07737	Q5UIP0
P17252	Q14957
O95166	Q9BPW8
Q8TAX0	Q9UET6
O43390	P52597
O00463	O95551
O43493	Q9H2G2
Q93074	Q9NX70
Q13547	Q14938
O43900	P00519
P49759	Q8N2W9
P27986	Q9ULH1
P04156	P36507
O43264	Q15714
P06753	P60709
Q13557	Q8TEY5
Q13838	Q9H2X6
P78396	Q99741
P14598	Q9HBY0
Q13547	Q16778
Q13573	Q8WUA4
Q5RL73	Q9BWC9
P02461	P26010
P29323	Q2TAZ0
O15541	Q13123
P00519	Q92874
P62873	Q13153
P08729	Q2TAY7
P41594	Q9NSB8
P24385	Q01094
P09919	Q969J5
P08754	Q01970
Q93077	Q99877
A1A4S6	P84095
O15516	P10276
P26368	P67809
O00716	Q12824
P42830	P46094
Q9HC98	Q9Y230
O75030	P63165
P08514	Q13751
Q01082	Q13485
O95084	P60709
Q13177	Q14161
P30559	P61586
P60520	Q8N1C3
O15123	P38936
O60447	Q9UKT4
Q9UBE8	Q9UBT7
P38405	Q96R30
P49715	P51531
Q92851	Q9Y6K9
Q86UA6	Q9Y6K9
P15923	P27361
O43524	Q9NTG7
P13765	P28068
P61586	Q12774
P12004	Q9UET6
Q71SY5	Q9NX70
P01106	Q13501
P24593	Q14192
P35626	Q8NGR8
O43255	Q9Y6H5
P11362	Q01094
P19429	Q9Y5P8
O60603	Q9BXR5
P61586	Q8N1I0
Q03135	Q13586
P39023	Q9H1Y0
P08648	P53420
P01308	P98164
P40763	Q9UGJ0
P27540	P35869
P35626	Q8NHC7
P19388	P61218
Q05397	Q14451
P14923	P18146
O60603	P58753
P27540	Q92793
O00329	P17948
P49418	Q9UQ16
Q99836	Q9NR96
P51668	Q86Y13
P16520	P35462
P18848	P35638
P01024	Q9Y279
Q13617	Q92796
P11142	Q8TDR0
P26927	Q9NS23
P56705	Q9UEF7
O15160	Q9Y5J5
P62256	Q92905
P08069	P28482
O76003	Q6UY14
P04637	P55199
P61224	Q9HAU4
P11940	Q15366
P14317	P61160
P46940	Q9H0H5
P21333	Q9NYJ8
Q05516	Q16828
O00574	O00626
O00487	P17980
P53708	Q16787
406954	P46527
Q6P1J9	Q9BRQ0
P30154	Q9NY47
O95777	P52209
Q5VTD9	Q9P1U0
P62837	Q14139
Q8TAA9	Q96MT3
Q16777	Q9UQL6
P16520	Q9Y272
P15121	P23508
P51817	P61224
P51679	Q8NHW4
P08684	Q13895
P48061	P61073
P10275	P23771
Q7Z417	Q99759
P24522	P47897
O43318	P60709
O95433	P20774
P01568	Q99665
P16144	P29353
Q14197	Q9BU61
O60739	Q15631
O75943	Q9UM11
P06730	Q13542
P23508	Q9UM73
P04156	Q96L34
P19878	P47712
O00501	O75508
P62701	P62847
P23588	Q9H9G7
P26232	P35222
P26992	P29460
P35968	Q9NP31
P12931	P14921
Q15796	Q9HAZ2
Q04759	Q99704
O60674	P42701
P42766	P62888
P00533	Q07890
Q71DI3	Q9UJW3
P46527	Q9UGI9
P49917	Q7Z2E3
Q15572	Q16637
P40692	Q9UHC1
O95405	Q8TD26
P01903	P04229
P16083	Q16236
Q13526	Q8IY92
O00141	Q14697
P02747	P09871
O14576	Q9BQ89
Q99570	Q9C0C7
Q13573	Q9UKV3
Q969W9	Q9NRR5
P37231	Q13547
P40189	P52333
P62277	P62701
P25205	Q96T60
P04637	Q9BZR8
P42679	Q14289
Q96AY3	Q9BQ83
P42226	P52630
P62993	Q99578
P04637	P62328
P15018	Q14626
P45983	Q9UK08
P09471	P35498
P24941	P61081
P36578	Q00005
P35498	P50150
P08134	Q96N67
O75800	O76050
P13569	Q14669
Q13418	Q9P003
P19105	Q99759
O00555	P62879
P07550	Q8TEY7
O00213	Q9UI08
P25024	P55774
P22694	Q02750
P16104	Q9H6U8
P24394	Q9P0W0
O14544	P01589
P07949	P19174
Q96CW1	Q9HBG7
Q13287	Q14765
P50914	Q00005
P61981	Q15393
Q13247	Q15287
Q9H9Q2	Q9UBW8
P45985	Q9UM73
P05387	P50914
P36873	P50750
P15923	Q9Y230
P08107	Q15653
P61421	P63104
P18084	Q13753
O15514	Q9NWA0
O14640	Q99755
P25942	Q9NYJ8
P51617	Q03135
P27361	P46695
P0CAP2	Q96GD3
O75150	Q13535
P49418	P50570
P06241	P13805
Q07866	Q6UWE0
O75578	P53708
Q8N2Z9	Q8NB91
Q06124	Q8N109
Q01094	Q9UIK4
Q16611	Q96JQ0
P30411	P30679
P02462	P16070
P13805	P54257
P62070	Q96IZ0
Q9GZM5	Q9H1C4
P05231	P24394
Q9BUJ2	Q9UKR5
P01106	Q00722
P15498	P52566
O00459	P06401
P01889	P24534
P56182	P68371
O14933	P52565
P42677	Q00653
O75154	Q9H0H5
O00221	P41252
O00329	P09693
Q13535	Q9UER7
O75558	Q9BQD3
P15923	Q13616
Q92973	Q9UBU9
O75159	P40763
P53350	Q5T280
P12956	Q10586
Q14145	Q9GZQ8
P06400	P17480
P04070	P07204
Q03113	Q92888
O75791	Q9ULH1
P06241	Q14289
P49662	Q8N1F7
P62736	Q13191
O60244	Q9ULK4
P38405	Q8NGE1
Q13177	Q92730
O60925	Q8WUW1
P22392	P28222
P01569	Q08334
P16333	P21917
P49459	Q8IWV7
Q12851	Q13162
Q13573	Q969G3
O00499	Q99963
P26678	Q13237
P49790	Q8TEM1
O95786	Q99558
406906	Q9H6Z9
P19105	Q9Y4K3
P01889	P62191
P04198	P04637
P04141	Q12824
P04406	P06493
Q6P1J9	Q9P2I0
P20290	P30480
Q9NX65	Q9P0L1
P04899	Q92847
P38405	Q8NH05
P07550	P35626
P01242	Q13261
O75037	P04183
P62714	Q02750
O15482	Q12929
P07437	P68363
P11362	P35222
P20226	Q15573
P08473	Q92597
O95163	P48643
P42771	P53779
P18206	P62304
O94776	P41182
P40337	Q96QK1
P14314	Q4KWH8
Q8WUI4	Q9BZL6
Q9BU76	Q9NVV9
P61956	Q15047
B1A4H9	P78552
Q15052	Q15797
P52565	P61586
O14939	P08047
P30511	P43627
P62873	Q9UBS5
P18075	P27037
O00217	O95298
P25685	Q14289
P08107	P11021
P19438	P51571
Q92730	Q9H0H5
P22681	P45983
A4D0S4	Q14118
P60953	Q9UKW4
P30101	Q96HE7
P02792	Q16236
P20936	P54762
P84022	Q9H0M0
P52597	Q8IWZ8
P15336	Q6UUV7
Q9H936	Q9P2S5
P01133	P62993
P52735	Q2TAY7
P31943	P38159
P42226	Q16695
P18564	P49746
P16402	Q86U86
P10398	Q02750
P08887	P41159
P19235	Q9UHD0
P61088	Q13404
O43353	Q9H257
P18146	Q07325
P33993	P51948
P50151	Q8TCU6
P12931	Q99704
Q16363	Q7L5N1
O00238	P11802
Q15653	Q9UKB1
P36406	Q15637
Q07889	Q9NZN5
Q15388	Q99689
P61586	Q9Y281
P62195	Q14CS0
Q08211	Q9NX58
P08631	P19338
P38405	Q8NGA1
O43147	P62851
P14598	Q13153
P28749	Q16576
P62826	P68104
O60503	P16520
P35626	Q8NGS2
P15018	P38484
Q13098	Q7L5N1
Q15796	Q9BX70
P42677	P62244
P58876	Q16777
Q13554	Q9P212
P04083	P21462
P45984	Q86UL8
P60953	Q92558
P24522	Q16539
Q07890	Q9Y3M8
Q13485	Q9UJU2
P62979	Q9NYJ8
P16333	Q7Z494
P04156	Q5VU43
P01566	P17181
P26232	P27348
P62805	Q9H2F5
P30480	P31150
P05455	P98170
O60840	P63218
P53708	Q08043
P03372	P28065
P63167	P68104
O15105	P05121
Q07955	Q8IYB3
P33992	Q01094
Q9NRR5	Q9UII2
P21802	Q9NQ66
O15264	P50991
P10827	P42336
Q02078	Q13469
P18621	P46777
P25963	Q9NYJ8
P53350	Q9H773
P20333	Q9GZR1
P61981	Q96B36
Q8IU57	Q8IZJ0
O94762	P53350
Q13151	Q14011
P04156	Q93070
P12236	Q9NWF9
O43318	Q9HC29
P49959	Q9H816
P08581	Q15147
P19883	P58166
O75925	Q99873
P63267	Q07889
P02766	P51681
O60894	Q16602
P01023	P09038
Q92569	Q9NSB8
P38405	Q8NGD5
O95267	P61224
Q53QZ3	Q8IXI1
Q8IV63	Q99816
O75496	Q9H211
O43765	P10124
P15498	P19174
P60763	Q9BZ29
P13637	Q13315
O00422	Q09028
P22626	Q13243
Q12933	Q2TAK8
P62979	Q00653
P63104	Q7Z401
P55916	P63104
Q05066	Q15599
P62993	Q9NR12
P15927	Q9Y3C7
P16104	Q9NUJ1
Q16659	Q99613
O15335	P16144
Q6UW56	Q92832
P14625	P30291
P18077	P35268
Q13616	Q86VP6
P05771	Q05397
P05112	Q99665
O95382	P27348
P42224	Q16665
O60896	Q5JWF2
Q9NR33	Q9NRF9
O15264	P61204
P54132	Q13111
P26678	Q13976
O14880	P00742
O60341	P84243
P27361	Q06124
Q05655	Q9Y624
P09874	P0C0S5
Q9BZR9	Q9Y2X8
Q12933	Q9H832
Q9UJX2	Q9UNH5
P04083	Q9Y600
P48023	Q12778
O15375	P18206
P60568	Q99650
P11362	Q9NRA1
P30876	Q9GZS3
P01111	Q9HC35
P10636	Q14203
A0JLT2	O95816
P06213	P12034
Q01094	Q92547
O95644	Q06413
Q13617	Q15369
407028	P24385
O15264	P30154
Q09161	Q13315
P28562	Q12906
P05129	Q9BZL6
O43293	P04150
P16144	P42338
P11279	P51149
O14763	P04637
O95182	Q86Y39
P13500	Q99616
P35568	P62258
P09237	P59665
O43809	P04222
Q13620	Q6UXN9
Q9UKX5	Q9Y6N6
P13569	P53675
P22612	Q14643
O75251	Q9Y6M9
P15104	Q8IXH7
9757	P84022
Q9UBS5	Q9UK08
P12270	Q9Y4K3
Q00005	Q13085
P22694	Q99941
P35568	P45983
P17612	Q9BXT2
P22105	P23229
O15111	P60709
O00159	Q9P2S5
Q6IB77	Q96AW1
P08648	Q13418
P54253	P63279
P63104	Q9BZ23
P30480	P61970
O15047	P62807
Q8N5S9	Q9Y478
P38936	Q7Z699
O15455	Q15311
O95166	P18505
P55160	Q8WUW1
O95931	P35226
Q8TBE0	Q9BQ66
Q06587	Q8IXK0
P20226	P29083
O00231	P48556
P01891	P17693
O14980	P98177
A0JLT2	O95071
A8MTJ3	P59537
Q07021	Q13243
P18146	Q01629
P01111	Q9UQM7
P35626	Q96R30
O14544	P36897
Q15714	Q93008
Q13432	Q96SN7
P06756	Q15147
Q8WXK4	Q93034
P51812	Q13393
P27448	P62979
P17480	Q9H9Y6
O14503	P63279
P50552	Q13573
P24941	P30304
P52435	Q15560
P29597	Q969J5
P43360	Q14203
O75116	O75716
O60921	Q92547
Q9H4D5	Q9UKK6
Q99836	Q9Y608
O15145	Q9Y6W5
P10275	P16118
Q53ET0	Q92793
P43250	P46092
P19532	Q13263
Q96RT1	Q9Y289
O75122	Q9NRG4
O00755	Q9NPG1
Q15653	Q9GZS1
O15438	P19793
P02462	P31431
P45984	Q15427
P46940	Q07889
P26368	Q9BZE0
64397	P63279
Q13263	Q16587
P08700	Q99062
O15530	Q9HBY8
P07998	P13489
P52272	Q9Y5J5
P07910	Q00653
Q04721	Q9NZ42
O96017	Q16254
Q13573	Q9H6S0
P62993	Q9Y2W1
P14635	P30291
P01574	P17096
P35222	P49023
P28749	P78549
Q00610	Q9H0R8
P10914	P52292
P09493	Q6WCQ1
O15047	Q9P0U4
P54259	P98095
O75508	Q8N7P3
P58417	Q9NRR5
O43918	P78527
Q5JWF2	Q68DD2
O95297	Q9NPD3
P07550	Q5JY77
O15264	P48643
Q05516	Q8NHQ1
P08134	Q8IWW6
P62837	Q86Y01
P19838	Q8IU54
Q15645	Q9H4B4
P14770	P46108
P14866	Q13243
Q13573	Q6P2Q9
P04637	Q8TAQ5
P84243	Q9UNL4
O95398	P45984
P12268	P31749
Q10570	Q6UN15
P61077	Q9UHC7
P25788	Q00987
Q92561	Q96AD5
P21802	P29353
Q96B02	Q9Y4L5
406952	P08670
O60674	P18031
Q09472	Q16665
P01871	Q16644
O14558	P61981
Q13432	Q9BX70
Q9GZM8	Q9NS73
O14544	P42226
O96006	Q6ZVK8
P60520	Q14257
P17861	P22694
Q96AG4	Q9H1Y0
Q15303	Q8WWG1
P06241	Q13748
O75438	P56556
P05412	P28562
Q96T88	Q9Y6K1
Q96S59	Q9H4A3
Q4VXU2	Q58A45
Q00610	Q15027
P68104	Q16612
P61081	P62877
Q01344	Q9ULV8
P43686	P62195
P53778	Q16644
P01375	Q9UHD2
Q05655	Q9Y4H2
Q8N2W9	Q92985
P46459	Q8WVM8
P17858	P41279
Q86YW9	Q96HR3
P14416	Q06190
P42338	Q07889
P02458	Q15582
P54105	Q86UQ8
O15230	Q13797
Q8N474	Q9H1J5
O75616	Q14197
P30466	P43628
O95983	Q96T58
P32121	Q8NGZ4
O75928	P63279
Q13573	Q9UQE7
P62241	Q92597
Q02505	Q07654
Q8WZA2	Q92736
P42677	P62280
P04183	Q93063
Q8WXF1	Q9H9G7
P45983	Q12933
P24864	Q8NHZ8
P01569	Q8IU57
P60510	Q9NZT1
P11362	Q9NQ66
Q9BUV8	Q9NVI1
O43889	P36873
P01033	Q13011
Q03013	Q8IXH7
P04049	P14784
P27348	Q8IV61
P14649	P63267
P01568	P38484
P10721	Q9NSA1
P78369	Q96AP7
O43719	Q08170
P25054	Q7Z3B4
P42345	Q96B36
Q01196	Q9UPN9
Q96ST3	Q9UBU8
O75486	Q9HBM6
P13232	Q8IU57
P42772	Q00534
Q13315	Q9H0H0
O15264	P18669
P63000	Q7L576
P19174	Q14108
P07949	Q9Y6I3
O14976	Q96CW1
P04083	Q9Y6K9
P54257	Q9H079
Q06187	Q9NR97
