#node1	node2
P15408	P53567
O15392	Q99683
P30281	Q14765
P51617	Q9Y6K9
O60238	P10415
Q6P2E9	Q9NPI6
P62269	P62753
P04183	Q8IY92
Q13748	Q9BUF5
P41279	Q01082
Q86Y13	Q9H8T0
P10809	Q99459
P04899	P13569
P16333	Q96AC6
P50453	Q9Y4G2
Q13535	Q6P9F5
Q15291	Q99877
O15145	Q15029
Q08378	Q9HD26
Q13573	Q15003
Q14562	Q8NAV1
P09429	P54727
P01111	P42336
P26678	P36873
P21359	Q99459
P62280	Q15843
P10412	Q13185
Q13315	Q9UHL9
P04156	Q9HBG4
Q14191	Q92793
P52926	Q96LA8
P22105	P26012
P35221	P62736
Q13315	Q9NQZ2
P62136	Q13315
Q16611	Q9NR28
P04004	P18564
P11171	P99999
406979	Q15303
P13489	Q9UJS0
P12107	P26012
O00168	Q9UN42
P41220	Q96QB1
P60709	Q12933
P14373	Q9Y385
Q13347	Q9UBQ5
P68431	Q13619
Q96RL1	Q99879
P35268	P46777
P04632	Q9C099
Q9H469	Q9HCE7
P41743	Q9Y2T4
P25788	Q9UET6
P06241	P49450
O43678	P03891
O60437	P31749
O95251	Q9P2H0
Q99653	Q9HAW0
P67775	Q99832
P06213	Q99490
P22455	P49767
P03886	P56556
O95500	Q16625
P35354	Q01094
O75369	Q9HAU4
P29353	Q13418
Q13573	Q8TB72
P19174	P52333
O00459	Q13733
O00231	Q13885
Q00005	Q15759
P10071	P78368
P21815	Q13683
Q00839	Q08211
Q8NC60	Q9UMX3
O95630	Q9NZZ3
P01106	P38159
P35638	Q16534
P78537	Q8IYH5
O00716	Q14566
P61812	Q15796
P17948	P20827
Q01813	Q9Y4K3
P08047	P29353
O94832	Q9Y6K9
P15927	Q5RL73
Q14197	Q9Y2Z4
O00329	P63211
P56817	Q9NQX7
2310	Q96EB6
O14965	Q969H0
Q13200	Q9UNM6
P0CG47	P63104
P35226	P61077
P41091	Q99613
P60953	Q9UNA1
P04844	Q09028
P18859	P24539
Q05481	Q9GZM8
Q13164	Q16665
P78527	Q16254
O60674	P19174
P62993	Q16586
O43255	P43146
Q00325	Q9Y572
Q02750	Q13233
O95405	P62136
Q969J5	Q9NPF7
Q01081	Q8N5F7
O14709	Q13263
P37231	Q12778
Q01970	Q9UP38
P06213	P22681
P61077	Q8WWF5
Q92769	Q9Y618
P04275	P08514
P51617	Q8N2H9
P03905	P03915
P63146	Q9GZS3
Q12906	Q15717
Q92985	Q9H171
P17302	Q13237
P06576	P30519
O00716	O96019
O95817	Q9UJY1
P14921	Q6SJ96
P08754	Q14832
P01243	P41091
P24864	Q9UJX4
P49715	Q05516
P40337	Q15369
P52272	Q01081
P30050	P61254
407014	O43521
P0CG48	P46736
P06396	Q9Y2I7
P55769	Q9Y4K3
O75496	Q12834
P29590	Q9Y6X2
O14936	O43491
Q562F6	Q99661
P03372	Q13153
O60739	P61923
O14908	Q9H9D4
P36873	Q9P2K8
O60266	P09471
O75369	P63000
P26447	Q15796
P18206	Q9HBL0
Q5TCQ9	Q92823
P12235	P45880
P01106	Q09028
Q14204	Q9H173
P04899	P08069
Q14244	Q99459
P21266	P30504
P12956	Q07812
O15264	Q8N5C8
P25025	Q92664
P33076	Q02556
P31943	Q9BUJ2
P08581	P16144
O14737	P40337
P10275	P15923
P05067	P09936
P07585	P10600
406955	Q13315
P16104	P78527
Q13535	Q96RL1
P04075	Q12857
P35637	Q9Y490
P78330	Q99873
P10275	Q12796
P14770	Q92569
P16520	Q99677
P04629	P48736
P01563	P17181
Q08334	Q9UHD0
P55212	Q8WUI4
P04637	Q16531
P41597	Q8WTQ7
Q13043	Q8WWW0
P00519	P04083
P31751	Q5T1C6
P38646	Q07820
Q96IF1	Q9NRM7
Q13188	Q9H814
P35626	Q8NH21
P01106	P08243
P62805	Q6STE5
P10721	Q9UQQ2
P15260	P25445
P13807	Q9UQK1
P49682	Q9Y4X3
P01574	P08887
Q9UL18	Q9UPY3
P08833	P60510
O14544	Q969J5
P10914	P52292
O14933	O15344
O75159	P31785
O95257	P13667
O14610	Q96PN6
O43251	Q15459
P48051	P50151
P60228	Q969Q1
P39023	Q13233
P19634	P46934
P48443	Q86YW9
P01106	Q9Y219
P04406	Q07820
O43502	Q86YZ3
P13612	P13942
P08047	Q5U623
O14733	P45984
P01562	P15260
O94885	P12757
Q12834	Q96LZ3
P27348	Q99759
O00329	P01116
P62993	Q9H8V3
Q13485	Q13761
Q96G01	Q9NRI5
P08727	P25054
O00220	Q13546
P25963	P33992
P68104	Q15078
P17676	P49715
Q12792	Q99459
P20618	P30480
P53667	Q16539
O00571	Q7Z434
P01106	Q8TAD2
P26442	P62837
Q15208	Q6R327
P0CG47	Q9UJY5
Q8N5S9	Q96A54
P00533	Q14134
P01570	Q9UHF4
P38405	Q8NGF7
P48058	P51817
P21333	P23229
O14745	Q9Y6Q1
P02746	P59665
P60568	Q13651
P14550	Q9NPD3
P0CG47	P10244
P35638	P53778
P55196	Q07157
P62805	Q9ULG1
P01116	Q07889
O15131	Q9GZX7
P18621	P61927
Q14653	Q8IUC6
O60825	Q9UGJ0
Q14254	Q9BX66
O14966	Q9UK45
P49959	Q99708
P18206	Q9Y490
P67870	Q4L180
406906	O43399
P43364	Q9H875
P56537	Q14697
P01112	Q8N9B8
P40337	P49720
P21333	Q8N264
P31946	Q9H1K1
Q9UL18	Q9Y230
Q06432	Q16537
P33778	Q8WUI4
P84243	Q13153
P00505	P11171
O43677	Q9Y6M9
O95405	Q15796
P10828	P39687
P17405	P55055
Q13315	Q9BRV8
O15360	Q14469
Q02556	Q8IZI9
P01614	P02787
P14317	Q96PU8
P31749	P49841
P17480	Q01105
P62136	Q13936
P01889	P08579
Q14790	Q15078
P05186	Q12933
O00548	Q9NZ42
P42338	Q07890
P23497	P29590
O43918	Q03252
P42224	Q6UWB1
P05783	P63010
O14908	P49795
P50616	Q13310
Q9P258	Q9UKE5
P22105	P26006
P08648	Q9UKX5
P19174	Q13507
P38936	Q8IYF3
P78330	Q9Y6J8
O43561	Q9H2G2
Q9Y286	Q9Y4K3
P03928	P24539
Q8IYL3	Q92993
P60953	Q5VT25
P25205	Q13535
O15287	P11511
P00519	P42226
P35268	Q9HC24
P16104	Q9Y5B9
P02788	Q8TAX7
O94776	Q9UKG1
P53779	Q99541
O15320	P55157
O75037	P04183
Q14155	Q14161
O75444	P02511
P06756	Q92752
P28074	P49721
O75578	Q14031
P38936	Q01196
Q15038	Q9BQY4
2310	P50591
Q15843	Q9Y5V3
Q10586	Q86XP3
P12956	Q13263
O60739	Q9HB71
P04271	P46940
Q15366	Q8N5F7
O75319	Q16629
Q16795	Q86Y39
Q02156	Q9NSI5
Q15796	Q5XPI4
Q15560	Q9H7U1
P00533	Q9NRA1
P48051	Q9P2W3
P22607	Q6S5L8
P01100	Q04206
P04899	P48736
P53350	Q5TA45
P61077	P98170
Q99942	Q9P055
P19878	Q9Y5S8
P61981	Q96TC7
Q6IB77	Q96AW1
P23258	Q53EZ4
P09651	Q8IZH2
P04908	Q9HCK5
406906	P53677
407018	Q96DT7
O14641	P50148
Q13936	Q14738
P29350	Q03135
Q15797	Q92831
P08887	Q16619
Q68DV7	Q9Y2X8
P62993	Q5H9R7
P08107	P54253
P63208	Q7Z6M2
O96013	P53671
Q13247	Q92620
O15524	P15509
Q02930	Q9Y243
P01033	P08254
O60673	Q9UI95
P37198	Q9Y6D6
P46531	P48736
P42345	P49815
P19429	Q9Y5P8
O00212	Q92608
P11171	P28074
P22694	Q9UBI6
P22455	Q01970
P42574	Q13813
P35580	P60709
Q16637	Q6P4I2
Q15287	Q96S94
O95072	P30153
P04049	P27361
P26368	Q7Z7J5
P05771	P19634
O14744	Q9Y6K1
O75533	P62330
O43521	P35637
P26010	Q9NVD7
P46108	Q14185
Q8WYR1	Q9P2W3
P51817	Q9P2W3
P16520	Q01970
O43318	P07437
P52434	Q9H9Y6
O14920	Q9UGK3
P23229	Q17RW2
P17535	P53778
P27348	Q7Z401
P06576	P21281
P38405	Q8NGA6
P02462	P31431
O14576	Q96NL0
P45973	Q16254
Q9BVP2	Q9UL18
P19532	P55209
P19793	P27361
O95049	Q07157
Q01118	Q13555
P38405	Q9UGF5
O43707	P49023
P01889	P30520
O14920	P06737
Q00526	Q13547
P01303	P20382
Q06187	Q92569
P11233	P45984
P10721	Q99963
P27708	Q16659
P02458	Q05397
P47898	P59768
P63104	Q8WUI4
O15105	P12755
P55157	Q9P1A6
P23471	Q9Y2X7
P04899	P51681
Q9H4B7	Q9Y6G9
P58400	Q8N0W4
P56746	Q96B33
Q7L7L0	Q8WUI4
P00505	P35754
O75400	P51608
Q01081	Q12986
P23508	Q9NR31
P18146	P42785
A6NIT4	P17181
P14618	P62993
P24821	P31431
Q96C36	Q96RK0
P05106	P17252
P17275	Q13485
P18146	Q969P0
P31785	P42338
P10599	P19838
Q13547	Q14938
P15735	Q9UQK1
P15153	Q9Y3M8
P01116	Q12967
P14780	Q12873
Q07020	Q15843
P0CG48	Q9Y3C5
P04083	Q9UKR5
P14415	Q13237
O75044	P08134
P01137	P02458
P57052	Q9BQY4
P32121	Q8NGU2
P63104	Q6Y7W6
P04406	P54253
O15198	Q9NRR5
P18847	P31152
P03971	P48436
P55210	Q96CA5
P20333	P62979
P45984	Q9HAV0
P46779	Q96A57
P23229	P26010
P15260	P60568
P60709	P62424
O60683	P50542
P35626	Q8NGF0
P14678	Q15477
P01100	P01584
Q8TEY5	Q9NR55
Q16637	Q96HA8
P18146	Q16772
Q13535	Q14676
P30530	Q06124
Q14573	Q9Y6F6
Q13151	Q16629
P17252	Q8NI35
P49841	Q16637
O15144	P62993
P05198	Q9NZJ5
Q13751	Q9UKX5
Q96MX6	Q9H6T3
Q7Z2V1	Q8ND90
P05019	P29317
O15287	P08727
P24385	Q9NZC3
P43628	Q31610
Q13007	Q969J5
P15260	Q9GZX6
P28340	Q9Y2Q3
P78368	Q13330
Q12778	Q8WTS6
Q9HBE4	Q9UHF4
O00231	Q99459
P58546	Q9Y478
P63000	Q9Y4K3
P38405	Q8NGJ4
O95757	Q13315
O00161	Q13277
Q13153	Q14247
Q13547	Q9Y6K1
P32121	Q96RA2
Q03135	Q05193
P04637	P19838
O00187	P06681
P32246	P51671
O14519	O76071
P12931	P41235
P14784	P40225
P43686	Q969Y2
P10242	P21333
O43295	Q9Y6N7
P39023	P84098
P06239	P30530
P02461	P26012
P18146	Q9UGC6
P01106	P61073
P20809	Q08334
Q00653	Q07020
Q96BY9	Q9NRS6
O15551	O95484
P17947	Q9UGP4
O95402	P62875
Q13127	Q13257
Q8NEM7	Q9HBM6
P12757	Q07954
P12318	P46109
O60343	Q9HCM1
O15264	O15297
P31946	Q9H8N7
P13747	P43630
P12931	Q9NQI0
O43295	Q96L33
P10721	P12931
O75179	P25054
P02746	P06681
O60674	Q99650
P04844	P08138
P00742	P41235
P01889	P43355
P42331	Q9H4E5
P05387	P62829
P01106	P49281
P07550	Q5TCQ9
P05141	Q13546
P11171	Q15836
P18754	P48729
P53805	Q9H0E2
O00217	P03891
O43683	O95376
P63000	Q53QZ3
P38432	Q96KG9
O14950	P62136
O75438	Q01844
P42771	Q00987
P30480	Q9H0U4
P51965	Q9Y4K3
O00522	O14713
P02748	P13987
Q01113	Q16619
P15927	Q5T3J3
J3KMZ3	P29992
P01567	Q9HC73
O00212	Q7Z6B7
Q07812	Q15388
Q16778	Q6FI13
P04271	Q12857
P55211	P99999
P06756	Q9P212
Q13112	Q13535
Q96BN2	Q9Y4A5
O00329	P35968
O60684	P39687
P13631	P45984
O94762	P16220
Q01844	Q99728
O60602	Q99836
Q13315	Q8NDX5
O95343	Q5BKZ1
P09661	P43360
P52597	P84103
Q16778	Q7L7L0
O14879	Q9Y4K3
P05141	Q96HA7
P08637	Q8N6C8
P05000	Q99062
Q15052	Q9HBI1
P10275	P20151
P05112	Q99650
P05387	P61313
P38570	P46108
P23229	P24821
O43543	P43351
P25963	Q00653
P03886	Q9P0J0
Q8IY92	Q9NZT1
P10147	P25025
Q92878	Q99459
P01375	Q96EB6
O43175	P25788
Q13547	Q16890
Q15428	Q86XP3
Q9P0W0	Q9UHF4
P10275	Q14686
P23634	Q15700
P05015	Q99062
O14965	Q13522
P10600	Q03167
Q13190	Q5UIP0
P05107	P35354
Q147X3	Q9Y4K3
Q15369	Q5VV67
P81172	Q9NP59
P29323	P49790
P17706	P60953
P42766	P61513
O75940	Q14974
P0CG47	Q29983
O14933	Q05086
P12931	P56945
P62633	Q00577
P08754	P45984
P23528	P53671
O14964	Q16539
P50616	P84022
P54253	Q12933
P19525	Q9UL40
Q13547	Q15583
O75955	P61073
O00463	P42338
O00144	Q92997
P19838	P25106
P27708	Q13233
Q03001	Q15287
P33316	P37231
P01137	P35443
O75365	Q14139
P62837	Q9Y577
Q7L590	Q9BRT9
P19634	Q99750
O14530	Q99570
Q6P0Q8	Q9NRP7
P39748	Q99459
P14921	Q16236
Q3ZCM7	Q92974
P60842	P78344
O15392	O43464
Q05397	Q9Y490
P54920	Q12846
406943	P26358
O00141	P46527
P60953	Q7Z6B7
P09936	P23508
P08887	Q9NPF7
P12956	Q96FF9
Q92569	Q9UBI6
P02768	P18084
P04637	Q04206
P62955	Q9Y2T4
P47902	P49715
P54259	Q99750
Q9NPG1	Q9UBV4
P38646	Q13546
P05060	P38936
P01303	P54646
Q7Z443	Q9P0L9
P29459	Q14627
Q96HR3	Q9NX70
407011	P01106
Q05209	Q9NXF1
O00716	P42771
P02458	Q96JB6
P35544	Q99558
P08047	P29459
P16104	Q92878
O00168	Q13733
P46094	Q9UBD3
P49642	P62979
P08754	P63215
P49792	Q8NFH3
P63215	Q13698
Q13748	Q96AH8
Q2M1K9	Q9UH73
O14908	Q8N1F7
P62987	Q15796
Q13573	Q9UFC0
Q969T4	Q9HCM9
O76031	Q9BUV8
P62195	Q9UBB9
Q02763	Q12913
O75800	Q15819
Q13838	Q9Y3Y2
Q9NRR5	Q9UBU9
P60673	P68032
Q12933	Q9Y297
P05129	Q9UNY4
P22694	P49841
P11309	Q13185
P08590	P13533
P55854	Q7Z3J3
343477	Q9BRP4
P99999	Q9Y2Q3
Q676U5	Q7Z6L1
Q96S59	Q9Y463
O60266	P59768
Q01814	Q13424
Q2MKA7	Q96MU8
P63104	Q16613
P42677	P46781
Q96KK5	Q9UBN7
P16070	P55268
P63151	Q9GZV5
P38936	P51531
P08670	P12236
Q96BR9	Q9BXS5
P22736	Q15648
O14512	Q13651
Q9BQE3	Q9BUF5
O60603	P14625
P25105	P30679
P20809	P26992
O00258	P01106
P22612	Q01118
P63279	Q8TEB7
P51828	P63096
O60262	Q92633
P57740	Q8N1F7
P54253	Q96K80
Q96BK5	Q9NVP1
Q6ZVK8	Q9H446
P01178	P03372
O00141	P49321
Q15797	Q9Y692
P0C0S5	P62875
O43561	Q8WYR1
P16871	P54920
P60520	Q8WYN0
O00141	Q99759
P19525	Q7L2E3
Q99459	Q9H1A4
Q13131	Q16875
P26006	Q07889
Q03164	Q6ZVZ8
P30260	Q9BS18
P06858	P53350
O75533	Q8TAD8
Q15654	Q96DG6
Q13769	Q9H4D5
Q96ID5	Q9UGL9
P12931	P42679
Q13485	Q8TAI7
P15391	P20273
Q13467	Q9UK32
P00451	Q76LX8
P10275	P15309
O15496	P50148
O95544	P26641
407026	P11047
P04637	P13611
P13569	P34931
P35557	Q13233
O14512	Q8IZP0
P12830	P13010
Q15047	Q4VC44
P16520	P45984
O00144	P04628
Q13573	Q6ZW49
P28749	Q15172
P24863	P49336
P38405	Q8NGX6
P08729	P52735
P51948	Q13330
P01112	P30304
O14964	O60879
P28482	Q9Y4K3
P06241	Q92664
P08138	Q6S5L8
P13232	P16871
O94906	Q13535
P15924	Q99569
O00165	P27348
Q08211	Q14191
P14598	Q15759
Q5QP82	Q8IY92
P62993	Q8WX92
O00445	P19388
O60674	Q14765
P07333	P10767
P48730	Q16526
P20073	Q9BRK5
P01889	P62333
Q13404	Q9HCM9
Q86YV6	Q9NZT1
P07900	P10809
O15297	P05412
Q969T4	Q99856
P06753	Q92729
P00519	P63000
P26441	Q14626
P28482	Q05397
P46092	P48634
Q14451	Q9UMN6
P61244	Q9Y6K1
P45983	Q96LC9
O75190	P01106
P04406	P05067
P02679	P04004
P13500	P46094
P25024	Q92583
Q13315	Q9UBS0
P31947	Q9UK53
Q7Z434	Q9UHD2
O14775	P08172
P08107	P48436
Q13315	Q9BZK7
O75508	Q16625
O60610	O60861
O00602	P48740
O75626	Q969D9
P48788	Q9HAU4
Q6UY14	Q9UGJ1
Q13315	Q86XL3
P01236	P38484
O75030	P01137
P10415	Q9Y2T4
O94864	Q9H0E3
O00487	P43686
Q96BK5	Q9UHV9
P52333	Q9HBE5
O75530	Q14209
P19086	P21918
O95299	Q16795
O95182	P56556
P54840	Q16821
O94776	Q8N5A5
P04278	Q14541
P11234	Q00535
P42574	Q9Y243
P10721	Q15147
P62979	Q29983
P05204	P16471
P08727	Q9NYB9
P22694	Q08499
P01579	Q9HC73
P13667	Q07817
P10275	Q9Y2I1
O95985	Q9UKJ5
O00471	Q6ZT12
Q7Z2Y5	Q96EY1
P30480	P61803
P49238	Q8NHW4
P18146	Q5T2R2
P04406	P06899
Q13315	Q5SSJ5
P04637	Q9UQR1
Q13522	Q16537
P29323	Q12974
P12814	P18084
O14836	P51617
O15455	O43187
O15287	Q9BTP7
Q9UKV8	Q9UPQ9
Q8WYR1	Q9HAV0
O15015	Q9Y2I6
P50148	Q9HBW0
P42766	P62829
P19525	Q15653
P13501	Q04206
Q9BY12	Q9NYQ7
P11215	P42336
P26639	P78545
P46778	Q02878
P42702	Q969D9
P53350	Q9H6R7
O95257	O95865
O14745	Q05397
P17301	P22105
P62330	Q5VYK3
P01100	Q96GM5
P19876	P51679
P17302	P36382
P38484	Q13007
P23560	Q99523
P14780	P19878
Q9H6Y7	Q9P031
O43525	O43526
P54253	Q15654
P42336	Q9Y259
P06400	Q92543
P20908	P31431
Q13315	Q6ZNG1
O76003	O95544
P17544	P25490
P61968	Q13952
Q9NZ42	Q9UM47
P08908	P62873
P18206	P27658
O60566	P0CG48
Q13432	Q9UIM3
P18084	Q05397
O60674	Q13153
P06899	P55209
P52333	Q13261
Q15365	Q9BUJ2
P29317	Q9NRA1
P31943	Q5VVJ2
P63151	Q9UBN1
P06400	Q9UBN7
P29353	P53680
P05386	P62829
Q13315	Q9BUF5
O95059	Q06323
Q14197	Q9P015
P05141	P19438
P11171	P60900
P31947	P68400
P10301	P28482
O43294	P46109
Q96RR4	Q9NZT1
P07237	Q9H1Y0
Q07890	Q16659
Q04759	Q9NRA0
4207	Q8IYF3
P61073	Q9Y258
Q13263	Q9UD71
P53779	Q8NER1
P17948	Q13191
O43524	Q9UBE8
P62333	Q06323
P13010	Q92466
P50502	Q9Y478
P41586	P50148
O00459	P12931
Q14469	Q9UBP5
P38936	Q07890
O60566	P01106
P51681	Q92561
P14415	Q92569
P07437	Q9UHD2
Q8TB72	Q8WY41
Q15291	Q99879
P0CG48	P46934
Q5VZP5	Q9Y4K3
P55157	Q15027
O60840	Q86W47
P67870	Q8TAE8
Q13586	Q15691
Q13573	Q96GD4
O15111	P03372
P40337	Q9Y547
Q15029	Q9Y5J5
P05067	P49768
P00519	P29317
Q99576	Q9H8W4
P00533	P08620
P02778	P32302
P04406	Q13077
O15105	Q8N2W9
P17081	Q14CB8
O00305	Q66LE6
P26992	P42702
O00411	Q00653
P22695	P62330
O15264	Q92804
P63172	Q9UBX3
P01308	P48745
P51668	Q9NZQ3
Q13191	Q9HC73
P16298	P27797
P61247	P62081
P78537	Q01658
P32121	Q14940
574442	P28676
P04083	Q99832
Q9BWC9	Q9UKR5
O60925	P62857
P35626	Q8NGN4
P62917	Q92901
P08107	Q9Y572
Q6IBS0	Q9NSB4
Q13315	Q8TCU4
P00533	Q96AG4
O00238	O15198
P04156	P67870
O75293	Q04206
Q01082	Q14164
O60383	P38936
O76071	Q9NRH3
Q15345	Q15369
P02766	Q15572
P01569	Q8IU57
P08913	Q14344
P34931	Q01201
Q9UKE5	Q9Y2B0
Q14061	Q5UIP0
O95467	P08912
P51531	Q9UPN9
Q2I0M4	Q9NRG4
P23508	P54819
Q15843	Q86XK2
Q12778	Q13043
O95644	P04141
P19174	P68104
P46379	P56556
O95639	P33240
P08708	P25398
P78386	Q9NX58
Q8IZD9	Q9HBH0
P01574	Q5VWK5
Q6EMK4	Q92542
P12931	P31749
Q15154	Q9P209
Q13573	Q9Y490
O75084	Q5T4F7
P11474	Q15466
Q08462	Q13554
P05129	Q15118
P05013	Q5VWK5
P24534	P63104
P00519	P62258
O60232	Q13315
P05129	P26012
Q13418	Q6NUN9
407004	P18075
P08754	P32246
P31948	Q12809
P15104	Q14164
P00533	Q6PKX4
P40337	P68400
O43566	P05107
O14775	P49736
P63000	Q8NF50
P11021	Q13546
P63000	Q13490
P27986	Q9UN42
Q14164	Q9UL25
P61244	Q16594
P61088	Q8ND25
P11802	P42771
P26358	Q9UBC3
P62263	P62273
Q9BYB0	Q9NSC5
P16104	P28070
P17081	P53618
P16104	P30041
O14641	Q04206
Q15819	Q9H5I1
Q13315	Q7Z6J9
P13236	P32248
O15145	P59998
P09529	Q04771
P04278	P17661
P01241	P10912
P43694	P52952
Q02094	Q08722
P26641	Q8NHV9
P05412	P21675
P07550	P43250
O60353	Q9H1J7
Q5VYV7	Q9BQ83
P38919	Q9H1B4
P13987	Q07889
P12757	Q8N3E9
Q15303	Q96B97
P54253	Q9HAU0
Q08380	Q13233
P18146	Q13127
O00505	Q8IY92
Q07021	Q13480
P09874	Q7Z2E3
O14610	P48736
Q99496	Q9Y385
O00231	P04406
P62258	Q9UKI8
Q01081	Q13243
O15399	Q01668
P04150	P63279
P33993	Q9Y5N6
O15105	P18146
Q13418	Q8NAF0
P29590	Q86WT6
P10912	Q8IU54
P34931	Q9H816
Q14457	Q9Y4K3
Q96FZ7	Q96H20
O43298	Q8TAP4
P40238	Q05516
P53396	P78396
P51668	Q99942
P29459	P42701
P06241	Q99259
P08107	Q00597
P03956	P04150
Q96FV9	Q9BQA1
Q02641	Q16537
P63104	Q5PRF9
Q14203	Q96G01
Q99759	Q9Y230
P35609	Q8TAM2
P48443	Q15788
Q13554	Q86YW0
O75084	P09544
P38405	Q8NH43
O75478	Q9UPT9
Q12772	Q13438
P27361	P40763
Q5VUM1	Q8IUQ4
P40145	P63211
P27986	Q9ULW0
Q01130	Q5JVS0
P10145	P51684
Q03001	Q13952
P10275	Q15020
P51572	Q14790
O95467	Q68DD2
P16144	Q9UMD9
P49674	Q16526
O15145	P42768
O00471	P63104
Q13485	Q9H4E5
P26640	P63104
P33993	P49918
Q15788	Q7Z494
O75604	Q7L4P6
P32121	Q96RB7
Q9H1I8	Q9Y237
406911	P42771
O75937	P67809
Q15759	Q16082
P43364	Q8N131
O75486	Q92831
P60484	Q06830
P51692	Q09472
O00141	Q13347
P18146	Q00888
O43493	Q9H3P7
O43541	Q15796
O00116	P01106
P14923	Q12913
P02794	Q14194
P23396	P62753
Q92922	Q92925
P61981	Q8IUD2
P01242	P40238
A4QPB2	P67870
Q13751	Q16610
P09651	Q9UL18
Q9UEW8	Q9Y376
P63215	Q15147
P01584	P17676
P25116	P63215
O15541	Q13435
P61218	Q9Y250
P07437	Q9Y4K3
P61956	Q96RR1
A9UHW6	Q9NUU7
P62993	Q9NR12
P01106	Q13526
O94916	P63098
O95467	Q16658
Q9NZN8	Q9ULM6
P08047	Q15796
O95786	Q9H1Y0
O60684	P13861
O94817	P58876
Q00403	Q16594
P46734	P63000
P27482	Q8NFM4
P19525	P52564
P20333	Q96EY1
Q14687	Q93062
P49418	Q92569
O14746	Q16665
Q71F56	Q9BTT4
Q05086	Q14999
P24723	Q16236
Q15847	Q9UK32
O60729	Q9UM73
Q15843	Q92905
P27986	Q9HAV0
O43707	P68032
O95837	P28223
Q8N111	Q9NRR5
P04637	P25963
O00221	Q00610
P17612	P54284
Q99650	Q9NYY1
P38405	Q15622
Q13387	Q16584
P46060	Q9Y4K3
P10275	Q16543
P28482	Q9BUB5
P35222	Q12778
P49703	Q9HCE7
Q13098	Q13568
