#node1	node2
Q13765	Q9UKY1
P07333	Q00722
O15198	Q8NAM6
P0CG48	Q9NS91
P23443	P42338
P07948	P09086
P15498	P19174
P01111	Q7Z569
O95751	Q15744
P31749	Q13362
Q99466	Q9Y2E6
Q96C92	Q9UHQ7
Q02156	Q96HC4
O14508	P31785
P01567	P40238
P01112	P48736
Q16659	Q96N66
P50148	Q9Y271
P12931	P21980
Q13188	Q9H814
O00233	P62333
Q14990	Q96R06
O75694	Q8TEM1
Q7Z434	Q9Y6K5
P05106	P10451
Q92888	Q9UBT7
P56937	Q15800
Q92956	Q9Y230
P10828	Q92793
P19022	Q15256
P63146	Q6ZT12
P01106	P63208
O15455	P14316
P05107	P42336
P85298	Q07890
P00533	P11021
P20073	P55084
O43908	P17693
O60260	Q13155
A7MCY6	Q06787
O75582	P17612
P31749	Q15118
P46527	Q02156
O00459	P49418
P49768	Q14118
O60840	Q9UQM7
P62140	Q7Z3S7
P62333	Q9Y4K3
Q13368	Q9NVX7
P46781	Q15714
P56856	Q16625
Q8N2Q7	Q9P2S2
407009	Q96CW1
P01562	Q09472
Q8WUI4	Q93077
Q13509	Q15012
P01241	Q8N6P7
Q96B02	Q9NX47
Q8N7W2	Q9H190
P09341	P32302
P56705	Q9UEF7
P12882	Q9P1U1
O75626	Q9Y6Y0
Q5JSL3	Q9HBH0
Q15365	Q9BUJ2
P36897	Q5T6F0
O95750	P16234
O96013	P52198
P08575	P35222
P01574	Q92793
P01138	P35968
P10828	Q15596
406952	P40763
Q16637	Q9Y600
O15239	Q9UI09
P46092	Q99616
P0CG48	P35226
Q9UKK9	Q9Y478
P30679	P30989
Q13227	Q96EA4
P27348	Q6WCQ1
P16234	P46934
P20749	P49840
O00231	Q15262
P18146	P23946
P08670	P60709
P49841	Q9P1W9
P13010	Q86WJ1
P51610	Q8N257
P06753	P08575
P46782	Q01201
P05423	Q9NW08
P45983	Q15759
Q99689	Q9Y3D7
P11142	Q9NYJ8
O14602	P60228
O60258	P08581
P20333	Q00325
O75400	Q8N3X1
P49662	Q6UB35
P46094	Q15835
O95373	Q15628
Q92831	Q96JK9
P30480	P35080
O75367	Q9UKV0
O75581	Q9Y6F9
O00255	Q9Y5Z7
O43924	Q9NP72
O15379	Q93079
P11831	P62380
P04908	P56524
P05106	Q13753
Q9NZQ3	Q9Y2X8
P63279	Q13233
Q13137	Q96GM5
O60844	Q9NRR5
P06730	P63165
P12830	Q15475
P17612	Q9Y6W5
O43295	P08134
P23246	Q13573
O75821	Q13526
P60953	Q96QB1
O14497	Q01201
P61218	Q9BTT4
P04637	Q9UI32
O00560	Q06945
P45983	P55957
P05067	Q9UQF2
P16871	Q15084
Q12986	Q9BZI7
P33991	Q14566
P62310	P67809
Q9UPT9	Q9Y6J9
Q68CJ9	Q96BA8
O60674	P50570
P01106	Q14CX7
Q06330	Q86X95
Q99832	Q9UHD2
Q8IX12	Q9BTT4
407051	Q01453
P61353	P62906
P57721	P61086
O43143	Q9UL18
P15498	Q8IZP0
P45983	P61981
P26599	P98175
P51610	P78537
P18146	P28482
Q5VVX9	Q96EQ8
O43918	Q8N1F7
Q15365	Q15714
P46527	P62877
P13861	Q03135
Q99558	Q9UM73
P21673	Q04724
O14735	Q9H1C4
P40879	Q15599
P01241	Q13347
Q14197	Q9BZE1
P49959	Q99459
P20774	P46108
P11586	P24941
Q05655	Q8TAA9
P15336	P67870
O43390	Q14683
O43615	Q8IY92
Q9UBV4	Q9ULW2
Q13573	Q9Y613
P61224	Q8IV61
P36897	Q7Z418
P52566	P60763
P36542	Q14197
P36896	Q9HCE7
P42701	Q9UHD0
P60709	Q92636
P07333	Q92915
P08670	P84022
Q13158	Q92844
P12110	P31431
Q86XP3	Q99459
O43795	Q9HAW0
O95257	P11473
P01730	Q05397
P62993	Q9H400
P00519	Q9BX66
O75369	P05106
P25205	Q9UBU7
Q15059	Q9GZQ8
Q04759	Q16236
P13807	P62136
O15524	P14316
P29372	P52907
Q12962	Q16531
P04350	Q13084
P30304	Q96PV7
P56545	Q9H171
Q68EM7	Q7L0Q8
O14508	Q9HBE5
P09382	P25445
Q01780	Q15155
Q15052	Q6UXF1
O60568	Q15834
P33240	Q92499
O14639	O95751
Q04637	Q9UGR2
P28702	Q92830
P04198	P49736
O75531	P50402
P46776	Q02543
Q03014	Q04724
P05771	Q9UBI6
A7MCY6	O75147
P08238	Q9Y617
P04637	P20248
P35555	Q15582
O95863	P68431
P40337	Q99595
O43318	P19525
P00746	P00751
O15055	P63208
P60709	Q07817
P10415	Q13526
O76094	Q99459
P63146	Q9GZS3
P63151	Q9UPR3
P04637	Q12834
P24394	Q9ULV8
P08670	P20823
O15379	P42224
P41743	Q9BPW8
P49336	Q71SY5
P62258	Q14974
O14775	O95622
P00352	P31314
P30273	Q06187
Q15910	Q9Y237
P19105	Q7Z406
O15198	Q4LDE5
Q8WYR1	Q9UK08
P08107	Q9Y4G8
P20042	P43146
P13569	Q6UX72
P32121	Q15208
O43318	Q8N5C8
P08631	Q96T51
P26951	P27986
P53004	Q02750
Q03060	Q68CJ9
P59768	Q8TCU6
P36507	P41279
P04731	P63096
P51677	P78423
O94921	Q04771
O75306	O75489
O00206	P35228
Q96KQ7	Q9NWK9
P31749	Q6ZVD8
O60610	Q15109
O15379	P58876
P08047	P40617
Q8IUE6	Q969S8
Q9H173	Q9UHI6
Q96EY4	Q9NX58
Q4VCS5	Q9GZV5
P04181	P62330
P49792	P61956
Q03167	Q9UER7
Q13315	Q8N2W9
406958	P13631
P46781	P62266
P08908	P63215
P42345	P55884
P78396	Q99741
P08069	P16473
P01857	P13645
P30559	Q7Z3S7
O60641	Q9UKG9
P09001	Q9BYC9
P52948	Q9H8S9
P98175	Q13315
P60709	Q6VMQ6
P00533	P28482
Q99759	Q9Y265
P22830	P27540
O00591	P54257
P27658	P49023
P08151	P49841
Q01844	Q16630
P01106	Q13526
P01106	P19484
Q13322	Q99558
O95813	Q9H1J7
P30679	Q9NPC1
O15455	Q13114
P27361	P54709
P48556	Q9Y4K3
P05771	Q9NQA5
P0CG48	P16104
P14678	Q9Y241
O75937	Q13243
P49815	Q13131
Q13617	Q15843
P38398	Q9BXW9
P15391	Q06187
P24522	Q75N90
Q969R8	Q9Y664
Q93062	Q96SI9
P35626	Q96RD0
O76081	Q15773
P05013	Q6UXL0
P83881	P84098
P13797	Q8IY92
P28065	Q9Y244
P78362	Q01130
O15162	P04899
Q14209	Q9H211
O60504	Q8TDM6
P48378	Q33E94
P28749	P63167
O14641	P46531
P12883	Q9P2M7
Q86T65	Q92997
O95298	Q86Y39
P62834	Q8WWN8
O60907	P35222
P52735	P78314
P35998	Q06323
B5ME96	P12314
P51668	Q86XR8
Q9UI12	Q9Y5J5
Q92797	Q9H0L4
P45984	Q15759
P37173	P61586
P06756	Q9Y4G6
Q13557	Q9UBN1
P36542	Q8N5V2
Q5VVX9	Q9BYE7
P05556	P20908
Q12816	Q93009
O00501	O95049
P13500	Q9NPB9
Q9BVJ6	Q9BWC9
P46019	Q9UQK1
O14810	P63027
P18848	Q16236
P51003	Q04864
P11142	P16949
P60709	Q00005
P45983	Q14934
P48443	Q6UWE0
P22415	P36956
P25445	Q01844
Q8TCG1	Q9UQF2
P10600	Q8NER5
P17066	Q99558
Q15287	Q8TEQ6
P62081	P62841
P26373	P62945
Q86WN2	Q8IU57
Q02556	Q92793
P17252	Q96B18
Q66LE6	Q9UPR3
P40763	Q8N2W9
Q16659	Q99767
P30480	P30520
P62993	P78352
P46531	Q9UBG7
O00213	Q9UI08
Q15223	Q9NQS3
P29074	P68104
Q13315	Q9UNF1
Q13326	Q16586
O15524	P14784
P25098	P25116
P28702	Q71F56
Q13838	Q8WVV9
P52272	Q13243
P36956	Q9UGJ0
P22090	P39019
P17612	Q16558
P22695	Q14197
Q9H0H5	Q9UKW4
P41235	Q9UHI8
P05129	P62714
O14745	Q9ULV1
P47756	Q9Y4K3
P01106	P10809
P01106	Q8N442
P52735	P62316
Q8IXI1	Q9UNA1
406902	Q15853
P62888	P62913
Q12906	Q13535
P50914	P61313
P10912	P29460
O14544	P42226
P60763	Q8N392
P63279	Q9ULV8
P02511	Q13616
P46013	Q00005
P08581	Q92569
P61247	P62993
Q7Z2V1	Q8ND90
P53672	P53674
P42677	P63220
P10745	Q16600
P38405	Q8NH10
O96006	P02766
Q14457	Q9H3D4
P46940	P53680
Q7Z2G1	Q99878
P01116	Q9Y4G8
P52429	Q9Y266
O60841	Q13573
P51654	Q9H1J7
P03372	P11142
P06576	Q9HAU4
O94972	P62256
P01889	Q9Y230
P28070	P30480
P17544	P17676
P18146	Q13887
P31323	Q92934
P00519	Q9BZM3
P06850	P34998
P05129	Q9H492
Q9NQC3	Q9NZ81
P19525	P25963
P17252	P19174
P49207	P83731
P24941	P63208
P11940	P62993
P21246	Q9UNI6
P06753	P08238
P40763	P42338
P01574	Q9HC73
P04264	P12830
P45973	P84243
Q96HR3	Q9NX70
O75578	P02462
O00198	Q07021
Q04206	Q15025
P35372	P49407
P63098	Q9UIK4
P60604	Q00987
Q13748	Q96AH8
Q96L33	Q9P107
P07814	Q14164
O95999	P19838
P02675	P02679
P61586	Q8IVF5
P30154	Q9GZV5
P01563	Q92985
Q13315	Q9P258
P24394	Q13191
P31995	P46108
P30154	Q8IZS8
P35626	Q8N0Y5
Q13315	Q9P2N2
P31946	P55040
P62701	Q13233
P49910	Q9NWS9
P01241	Q99650
P00519	Q14191
O14933	Q96EP1
Q8IY92	Q92889
P01009	Q14541
Q8NC60	Q9NUQ8
P24385	Q99612
P51828	Q9UBI6
P0CG48	P26358
O14908	Q9GZR1
O14543	Q13651
P28838	Q99816
P52435	Q8N7H5
O95400	P67809
Q07157	Q96GC9
P61073	Q9UBD3
P08908	Q9HAV0
P11802	P14618
O00463	Q92569
P33778	Q7L7L0
Q13315	Q86YQ8
Q92765	Q9NRX1
P21333	Q16539
407051	Q13127
P31943	Q9UKM9
Q13976	Q15147
O14979	P16104
P34931	Q9NV56
P62330	Q9UHV9
P48426	Q06187
O96013	P45985
P41159	Q969J5
P33240	Q9UKR5
P68431	Q9NR48
P52948	Q9NR21
P01891	Q13315
P23526	Q9Y4K3
P01011	Q96KC8
O00418	O43741
O00418	P54619
P06241	Q9Y5K6
O14640	Q13153
P16402	Q86U86
Q15021	Q9BPX3
P62249	P62993
P17612	Q02846
P22681	Q9ULH1
A8K6C2	P14784
P46778	P47914
O00238	Q9H4E5
P46934	P51170
O15264	P14618
P08123	P17301
P52701	Q13315
P16871	Q9HC73
Q9H422	Q9UIS9
Q16655	Q96J02
O95886	P00519
O14593	P48382
A8K6C2	Q9HC73
P11362	Q07889
P85037	Q92560
P35548	Q96T58
P46778	P61353
Q6UVK1	Q9Y613
Q7Z5Y6	Q9H2X0
P32121	Q15835
P01579	P15509
Q5VWK5	Q9NPH9
O96020	P06400
P16220	Q9Y250
O43143	Q86XP3
P27037	P84022
P84243	Q9Y5B9
P13861	P15311
P13521	P27986
Q13216	Q9H9Q2
P52735	P62736
P20702	P53567
P15880	P62266
Q13191	Q99962
P25788	P29372
O75592	P01106
P84098	Q13573
Q9UBN6	Q9Y4L1
P63000	Q14289
P00338	P63104
O14733	O43283
O43597	Q13191
O95221	P38405
O75821	O75822
P15927	P78527
P16471	Q9NPF7
P0CG48	Q15750
P16220	Q00534
P16333	P47928
P32121	Q8NGS3
P07948	P32519
O60341	Q12873
Q96L34	Q9BQG0
P01241	Q99062
Q16254	Q96FC9
P32121	Q8NGL6
P23508	P68402
Q6ZSY5	Q93100
Q5TCQ9	Q92823
P28749	Q9Y605
P60983	P62993
O75914	P04049
P06241	P78329
Q13315	Q8NDX5
Q7L0Q8	Q9Y3M8
P31749	Q16821
O14908	P17252
Q92993	Q96L91
P19419	Q9Y3A3
O43707	Q96QZ7
O75398	Q16543
P15923	Q9Y265
O43823	Q04206
O00425	Q9UHX1
P37173	Q03167
P08238	Q9UNE7
P27797	P63104
Q14168	Q96RT1
O60783	Q9NY93
Q15796	Q99466
Q15021	Q9NTJ3
P25445	Q15628
P49716	Q9NR55
P16104	Q15906
O60674	P49238
O95837	P30550
P50570	Q8IVF5
P01116	P12931
P63165	Q00653
P13612	P25940
O14733	O43318
O14798	Q9Y2P4
P09471	P49798
P30273	Q99706
P35222	Q9Y230
P46108	Q9HCM9
A0JLT2	Q96RN5
Q13573	Q68E01
P14635	Q9UM13
Q9H254	Q9UK32
P18146	P36402
P00533	P05026
P0C1H6	Q9UBN7
Q13228	Q5T3J3
Q6GQQ9	Q9Y4K3
P49715	P51531
P23508	Q14197
P09564	P27986
Q16531	Q9H7D7
P49736	Q9UNS1
406948	P10415
P08620	Q02763
P01116	Q13233
P10645	P51955
Q9UJ04	Q9Y2I6
P51398	Q00653
P63215	Q13936
P01106	Q7Z6J4
O95182	P03901
P00519	Q8TAS1
P47756	P62993
Q10570	Q9NP77
Q15517	Q9NRR5
O00212	Q15796
O95169	Q9NR50
O75400	Q13435
P01303	P27487
O14974	P06241
P62993	Q8WV28
P45983	Q07817
Q15078	Q9BX63
P21675	Q15542
Q99459	Q9BZD4
P68032	Q969Q1
P09525	P16104
P19838	P45983
O43309	P63165
Q6UB35	Q9Y5V3
Q12923	Q16513
O43237	Q3ZCM7
Q14194	Q9NYL2
P62258	Q9P0L2
Q13123	Q15029
O75122	P61981
O94874	Q9Y2Q3
P36578	P62899
P22612	Q05397
P67870	Q8IY92
Q13114	Q96FW1
P40938	Q13573
P50616	P52597
P24278	Q99750
P01106	Q13155
P07237	Q9UMX0
P06241	P40763
Q13113	Q9BVJ6
P01889	P52272
P22694	P48436
P36542	Q99832
P08514	Q17RW2
P68104	Q9NR28
Q92841	Q9BWF3
P20827	P54764
Q14525	Q9NW61
P32121	Q8NH79
Q15796	Q8WYQ5
Q8NDV7	Q9H4A3
P60953	Q52LW3
O95067	Q9UJX2
Q13043	Q9H492
P56282	Q07864
O00193	Q9Y6H5
O14640	P62879
O75578	P26010
Q08209	Q9BS18
P04899	Q99614
P04637	Q86XK2
Q13643	Q8TBB1
Q13216	Q13619
P17600	Q92993
P14859	P28347
P07550	Q9UBU3
Q0VG06	Q9HB96
P15880	P39019
P46108	Q9Y5H8
Q13153	Q86YV6
O75626	P23497
P30260	Q9BS18
O00626	P32302
P0CG47	Q9Y572
P31946	P48730
O95072	Q14738
P13232	P26951
P01857	P15814
P59998	P61160
Q96BK5	Q99417
407047	P16220
P63104	Q92973
P78362	Q96SB4
O94806	P61224
P25024	Q8WTQ7
O14980	O15392
Q86WP2	Q96EZ8
Q5VVX9	Q9BYJ4
P18621	P62906
Q13485	Q9GZV5
P20020	Q13237
P04083	Q9BQ83
O95997	Q9UJX5
P01106	P31040
O15264	Q16828
P12757	Q9H160
Q96G04	Q9NRG1
P56704	Q9H1J7
P05783	Q6WCQ1
P62993	Q9UJT2
O60739	P42771
P05019	P35968
P32246	P47992
P08727	Q9NTK1
P50552	Q96QU8
P04908	Q969S8
O00459	P55211
O60262	P49286
P38432	Q96EY1
P20073	Q8WTW4
P05387	P62424
P15311	P40337
O75928	Q92731
P46734	Q15759
P0CAP2	Q86VK4
P04637	Q9Y478
Q96B36	Q9UBS0
Q14160	Q8IY92
Q14197	Q7Z7F7
Q8IYF3	Q96IQ9
Q14332	Q92765
P52630	Q8N2W9
O60749	Q96RU3
O95453	P24522
Q01844	Q9NRR4
Q9UBF2	Q9Y5V3
P19235	P63244
O60674	P61073
P01106	Q13177
P30153	P62714
P31749	P43403
O14920	P63261
P50454	Q6UXH1
Q12983	Q92843
P54727	Q13200
O14757	Q13535
O75140	P01106
P22694	Q09472
P19438	P54136
P62993	Q96I24
P02768	P07711
Q9NVA2	Q9Y4K3
P13501	Q01201
P11171	Q07157
P56199	Q9Y4G6
P16220	Q9GZX7
O60825	P31751
O14641	P63000
P20963	P29350
P01891	Q9BUP0
P48551	P50591
O15379	Q96ST3
P06899	Q9Y4A5
P15336	P84022
O95382	P63104
O00267	O43148
P00533	Q96AG4
P14316	Q02556
P05452	Q99962
P02741	P35222
O94772	Q96I34
P23588	Q92832
P51817	P62879
P30480	P49189
P06870	P30411
O43524	P54646
P35250	Q99459
O60496	O95757
P14136	Q9UGJ1
O60884	Q9HCK5
P62277	P62854
P29374	Q9HCU9
P61077	Q86Y01
P19174	Q92832
O75529	Q92830
P02776	P49238
Q12962	Q8NEM7
O14641	Q13618
P29692	Q14164
Q03468	Q16665
P0C5Y9	P23527
Q15022	Q9P0M6
Q8IYR0	Q99750
P02768	P08603
P61587	Q8N392
O60925	Q16630
Q96JB5	Q9NRI5
Q13243	Q86U42
Q93009	Q9H0Y0
Q16576	Q9UKG1
O75674	Q86YL7
P62891	P83881
Q6VMQ6	Q9HCE0
P14625	Q12904
O15399	P48058
O15399	P62140
P62837	Q9UBF6
P07437	P41279
P00519	P23760
P16104	Q99877
O75716	Q96RG2
O14763	Q13546
P36873	Q8NG31
P24385	Q9UK53
P27361	Q06546
P01138	P06213
P16885	Q96KM6
O00231	P43686
P01111	Q13772
P38159	P62633
P08754	Q08828
P28482	P32121
P09913	Q9ULK4
P01106	P20585
O43707	P29474
P35227	Q9NPD8
Q14103	Q9BUJ2
Q13315	Q9UKK9
Q9UKE5	Q9Y3B4
P01700	P01876
P17980	Q9NNW7
Q06323	Q16637
P21860	Q9ULJ1
O75251	P32121
P30154	Q9BXT2
Q53G59	Q8TBB1
Q13098	Q15843
O95257	Q9H814
P22455	Q9NQ66
406948	P24864
Q13315	Q99504
P04637	Q6AZY7
P23528	P60709
P05556	Q9Y6C2
P08069	Q9GZV9
P18084	Q92752
P19532	Q99460
P42331	Q7L0Q8
Q13469	Q13554
P05412	P15336
P05455	P98170
P61077	Q9ULK6
P21359	P63165
P27361	Q9UNK4
P51617	Q8IXI2
O75578	P12814
P52655	P62380
A2RRP1	O95897
P31995	Q8N149
P01106	P54136
P22314	Q9BXL5
Q13162	Q9BVJ7
P15311	P60709
O43521	Q92843
P07947	P16144
O96019	P0C1Z6
P11912	Q02548
Q8N4L8	Q9NRI5
O43915	P08069
P01563	Q9UHF4
P21580	Q15025
P10398	P36507
P36873	Q13698
P17301	P22612
P55036	Q9H175
O00193	P26641
O15111	Q04759
O00459	P60763
P55060	Q9Y6K9
P01023	Q16637
P01243	Q16186
P26368	Q9UHR5
P22061	Q9Y4K3
P10275	P30613
Q15843	Q92889
P01106	Q9BQG0
407028	O75610
O00560	Q01344
P01903	P27701
Q15370	Q9P2G9
P35626	Q8NGG6
P62263	Q00005
P10644	P35250
Q09013	Q9NRR5
P08134	Q68EM7
P04083	Q99832
P23528	Q12792
Q02363	Q9NQB0
P17948	P48736
